,Unnamed: 0,paragraph,append,dialogue,speaker,addressee,subject,sentiment,chapter,syntactic,referringExpression,probability_sp,probability_ad
838,838,839,NO APPEND,No; I don't want anything.,Alcee Arobin,Edna Pontellier,NO MONOLOGUE,0,0,Implicit,,0.415039736134752,0.24883361966013606
839,839,840,"She seemed disheartened, and had nothing to say. She took his arm, which he offered her, holding up the weight of her satin train with the other hand. She looked down, noticing the black line of his leg moving in and out so close to her against the yellow shimmer of her gown. There was the whistle of a railway train somewhere in the distance, and the midnight bells were ringing. They met no one in their short walk.",NO QUOTE,,,,0,0,1.0,1.0,,
840,840,841,"The  /newquote  stood behind a locked gate, and a shallow _parterre_ that had been somewhat neglected. There was a small front porch, upon which a long window and the front door opened. The door opened directly into the parlor; there was no side entry. Back in the yard was a room for servants, in which old Celestine had been ensconced.",pigeon house,Edna Pontellier,Alcee Arobin,NO MONOLOGUE,0,0,Anaphoric,she answered,0.7443969124846619,0.12502089142710543
841,841,842,"Edna had left a lamp burning low upon the table. She had succeeded in making the room look habitable and homelike. There were some books on the table and a lounge near at hand. On the floor was a fresh matting, covered with a rug or two; and on the walls hung a few tasteful pictures. But the room was filled with flowers. These were a surprise to her. Arobin had sent them, and had had Celestine distribute them during Edna's absence. Her bedroom was adjoining, and across a small passage were the dining-room and kitchen.",NO QUOTE,,,,0,0,1.0,1.0,,
842,842,843,Edna seated herself with every appearance of discomfort.,NO QUOTE,,,,0,0,1.0,1.0,,
843,843,844, he asked.,Are you tired?,Alcee Arobin,Edna Pontellier,NO MONOLOGUE,0,0,Anaphoric,he asked,0.39043541638360385,0.24746832394495874
844,844,845, She rested her head against the table upon her bare arm.,"Yes, and chilled, and miserable. I feel as if I had been wound up to a certain pitch too tight and something inside of me had snapped.",Alcee Arobin,Edna Pontellier,NO MONOLOGUE,0,0,Implicit,,0.4223808233485568,0.24746832394495874
845,845,846," he said, ","You want to rest, /newquote and to be quiet. I'll go; I'll leave you and let you rest.",Alcee Arobin,Edna Pontellier,NO MONOLOGUE,0,0,Anaphoric,he said,0.3556636802570514,0.24727369266312416
846,846,847, she replied.,"Yes,",Alcee Arobin,Edna Pontellier,NO MONOLOGUE,0,0,Anaphoric,he answered,0.31288470633706056,0.24922462805260276
847,847,848,"He stood up beside her and smoothed her hair with his soft, magnetic hand. His touch conveyed to her a certain physical comfort. She could have fallen quietly asleep there if he had continued to pass his hand over her hair. He brushed the hair upward from the nape of her neck.",NO QUOTE,,,,0,0,1.0,1.0,,
848,848,849, he said. ,"I hope you will feel better and happier in the morning, /newquote You have tried to do too much in the past few days. The dinner was the last straw; you might have dispensed with it.",Alcee Arobin,Edna Pontellier,NO MONOLOGUE,0,0,Anaphoric,he said,0.2463391727918182,0.4713399556757845
849,849,850, she admitted; ,"Yes, /newquote it was stupid.",Edna Pontellier,Alcee Arobin,NO MONOLOGUE,0,0,Anaphoric,she admitted,0.7468446535646927,0.9597264005683367
850,850,851," His hand had strayed to her beautiful shoulders, and he could feel the response of her flesh to his touch. He seated himself beside her and kissed her lightly upon the shoulder.","No, it was delightful; but it has worn you out.",Alcee Arobin,Edna Pontellier,NO MONOLOGUE,0,0,Implicit,,0.45773885868159403,0.8122444219777492
851,851,852," she said, in an uneven voice.","I thought you were going away,",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Anaphoric,she said,0.7479173059215545,0.07114996546257586
852,852,853,NO APPEND,"I am, after I have said good night.",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.3586956305079938,0.07114996546257586
853,853,854, she murmured.,"Good night,",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Anaphoric,she murmured,0.7211265088845629,0.07114996546257586
854,854,855,"He did not answer, except to continue to caress her. He did not say good night until she had become supple to his gentle, seductive entreaties.",NO QUOTE,,,,0,0,1.0,1.0,,
855,855,856,XXXII,NO QUOTE,,,,0,0,1.0,1.0,,
856,856,857,"When Mr. Pontellier learned of his wife's intention to abandon her home and take up her residence elsewhere, he immediately wrote her a letter of unqualified disapproval and remonstrance. She had given reasons which he was unwilling to acknowledge as adequate. He hoped she had not acted upon her rash impulse; and he begged her to consider first, foremost, and above all else, what people would say. He was not dreaming of scandal when he uttered this warning; that was a thing which would never have entered into his mind to consider in connection with his wife's name or his own. He was simply thinking of his financial integrity. It might get noised about that the Pontelliers had met with reverses, and were forced to conduct their _m nage_ on a humbler scale than heretofore. It might do incalculable mischief to his business prospects.",NO QUOTE,,,,0,0,1.0,1.0,,
857,857,858,"But remembering Edna's whimsical turn of mind of late, and foreseeing that she had immediately acted upon her impetuous determination, he grasped the situation with his usual promptness and handled it with his well-known business tact and cleverness.",NO QUOTE,,,,0,0,1.0,1.0,,
858,858,859,"The same mail which brought to Edna his letter of disapproval carried instructions the most minute instructions to a well-known architect concerning the remodeling of his home, changes which he had long contemplated, and which he desired carried forward during his temporary absence.",NO QUOTE,,,,0,0,1.0,1.0,,
859,859,860,"Expert and reliable packers and movers were engaged to convey the furniture, carpets, pictures everything movable, in short to places of security. And in an incredibly short time the Pontellier house was turned over to the artisans. There was to be an addition a small snuggery; there was to be frescoing, and hardwood flooring was to be put into such rooms as had not yet been subjected to this improvement.",NO QUOTE,,,,0,0,1.0,1.0,,
860,860,861,"Furthermore, in one of the daily papers appeared a brief notice to the effect that Mr. and Mrs. Pontellier were contemplating a summer sojourn abroad, and that their handsome residence on Esplanade Street was undergoing sumptuous alterations, and would not be ready for occupancy until their return. Mr. Pontellier had saved appearances!",NO QUOTE,,,,0,0,1.0,1.0,,
861,861,862,"Edna admired the skill of his maneuver, and avoided any occasion to balk his intentions. When the situation as set forth by Mr. Pontellier was accepted and taken for granted, she was apparently satisfied that it should be so.",NO QUOTE,,,,0,0,1.0,1.0,,
862,862,863,"The pigeon house pleased her. It at once assumed the intimate character of a home, while she herself invested it with a charm which it reflected like a warm glow. There was with her a feeling of having descended in the social scale, with a corresponding sense of having risen in the spiritual. Every step which she took toward relieving herself from obligations added to her strength and expansion as an individual. She began to look with her own eyes; to see and to apprehend the deeper undercurrents of life. No longer was she content to  /newquote  when her own soul had invited her.",feed upon opinion,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Explicit,Edna hastened to say,0.9847156700451573,0.07114996546257586
863,863,864,"After a little while, a few days, in fact, Edna went up and spent a week with her children in Iberville. They were delicious February days, with all the summer's promise hovering in the air.",NO QUOTE,,,,0,0,1.0,1.0,,
864,864,865,"How glad she was to see the children! She wept for very pleasure when she felt their little arms clasping her; their hard, ruddy cheeks pressed against her own glowing cheeks. She looked into their faces with hungry eyes that could not be satisfied with looking. And what stories they had to tell their mother! About the pigs, the cows, the mules! About riding to the mill behind Gluglu; fishing back in the lake with their Uncle Jasper; picking pecans with Lidie's little black brood, and hauling chips in their express wagon. It was a thousand times more fun to haul real chips for old lame Susie's real fire than to drag painted blocks along the banquette on Esplanade Street!",NO QUOTE,,,,0,0,1.0,1.0,,
865,865,866,"She went with them herself to see the pigs and the cows, to look at the darkies laying the cane, to thrash the pecan trees, and catch fish in the back lake. She lived with them a whole week long, giving them all of herself, and gathering and filling herself with their young existence. They listened, breathless, when she told them the house in Esplanade Street was crowded with workmen, hammering, nailing, sawing, and filling the place with clatter. They wanted to know where their bed was; what had been done with their rocking-horse; and where did Joe sleep, and where had Ellen gone, and the cook? But, above all, they were fired with a desire to see the little house around the block. Was there any place to play? Were there any boys next door? Raoul, with pessimistic foreboding, was convinced that there were only girls next door. Where would they sleep, and where would papa sleep? She told them the fairies would fix it all right.",NO QUOTE,,,,0,0,1.0,1.0,,
866,866,867,"The old Madame was charmed with Edna's visit, and showered all manner of delicate attentions upon her. She was delighted to know that the Esplanade Street house was in a dismantled condition. It gave her the promise and pretext to keep the children indefinitely.",NO QUOTE,,,,0,0,1.0,1.0,,
867,867,868,It was with a wrench and a pang that Edna left her children. She carried away with her the sound of their voices and the touch of their cheeks. All along the journey homeward their presence lingered with her like the memory of a delicious song. But by the time she had regained the city the song no longer echoed in her soul. She was again alone.,NO QUOTE,,,,0,0,1.0,1.0,,
868,868,869,XXXIII,NO QUOTE,,,,0,0,1.0,1.0,,
869,869,870,"It happened sometimes when Edna went to see Mademoiselle Reisz that the little musician was absent, giving a lesson or making some small necessary household purchase. The key was always left in a secret hiding-place in the entry, which Edna knew. If Mademoiselle happened to be away, Edna would usually enter and wait for her return.",NO QUOTE,,,,0,0,1.0,1.0,,
870,870,871,"When she knocked at Mademoiselle Reisz's door one afternoon there was no response; so unlocking the door, as usual, she entered and found the apartment deserted, as she had expected. Her day had been quite filled up, and it was for a rest, for a refuge, and to talk about Robert, that she sought out her friend.",NO QUOTE,,,,0,0,1.0,1.0,,
871,871,872,"She had worked at her canvas a young Italian character study all the morning, completing the work without the model; but there had been many interruptions, some incident to her modest housekeeping, and others of a social nature.",NO QUOTE,,,,0,0,1.0,1.0,,
872,872,873,"Madame Ratignolle had dragged herself over, avoiding the too public thoroughfares, she said. She complained that Edna had neglected her much of late. Besides, she was consumed with curiosity to see the little house and the manner in which it was conducted. She wanted to hear all about the dinner party; Monsieur Ratignolle had left _so_ early. What had happened after he left? The champagne and grapes which Edna sent over were _too_ delicious. She had so little appetite; they had refreshed and toned her stomach. Where on earth was she going to put Mr. Pontellier in that little house, and the boys? And then she made Edna promise to go to her when her hour of trial overtook her.",NO QUOTE,,,,0,0,1.0,1.0,,
873,873,874, Edna assured her.,"At any time any time of the day or night, dear,",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Explicit,Edna assured her,0.9848173327230665,0.14931584358307945
874,874,875,Before leaving Madame Ratignolle said:,NO QUOTE,,,,0,0,1.0,1.0,,
875,875,876,NO APPEND,"In some way you seem to me like a child, Edna. You seem to act without a certain amount of reflection which is necessary in this life. That is the reason I want to say you mustn't mind if I advise you to be a little careful while you are living here alone. Why don't you have some one come and stay with you? Wouldn't Mademoiselle Reisz come?",Madame Ratignolle,Edna Pontellier,NO MONOLOGUE,0,0,Explicit,Madame Ratignolle said,0.9851677426432601,0.8582495932972953
876,876,877,NO APPEND,"No; she wouldn't wish to come, and I shouldn't want her always with me.",Edna Pontellier,Madame Ratignolle,NO MONOLOGUE,0,0,Implicit,,0.39397213678983223,0.5646336141951199
877,877,878,NO APPEND,"Well, the reason you know how evil-minded the world is some one was talking of Alc e Arobin visiting you. Of course, it wouldn't matter if Mr. Arobin had not such a dreadful reputation. Monsieur Ratignolle was telling me that his attentions alone are considered enough to ruin a woman's name.",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.43465667249553314,0.18561955014115322
878,878,879," asked Edna, indifferently, squinting at her picture.",Does he boast of his successes?,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Explicit,asked Edna,0.9850570251791273,0.18561955014115322
879,879,880,NO APPEND,"No, I think not. I believe he is a decent fellow as far as that goes. But his character is so well known among the men. I shan't be able to come back and see you; it was very, very imprudent to-day.",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.41422145817292017,0.1908259029043134
880,880,881, cried Edna.,Mind the step!,Edna Pontellier,Madame Ratignolle,NO MONOLOGUE,0,0,Explicit,cried Edna,0.9848107460520054,0.5770003438982201
881,881,882, entreated Madame Ratignolle; ,"Don't neglect me, /newquote and don't mind what I said about Arobin, or having some one to stay with you.",Madame Ratignolle,Edna Pontellier,NO MONOLOGUE,0,0,Explicit,entreated Madame Ratignolle,0.995921665478904,0.8120849427038757
882,882,883," Edna laughed.  /newquote  They kissed each other good-by. Madame Ratignolle had not far to go, and Edna stood on the porch a while watching her walk down the street.","Of course not, /newquote You may say anything you like to me.",Edna Pontellier,Madame Ratignolle,NO MONOLOGUE,0,0,Explicit,Edna laughed,0.9853885754764743,0.6358346629587233
883,883,884,"Then in the afternoon Mrs. Merriman and Mrs. Highcamp had made their  /newquote  Edna felt that they might have dispensed with the formality. They had also come to invite her to play _vingt-et-un_ one evening at Mrs. Merriman's. She was asked to go early, to dinner, and Mr. Merriman or Mr. Arobin would take her home. Edna accepted in a half-hearted way. She sometimes felt very tired of Mrs. Highcamp and Mrs. Merriman.",party call.,Leonce Pontellier,,NO MONOLOGUE,0,0,Explicit,exclaimed Mr Pontellier,0.9378499903719416,
884,884,885,"Late in the afternoon she sought refuge with Mademoiselle Reisz, and stayed there alone, waiting for her, feeling a kind of repose invade her with the very atmosphere of the shabby, unpretentious little room.",NO QUOTE,,,,0,0,1.0,1.0,,
885,885,886,"Edna sat at the window, which looked out over the house-tops and across the river. The window frame was filled with pots of flowers, and she sat and picked the dry leaves from a rose geranium. The day was warm, and the breeze which blew from the river was very pleasant. She removed her hat and laid it on the piano. She went on picking the leaves and digging around the plants with her hat pin. Once she thought she heard Mademoiselle Reisz approaching. But it was a young black girl, who came in, bringing a small bundle of laundry, which she deposited in the adjoining room, and went away.",NO QUOTE,,,,0,0,1.0,1.0,,
886,886,887,"Edna seated herself at the piano, and softly picked out with one hand the bars of a piece of music which lay open before her. A half-hour went by. There was the occasional sound of people going and coming in the lower hall. She was growing interested in her occupation of picking out the aria, when there was a second rap at the door. She vaguely wondered what these people did when they found Mademoiselle's door locked.",NO QUOTE,,,,0,0,1.0,1.0,,
887,887,888," she called, turning her face toward the door. And this time it was Robert Lebrun who presented himself. She attempted to rise; she could not have done so without betraying the agitation which mastered her at sight of him, so she fell back upon the stool, only exclaiming, ","Come in, /newquote Why, Robert!",Edna Pontellier,,NO MONOLOGUE,0,0,Anaphoric,she called,0.7475962861568473,
888,888,889,"He came and clasped her hand, seemingly without knowing what he was saying or doing.",NO QUOTE,,,,0,0,1.0,1.0,,
889,889,890,NO APPEND,Mrs. Pontellier! How do you happen oh! how well you look! Is Mademoiselle Reisz not here? I never expected to see you.,Alcee Arobin,Edna Pontellier,NO MONOLOGUE,0,0,Implicit,,0.43046572772351516,0.46899618089687317
890,890,891," asked Edna in an unsteady voice, wiping her face with her handkerchief. She seemed ill at ease on the piano stool, and he begged her to take the chair by the window.",When did you come back?,Edna Pontellier,Alcee Arobin,NO MONOLOGUE,0,0,Explicit,asked Edna,0.9849308831571832,0.4913214022844674
891,891,892,"She did so, mechanically, while he seated himself on the stool.",NO QUOTE,,,,0,0,1.0,1.0,,
892,892,893," he answered, while he leaned his arm on the keys, bringing forth a crash of discordant sound.","I returned day before yesterday,",Alcee Arobin,Robert Lebrun,NO MONOLOGUE,0,0,Anaphoric,he answered,0.3901965620055722,0.40533912036840963
893,893,894," she repeated, aloud; and went on thinking to herself,  /newquote  in a sort of an uncomprehending way. She had pictured him seeking her at the very first hour, and he had lived under the same sky since day before yesterday; while only by accident had he stumbled upon her. Mademoiselle must have lied when she said, ","Day before yesterday! /newquote day before yesterday, /newquote Poor fool, he loves you.",Robert Lebrun,Edna Pontellier,NO MONOLOGUE,0,0,Anaphoric,he answered,0.28002600898466834,0.4718609698331305
894,894,895," she repeated, breaking off a spray of Mademoiselle's geranium; ","Day before yesterday, /newquote then if you had not met me here to-day you wouldn't when that is, didn't you mean to come and see me?",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Anaphoric,she repeated,0.760807619378674,0.4896745346160509
895,895,896, he turned the leaves of Mademoiselle's music nervously. ,"Of course, I should have gone to see you. There have been so many things  /newquote I started in at once yesterday with the old firm. After all there is as much chance for me here as there was there that is, I might find it profitable some day. The Mexicans were not very congenial.",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.43218812003788626,0.18390865073180948
896,896,897,"So he had come back because the Mexicans were not congenial; because business was as profitable here as there; because of any reason, and not because he cared to be near her. She remembered the day she sat on the floor, turning the pages of his letter, seeking the reason which was left untold.",NO QUOTE,,,,0,0,1.0,1.0,,
897,897,898,"She had not noticed how he looked only feeling his presence; but she turned deliberately and observed him. After all, he had been absent but a few months, and was not changed. His hair the color of hers waved back from his temples in the same way as before. His skin was not more burned than it had been at Grand Isle. She found in his eyes, when he looked at her for one silent moment, the same tender caress, with an added warmth and entreaty which had not been there before the same glance which had penetrated to the sleeping places of her soul and awakened them.",NO QUOTE,,,,0,0,1.0,1.0,,
898,898,899,"A hundred times Edna had pictured Robert's return, and imagined their first meeting. It was usually at her home, whither he had sought her out at once. She always fancied him expressing or betraying in some way his love for her. And here, the reality was that they sat ten feet apart, she at the window, crushing geranium leaves in her hand and smelling them, he twirling around on the piano stool, saying:",NO QUOTE,,,,0,0,1.0,1.0,,
899,899,900,NO APPEND,"I was very much surprised to hear of Mr. Pontellier's absence; it's a wonder Mademoiselle Reisz did not tell me; and your moving mother told me yesterday. I should think you would have gone to New York with him, or to Iberville with the children, rather than be bothered here with housekeeping. And you are going abroad, too, I hear. We shan't have you at Grand Isle next summer; it won't seem do you see much of Mademoiselle Reisz? She often spoke of you in the few letters she wrote.",Robert Lebrun,Edna Pontellier,NO MONOLOGUE,0,0,Anaphoric,he twirling around on the piano stool saying,0.1817143983550957,0.46951690521374734
900,900,901, A flush overspread his whole face.,Do you remember that you promised to write to me when you went away?,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.3843629423232155,0.4360713643877948
901,901,902,NO APPEND,I couldn't believe that my letters would be of any interest to you.,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.384765755450382,0.14645321030840322
902,902,903," Edna reached for her hat on the piano. She adjusted it, sticking the hat pin through the heavy coil of hair with some deliberation.",That is an excuse; it isn't the truth.,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.3804375087417805,0.38363769992263175
903,903,904, asked Robert.,Are you not going to wait for Mademoiselle Reisz?,Robert Lebrun,Edna Pontellier,NO MONOLOGUE,0,0,Explicit,asked Robert,0.9919094477559225,0.8152547702415444
904,904,905," She drew on her gloves, and Robert picked up his hat.","No; I have found when she is absent this long, she is liable not to come back till late.",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.39206034208682994,0.4754944224526823
905,905,906, asked Edna.,Won't you wait for her?,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Explicit,asked Edna,0.9846916011090312,0.41357853358067437
906,906,907," adding, as if suddenly aware of some discourtesy in his speech,  /newquote  Edna locked the door and put the key back in its hiding-place.","Not if you think she will not be back till late, /newquote and I should miss the pleasure of walking home with you.",Robert Lebrun,Edna Pontellier,NO MONOLOGUE,0,0,Anaphoric,he twirling around on the piano stool saying,0.2662123253056506,0.6216550629587787
907,907,908,"They went together, picking their way across muddy streets and sidewalks encumbered with the cheap display of small tradesmen. Part of the distance they rode in the car, and after disembarking, passed the Pontellier mansion, which looked broken and half torn asunder. Robert had never known the house, and looked at it with interest.",NO QUOTE,,,,0,0,1.0,1.0,,
908,908,909, he remarked.,"I never knew you in your home,",Robert Lebrun,Edna Pontellier,NO MONOLOGUE,0,0,Anaphoric,he remarked,0.2904781370593679,0.5145687722039634
909,909,910,NO APPEND,I am glad you did not.,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.3851207002226964,0.7730933820442727
910,910,911," She did not answer. They went on around the corner, and it seemed as if her dreams were coming true after all, when he followed her into the little house.",Why?,Robert Lebrun,Edna Pontellier,NO MONOLOGUE,0,0,Anaphoric,he asked,0.30780522490900614,0.838640121227378
911,911,912,NO APPEND,"You must stay and dine with me, Robert. You see I am all alone, and it is so long since I have seen you. There is so much I want to ask you.",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.3997518094623119,0.8734026403662103
912,912,913,"She took off her hat and gloves. He stood irresolute, making some excuse about his mother who expected him; he even muttered something about an engagement. She struck a match and lit the lamp on the table; it was growing dusk. When he saw her face in the lamp-light, looking pained, with all the soft lines gone out of it, he threw his hat aside and seated himself.",NO QUOTE,,,,0,0,1.0,1.0,,
913,913,914," he exclaimed. All the softness came back. She laughed, and went and put her hand on his shoulder.",Oh! you know I want to stay if you will let me!,Robert Lebrun,Edna Pontellier,NO MONOLOGUE,0,0,Anaphoric,he exclaimed,0.3186652813180683,0.5145345828975144
914,914,915, She hurried away to tell Celestine to set an extra place. She even sent her off in search of some added delicacy which she had not thought of for herself. And she recommended great care in dripping the coffee and having the omelet done to a proper turn.,This is the first moment you have seemed like the old Robert. I'll go tell Celestine.,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.39285328070231024,0.5002102303845647
915,915,916,"When she reentered, Robert was turning over magazines, sketches, and things that lay upon the table in great disorder. He picked up a photograph, and exclaimed:",NO QUOTE,,,,0,0,1.0,1.0,,
916,916,917,NO APPEND,Alc e Arobin! What on earth is his picture doing here?,Robert Lebrun,Edna Pontellier,NO MONOLOGUE,0,0,Anaphoric,He picked up a photograph and exclaimed,0.31426021332070725,0.5156513613619909
917,917,918," answered Edna, ","I tried to make a sketch of his head one day, /newquote and he thought the photograph might help me. It was at the other house. I thought it had been left there. I must have packed it up with my drawing materials.",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Explicit,answered Edna,0.9866511690751987,0.5002102303845647
918,918,919,NO APPEND,I should think you would give it back to him if you have finished with it.,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.39225801861004805,0.18510401110875535
919,919,920, Robert kept on looking at the picture.,Oh! I have a great many such photographs. I never think of returning them. They don't amount to anything.,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.39610811388258993,0.18510401110875535
920,920,921,NO APPEND,It seems to me do you think his head worth drawing? Is he a friend of Mr. Pontellier's? You never said you knew him.,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.39736708770783397,0.18932158501187848
921,921,922, Robert threw aside the picture.,"He isn't a friend of Mr. Pontellier's; he's a friend of mine. I always knew him that is, it is only of late that I know him pretty well. But I'd rather talk about you, and know what you have been seeing and doing and feeling out there in Mexico.",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.41342664858632155,0.18095942049858227
922,922,923,NO APPEND,"I've been seeing the waves and the white beach of Grand Isle; the quiet, grassy street of the _Ch ni re;_ the old fort at Grande Terre. I've been working like a machine, and feeling like a lost soul. There was nothing interesting.",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.41131299177196773,0.18932158501187848
923,923,924,She leaned her head upon her hand to shade her eyes from the light.,NO QUOTE,,,,0,0,1.0,1.0,,
924,924,925, he asked.,And what have you been seeing and doing and feeling all these days?,Alcee Arobin,Edna Pontellier,NO MONOLOGUE,0,0,Anaphoric,he asked,0.35115218241072965,0.5145687722039634
925,925,926,NO APPEND,"I've been seeing the waves and the white beach of Grand Isle; the quiet, grassy street of the _Ch ni re Caminada;_ the old sunny fort at Grande Terre. I've been working with a little more comprehension than a machine, and still feeling like a lost soul. There was nothing interesting.",Edna Pontellier,Alcee Arobin,NO MONOLOGUE,0,0,Implicit,,0.41784958942331385,0.6517849056680072
926,926,927," he said, with feeling, closing his eyes and resting his head back in his chair. They remained in silence till old Celestine announced dinner.","Mrs. Pontellier, you are cruel,",Robert Lebrun,Edna Pontellier,NO MONOLOGUE,0,0,Anaphoric,he said,0.30603642622171245,0.8688256816156614
927,927,928,XXXIV,NO QUOTE,,,,0,0,1.0,1.0,,
928,928,929,"The dining-room was very small. Edna's round mahogany would have almost filled it. As it was there was but a step or two from the little table to the kitchen, to the mantel, the small buffet, and the side door that opened out on the narrow brick-paved yard.",NO QUOTE,,,,0,0,1.0,1.0,,
929,929,930,"A certain degree of ceremony settled upon them with the announcement of dinner. There was no return to personalities. Robert related incidents of his sojourn in Mexico, and Edna talked of events likely to interest him, which had occurred during his absence. The dinner was of ordinary quality, except for the few delicacies which she had sent out to purchase. Old Celestine, with a bandana _tignon_ twisted about her head, hobbled in and out, taking a personal interest in everything; and she lingered occasionally to talk patois with Robert, whom she had known as a boy.",NO QUOTE,,,,0,0,1.0,1.0,,
930,930,931,"He went out to a neighboring cigar stand to purchase cigarette papers, and when he came back he found that Celestine had served the black coffee in the parlor.",NO QUOTE,,,,0,0,1.0,1.0,,
931,931,932, he said. ,"Perhaps I shouldn't have come back, /newquote When you are tired of me, tell me to go.",Robert Lebrun,Edna Pontellier,NO MONOLOGUE,0,0,Anaphoric,he said,0.26281335190232014,0.5146029613740606
932,932,933,NO APPEND,You never tire me. You must have forgotten the hours and hours at Grand Isle in which we grew accustomed to each other and used to being together.,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.4007773490456794,0.7504716375876777
933,933,934," he said, not looking at her, but rolling a cigarette. His tobacco pouch, which he laid upon the table, was a fantastic embroidered silk affair, evidently the handiwork of a woman.","I have forgotten nothing at Grand Isle,",Robert Lebrun,Edna Pontellier,NO MONOLOGUE,0,0,Anaphoric,he said,0.266872334336314,0.8386709889565931
934,934,935," said Edna, picking up the pouch and examining the needlework.","You used to carry your tobacco in a rubber pouch,",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Explicit,said Edna,0.9854501963763181,0.479433172634208
935,935,936,NO APPEND,Yes; it was lost.,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.38466864066290574,0.17487865045772166
936,936,937,NO APPEND,Where did you buy this one? In Mexico?,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.38720238699326626,0.42249031740813797
937,937,938," he replied, striking a match and lighting his cigarette.","It was given to me by a Vera Cruz girl; they are very generous,",Robert Lebrun,Edna Pontellier,NO MONOLOGUE,0,0,Anaphoric,he replied,0.29972664524977244,0.8386524688913881
938,938,939,NO APPEND,"They are very handsome, I suppose, those Mexican women; very picturesque, with their black eyes and their lace scarfs.",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.39728524020646566,0.5106029751538331
939,939,940,NO APPEND,"Some are; others are hideous, just as you find women everywhere.",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.3907995160585942,0.0559100905929405
940,940,941,NO APPEND,What was she like the one who gave you the pouch? You must have known her very well.,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.3932237325413784,0.0559100905929405
941,941,942,NO APPEND,She was very ordinary. She wasn't of the slightest importance. I knew her well enough.,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.39336201157834105,0.0559100905929405
942,942,943,NO APPEND,"Did you visit at her house? Was it interesting? I should like to know and hear about the people you met, and the impressions they made on you.",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.4003331428485752,0.0559100905929405
943,943,944,NO APPEND,There are some people who leave impressions not so lasting as the imprint of an oar upon the water.,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.39464635460178865,0.0559100905929405
944,944,945,NO APPEND,Was she such a one?,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.3901630398157759,0.0559100905929405
945,945,946," He thrust the pouch back in his pocket, as if to put away the subject with the trifle which had brought it up.",It would be ungenerous for me to admit that she was of that order and kind.,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.39711459056801246,0.0559100905929405
946,946,947,"Arobin dropped in with a message from Mrs. Merriman, to say that the card party was postponed on account of the illness of one of her children.",NO QUOTE,,,,0,0,1.0,1.0,,
947,947,948," said Robert, rising from the obscurity.","How do you do, Arobin?",Robert Lebrun,,NO MONOLOGUE,0,0,Explicit,said Robert,0.9935205676872289,
948,948,949,NO APPEND,Oh! Lebrun. To be sure! I heard yesterday you were back. How did they treat you down in Mexique?,Edna Pontellier,,NO MONOLOGUE,0,0,Implicit,,0.3997323332564789,
