,Unnamed: 0,paragraph,append,dialogue,speaker,addressee,subject,sentiment,chapter,syntactic,referringExpression,probability_sp,probability_ad
91,91,91,"He smiled gently.  /newquote  he said, ","It is of the first importance, /newquote not to allow your judgment to be biased by personal qualities. A client is to me a mere unit, a factor in a problem. The emotional qualities are antagonistic to clear reasoning. I assure you that the most winning woman I ever knew was hanged for poisoning three little children for their insurance-money, and the most repellant man of my acquaintance is a philanthropist who has spent nearly a quarter of a million upon the London poor.",Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,2,Anaphoric,he said,0.4524931616996513,0.9149172232737075
92,92,92,NO APPEND,"In this case, however ",Dr. Watson,Mr. Sherlock Holmes,NO MONOLOGUE,0,2,Implicit,,0.332303498913311,0.36998631261357134
93,93,93,NO APPEND,I never make exceptions. An exception disproves the rule. Have you ever had occasion to study character in handwriting? What do you make of this fellow s scribble?,Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,2,Implicit,,0.30812426850747093,0.9149172232737075
94,94,94, I answered. ,"It is legible and regular, /newquote A man of business habits and some force of character.",Dr. Watson,Mr. Sherlock Holmes,NO MONOLOGUE,0,2,Anaphoric,I answered,0.9306598539213217,0.36998631261357134
95,95,95,Holmes shook his head.  /newquote  he said. ,"Look at his long letters, /newquote They hardly rise above the common herd. That _d_ might be an _a_, and that _l_ an _e_. Men of character always differentiate their long letters, however illegibly they may write. There is vacillation in his _k_ s and self-esteem in his capitals. I am going out now. I have some few references to make. Let me recommend this book, one of the most remarkable ever penned. It is Winwood Reade s  Martyrdom of Man.  I shall be back in an hour.",Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,2,Anaphoric,he said,0.41984535731883904,0.6052113717830379
96,96,96,"I sat in the window with the volume in my hand, but my thoughts were far from the daring speculations of the writer. My mind ran upon our late visitor, her smiles, the deep rich tones of her voice, the strange mystery which overhung her life. If she were seventeen at the time of her father s disappearance she must be seven-and-twenty now, a sweet age, when youth has lost its self-consciousness and become a little sobered by experience. So I sat and mused, until such dangerous thoughts came into my head that I hurried away to my desk and plunged furiously into the latest treatise upon pathology. What was I, an army surgeon with a weak leg and a weaker banking-account, that I should dare to think of such things? She was a unit, a factor, nothing more. If my future were black, it was better surely to face it like a man than to attempt to brighten it by mere will-o -the-wisps of the imagination.",NO QUOTE,,,,0,2,1.0,1.0,,
97,97,97,Chapter III In Quest of a Solution,NO QUOTE,,,,0,3,1.0,1.0,,
98,98,98,"It was half-past five before Holmes returned. He was bright, eager, and in excellent spirits, a mood which in his case alternated with fits of the blackest depression.",NO QUOTE,,,,0,3,1.0,1.0,,
99,99,99," he said, taking the cup of tea which I had poured out for him. ","There is no great mystery in this matter, /newquote The facts appear to admit of only one explanation.",Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,3,Anaphoric,he said,0.4651888065263441,0.136778066357072
100,100,100,NO APPEND,What! you have solved it already?,Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,3,Implicit,,0.46297762868195036,0.136778066357072
101,101,101,NO APPEND,"Well, that would be too much to say. I have discovered a suggestive fact, that is all. It is, however, _very_ suggestive. The details are still to be added. I have just found, on consulting the back files of the _Times_, that Major Sholto, of Upper Norword, late of the 34th Bombay Infantry, died upon the 28th of April, 1882.",Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,3,Implicit,,0.45063454774735745,0.5263928297088274
102,102,102,NO APPEND,"I may be very obtuse, Holmes, but I fail to see what this suggests.",Dr. Watson,Mr. Sherlock Holmes,NO MONOLOGUE,0,3,Implicit,,0.26702964631916454,0.4332714979600023
103,103,103,NO APPEND,"No? You surprise me. Look at it in this way, then. Captain Morstan disappears. The only person in London whom he could have visited is Major Sholto. Major Sholto denies having heard that he was in London. Four years later Sholto dies. _Within a week of his death_ Captain Morstan s daughter receives a valuable present, which is repeated from year to year, and now culminates in a letter which describes her as a wronged woman. What wrong can it refer to except this deprivation of her father? And why should the presents begin immediately after Sholto s death, unless it is that Sholto s heir knows something of the mystery and desires to make compensation? Have you any alternative theory which will meet the facts?",Wooden-Legged Man,Dr. Watson,NO MONOLOGUE,0,3,Implicit,,0.49678450475372105,0.6052113717830379
104,104,104,NO APPEND,"But what a strange compensation! And how strangely made! Why, too, should he write a letter now, rather than six years ago? Again, the letter speaks of giving her justice. What justice can she have? It is too much to suppose that her father is still alive. There is no other injustice in her case that you know of.",Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,3,Implicit,,0.4547132129368329,0.136778066357072
105,105,105," said Sherlock Holmes, pensively. ","There are difficulties; there are certainly difficulties, /newquote But our expedition of to-night will solve them all. Ah, here is a four-wheeler, and Miss Morstan is inside. Are you all ready? Then we had better go down, for it is a little past the hour.",Mr. Sherlock Holmes,Dr. Watson,NO MONOLOGUE,0,3,Explicit,said Sherlock Holmes,0.9895332080676468,0.136778066357072
106,106,106,"I picked up my hat and my heaviest stick, but I observed that Holmes took his revolver from his drawer and slipped it into his pocket. It was clear that he thought that our night s work might be a serious one.",NO QUOTE,,,,0,3,1.0,1.0,,
107,107,107,"Miss Morstan was muffled in a dark cloak, and her sensitive face was composed, but pale. She must have been more than woman if she did not feel some uneasiness at the strange enterprise upon which we were embarking, yet her self-control was perfect, and she readily answered the few additional questions which Sherlock Holmes put to her.",NO QUOTE,,,,0,3,1.0,1.0,,
108,108,108, she said. ,"Major Sholto was a very particular friend of papa s, /newquote His letters were full of allusions to the major. He and papa were in command of the troops at the Andaman Islands, so they were thrown a great deal together. By the way, a curious paper was found in papa s desk which no one could understand. I don t suppose that it is of the slightest importance, but I thought you might care to see it, so I brought it with me. It is here.",Miss Morstan,,NO MONOLOGUE,0,3,Anaphoric,she said,0.8468627031830313,
109,109,109,Holmes unfolded the paper carefully and smoothed it out upon his knee. He then very methodically examined it all over with his double lens.,NO QUOTE,,,,0,3,1.0,1.0,,
110,110,110, he remarked. ,"It is paper of native Indian manufacture, /newquote It has at some time been pinned to a board. The diagram upon it appears to be a plan of part of a large building with numerous halls, corridors, and passages. At one point is a small cross done in red ink, and above it is  3.37 from left,  in faded pencil-writing. In the left-hand corner is a curious hieroglyphic like four crosses in a line with their arms touching. Beside it is written, in very rough and coarse characters,  The sign of the four, Jonathan Small, Mahomet Singh, Abdullah Khan, Dost Akbar.  No, I confess that I do not see how this bears upon the matter. Yet it is evidently a document of importance. It has been kept carefully in a pocket-book; for the one side is as clean as the other.",Mr. Sherlock Holmes,,NO MONOLOGUE,0,3,Anaphoric,he remarked,0.4164228570184011,
111,111,111,NO APPEND,It was in his pocket-book that we found it.,Mr. Sherlock Holmes,,NO MONOLOGUE,0,3,Implicit,,0.47062460705473763,
112,112,112," He leaned back in the cab, and I could see by his drawn brow and his vacant eye that he was thinking intently. Miss Morstan and I chatted in an undertone about our present expedition and its possible outcome, but our companion maintained his impenetrable reserve until the end of our journey.","Preserve it carefully, then, Miss Morstan, for it may prove to be of use to us. I begin to suspect that this matter may turn out to be much deeper and more subtle than I at first supposed. I must reconsider my ideas.",Mr. Sherlock Holmes,,NO MONOLOGUE,0,3,Implicit,,0.44618801039522954,
113,113,113,"It was a September evening, and not yet seven o clock, but the day had been a dreary one, and a dense drizzly fog lay low upon the great city. Mud-coloured clouds drooped sadly over the muddy streets. Down the Strand the lamps were but misty splotches of diffused light which threw a feeble circular glimmer upon the slimy pavement. The yellow glare from the shop-windows streamed out into the steamy, vaporous air, and threw a murky, shifting radiance across the crowded thoroughfare. There was, to my mind, something eerie and ghost-like in the endless procession of faces which flitted across these narrow bars of light, sad faces and glad, haggard and merry. Like all human kind, they flitted from the gloom into the light, and so back into the gloom once more. I am not subject to impressions, but the dull, heavy evening, with the strange business upon which we were engaged, combined to make me nervous and depressed. I could see from Miss Morstan s manner that she was suffering from the same feeling. Holmes alone could rise superior to petty influences. He held his open note-book upon his knee, and from time to time he jotted down figures and memoranda in the light of his pocket-lantern.",NO QUOTE,,,,0,3,1.0,1.0,,
114,114,114,"At the Lyceum Theatre the crowds were already thick at the side-entrances. In front a continuous stream of hansoms and four-wheelers were rattling up, discharging their cargoes of shirt-fronted men and beshawled, bediamonded women. We had hardly reached the third pillar, which was our rendezvous, before a small, dark, brisk man in the dress of a coachman accosted us.",NO QUOTE,,,,0,3,1.0,1.0,,
115,115,115, he asked.,Are you the parties who come with Miss Morstan?,Mr. Sherlock Holmes,,NO MONOLOGUE,0,3,Anaphoric,he asked,0.4803944840090382,
116,116,116, said she.,"I am Miss Morstan, and these two gentlemen are my friends,",Miss Morstan,,NO MONOLOGUE,0,3,Anaphoric,said she,0.9747470628034391,
117,117,117,"He bent a pair of wonderfully penetrating and questioning eyes upon us.  /newquote  he said with a certain dogged manner, ","You will excuse me, miss, /newquote but I was to ask you to give me your word that neither of your companions is a police-officer.",Mr. Sherlock Holmes,,NO MONOLOGUE,0,3,Anaphoric,he said,0.46668946216378304,
