,Unnamed: 0.1,Unnamed: 0,paragraph,append,dialogue,speaker,addressee,subject,sentiment,chapter,syntactic,referringExpression,probability_sp,probability_ad
704,704,704,705," laughed Edna, ","Just two steps away, /newquote in a little four-room house around the corner. It looks so cozy, so inviting and restful, whenever I pass by; and it's for rent. I'm tired looking after that big house. It never seemed like mine, anyway like home. It's too much trouble. I have to keep too many servants. I am tired bothering with them.",Edna Pontellier,Mademoiselle Reisz,NO MONOLOGUE,0,0,Explicit,laughed Edna,0.987724062499436,0.1076554442278876
705,705,705,706, Edna did not protest or endeavor to justify herself.,"That is not your true reason, _ma belle_. There is no use in telling me lies. I don't know your reason, but you have not told me the truth.",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.4357147258818731,0.0710602691627629
706,706,706,707,NO APPEND,"The house, the money that provides for it, are not mine. Isn't that enough reason?",Edna Pontellier,Mademoiselle Reisz,NO MONOLOGUE,0,0,Implicit,,0.4292503510102658,0.3048360439009734
707,707,707,708," returned Mademoiselle, with a shrug and a malicious elevation of the eyebrows.","They are your husband's,",Mademoiselle Reisz,Edna Pontellier,NO MONOLOGUE,0,0,Explicit,returned Mademoiselle,0.0152820418125873,0.8291094720659758
708,708,708,709,NO APPEND,"Oh! I see there is no deceiving you. Then let me tell you: It is a caprice. I have a little money of my own from my mother's estate, which my father sends me by driblets. I won a large sum this winter on the races, and I am beginning to sell my sketches. Laidpore is more and more pleased with my work; he says it grows in force and individuality. I cannot judge of that myself, but I feel that I have gained in ease and confidence. However, as I said, I have sold a good many through Laidpore. I can live in the tiny house for little or nothing, with one servant. Old Celestine, who works occasionally for me, says she will come stay with me and do my work. I know I shall like it, like the feeling of freedom and independence.",Edna Pontellier,Mademoiselle Reisz,NO MONOLOGUE,0,0,Implicit,,0.5064502704625788,0.1566202305956269
709,709,709,710,NO APPEND,What does your husband say?,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.4055485382117215,0.0775400874297757
710,710,710,711,NO APPEND,"I have not told him yet. I only thought of it this morning. He will think I am demented, no doubt. Perhaps you think so.",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.4068730661051486,0.0775400874297757
711,711,711,712,Mademoiselle shook her head slowly.  /newquote  she said.,"Your reason is not yet clear to me,",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Anaphoric,she said,0.7682180837449533,0.0775400874297757
713,713,713,714, Edna exclaimed.  /newquote  And she uttered a sigh that came from the very depths of her being.,"I shall give a grand dinner before I leave the old house! /newquote You will have to come to it, Mademoiselle. I will give you everything that you like to eat and to drink. We shall sing and laugh and be merry for once.",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Explicit,Edna exclaimed,0.98602357828328,0.0775400874297757
716,716,716,717," she exclaimed, her eyes filled with delight. ","Another! so soon! /newquote Tell me, Mademoiselle, does he know that I see his letters?",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Anaphoric,she exclaimed,0.7629654244092396,0.174329706957996
717,717,717,718,NO APPEND,"Never in the world! He would be angry and would never write to me again if he thought so. Does he write to you? Never a line. Does he send you a message? Never a word. It is because he loves you, poor fool, and is trying to forget you, since you are not free to listen to him or to belong to him.",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.4031427276481488,0.1775867618411582
718,718,718,719,NO APPEND,"Why do you show me his letters, then?",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.4041323562698006,0.1928342306166551
719,719,719,720," and Mademoiselle approached her beloved instrument and began to play. Edna did not at once read the letter. She sat holding it in her hand, while the music penetrated her whole being like an effulgence, warming and brightening the dark places of her soul. It prepared her for joy and exultation.","Haven't you begged for them? Can I refuse you anything? Oh! you cannot deceive me,",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.4047723725584737,0.1928342306166551
720,720,720,721," she exclaimed, letting the letter fall to the floor.  /newquote  She went and grasped Mademoiselle's hands up from the keys. ",Oh! /newquote Why did you not tell me? /newquote Oh! unkind! malicious! Why did you not tell me?,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Anaphoric,she exclaimed,0.7677073291713857,0.1945884736939113
721,721,721,722,NO APPEND,"That he was coming back? No great news, _ma foi_. I wonder he did not come long ago.",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.4058401862149297,0.1963547932273538
722,722,722,723," cried Edna, impatiently. ","But when, when? /newquote He does not say when.",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Explicit,cried Edna,0.9859129001701602,0.2017263294447648
723,723,723,724,NO APPEND,He says  very soon.' You know as much about it as I do; it is all in the letter.,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.4068233942326947,0.2035410667851986
724,724,724,725," and she snatched the letter from the floor and turned the pages this way and that way, looking for the reason, which was left untold.","But why? Why is he coming? Oh, if I thought ",Edna Pontellier,Mademoiselle Reisz,NO MONOLOGUE,0,0,Implicit,,0.4068307193659511,0.5087027152088085
725,725,725,726," said Mademoiselle, turning on the stool and pressing her wiry hands between her knees as she looked down at Edna, who sat on the floor holding the letter, ","If I were young and in love with a man, /newquote it seems to me he would have to be some _grand esprit;_ a man with lofty aims and ability to reach them; one who stood high enough to attract the notice of his fellow-men. It seems to me if I were young and in love I should never deem a man of ordinary caliber worthy of my devotion.",Mademoiselle Reisz,Edna Pontellier,NO MONOLOGUE,0,0,Explicit,said Mademoiselle,0.0144165745680598,0.8160123973122151
726,726,726,727," went on Edna, clasping her knees and looking up into Mademoiselle's twisted face, ","Now it is you who are telling lies and seeking to deceive me, Mademoiselle; or else you have never been in love, and know nothing about it. Why, /newquote do you suppose a woman knows why she loves? Does she select? Does she say to herself:  Go to! Here is a distinguished statesman with presidential possibilities; I shall proceed to fall in love with him.' Or,  I shall set my heart upon this musician, whose fame is on every tongue?' Or,  This financier, who controls the world's money markets?'",Edna Pontellier,Mademoiselle Reisz,NO MONOLOGUE,0,0,Explicit,went on Edna,0.9861018287686124,0.1726948613303819
727,727,727,728,NO APPEND,"You are purposely misunderstanding me, _ma reine_. Are you in love with Robert?",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.4057689975329076,0.4094748681447798
728,728,728,729," said Edna. It was the first time she had admitted it, and a glow overspread her face, blotching it with red spots.","Yes,",Robert Lebrun,Edna Pontellier,NO MONOLOGUE,0,0,Anaphoric,he answered,0.2740113684563688,0.8165365120507462
729,729,729,730, asked her companion. ,Why? /newquote Why do you love him when you ought not to?,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Anaphoric,asked her companion,0.7676811515414456,0.5163963441541817
731,731,731,732,NO APPEND,"Why? Because his hair is brown and grows away from his temples; because he opens and shuts his eyes, and his nose is a little out of drawing; because he has two lips and a square chin, and a little finger which he can't straighten from having played baseball too energetically in his youth. Because ",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.4099476478454365,0.174329706957996
732,732,732,733, laughed Mademoiselle.  /newquote  she asked.,"Because you do, in short, /newquote What will you do when he comes back?",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Anaphoric,she asked,0.7670695101227543,0.1775867618411582
733,733,733,734,NO APPEND,"Do? Nothing, except feel glad and happy to be alive.",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.4043456589120781,0.1775867618411582
738,738,738,739," asked Arobin that evening.  /newquote  Edna was tired by that time, and was reclining on the lounge before the fire.",What is the matter with you? /newquote I never found you in such a happy mood.,Alcee Arobin,Mademoiselle Reisz,NO MONOLOGUE,0,0,Explicit,asked Arobin,0.9767143777323284,0.8375030648559998
739,739,739,740,NO APPEND,Don't you know the weather prophet has told us we shall see the sun pretty soon?,Mademoiselle Reisz,Alcee Arobin,NO MONOLOGUE,0,0,Implicit,,0.4382236988435452,0.7179207681605262
740,740,740,741," he acquiesced.  /newquote  He sat close to her on a low tabouret, and as he spoke his fingers lightly touched the hair that fell a little over her forehead. She liked the touch of his fingers through her hair, and closed her eyes sensitively.","Well, that ought to be reason enough, /newquote You wouldn't give me another if I sat here all night imploring you.",Alcee Arobin,Edna Pontellier,NO MONOLOGUE,0,0,Anaphoric,he acquiesced,0.2229716949896184,0.5146665051533504
741,741,741,742," she said, ","One of these days, /newquote I'm going to pull myself together for a while and think try to determine what character of a woman I am; for, candidly, I don't know. By all the codes which I am acquainted with, I am a devilishly wicked specimen of the sex. But some way I can't convince myself that I am. I must think about it.",Edna Pontellier,Alcee Arobin,NO MONOLOGUE,0,0,Anaphoric,she said,0.7674165913106739,0.2498340770713732
742,742,742,743," His fingers strayed occasionally down to her warm, smooth cheeks and firm chin, which was growing a little full and double.",Don't. What's the use? Why should you bother thinking about it when I can tell you what manner of woman you are.,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.4031224163874232,0.0775400874297757
743,743,743,744,NO APPEND,"Oh, yes! You will tell me that I am adorable; everything that is captivating. Spare yourself the effort.",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.4035275954576952,0.0775400874297757
744,744,744,745,NO APPEND,"No; I shan't tell you anything of the sort, though I shouldn't be lying if I did.",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.4047581464471836,0.0775400874297757
745,745,745,746, she asked irrelevantly.,Do you know Mademoiselle Reisz?,Edna Pontellier,Mademoiselle Reisz,NO MONOLOGUE,0,0,Anaphoric,she asked,0.7670221799460458,0.1018310024446518
746,746,746,747,NO APPEND,The pianist? I know her by sight. I've heard her play.,Edna Pontellier,Mademoiselle Reisz,NO MONOLOGUE,0,0,Implicit,,0.4064529730811947,0.1079169655769159
747,747,747,748,NO APPEND,She says queer things sometimes in a bantering way that you don't notice at the time and you find yourself thinking about afterward.,Edna Pontellier,Mademoiselle Reisz,NO MONOLOGUE,0,0,Implicit,,0.4075645541127945,0.1079169655769159
748,748,748,749,NO APPEND,For instance?,Edna Pontellier,Mademoiselle Reisz,NO MONOLOGUE,0,0,Implicit,,0.3555992972044681,0.8092626568431714
749,749,749,750,NO APPEND,"Well, for instance, when I left her to-day, she put her arms around me and felt my shoulder blades, to see if my wings were strong, she said.  The bird that would soar above the level plain of tradition and prejudice must have strong wings. It is a sad spectacle to see the weaklings bruised, exhausted, fluttering back to earth.'",Mademoiselle Reisz,Edna Pontellier,NO MONOLOGUE,0,0,Implicit,,0.3979838034436919,0.5737683904800176
750,750,750,751,NO APPEND,Whither would you soar?,Mademoiselle Reisz,Edna Pontellier,NO MONOLOGUE,0,0,Implicit,,0.3769544807307036,0.2438588739740777
751,751,751,752,NO APPEND,I'm not thinking of any extraordinary flights. I only half comprehend her.,Mademoiselle Reisz,Edna Pontellier,NO MONOLOGUE,0,0,Implicit,,0.4173198496250984,0.2438588739740777
752,752,752,753, said Arobin.,"I've heard she's partially demented,",Alcee Arobin,Mademoiselle Reisz,NO MONOLOGUE,0,0,Explicit,said Arobin,0.9826155075705292,0.5055228772237449
753,753,753,754, Edna replied.,"She seems to me wonderfully sane,",Edna Pontellier,Mademoiselle Reisz,NO MONOLOGUE,0,0,Explicit,Edna replied,0.9856291399318128,0.8375030648559998
754,754,754,755,NO APPEND,I'm told she's extremely disagreeable and unpleasant. Why have you introduced her at a moment when I desired to talk of you?,Mademoiselle Reisz,Edna Pontellier,NO MONOLOGUE,0,0,Implicit,,0.4519231647613121,0.816087341786944
755,755,755,756," cried Edna, clasping her hands beneath her head; ","Oh! talk of me if you like, /newquote but let me think of something else while you do.",Edna Pontellier,Mademoiselle Reisz,NO MONOLOGUE,0,0,Explicit,cried Edna,0.9857038136916348,0.1726948613303819
756,756,756,757," She only looked at him and smiled. His eyes were very near. He leaned upon the lounge with an arm extended across her, while the other hand still rested upon her hair. They continued silently to look into each other's eyes. When he leaned forward and kissed her, she clasped his head, holding his lips to hers.","I'm jealous of your thoughts to-night. They're making you a little kinder than usual; but some way I feel as if they were wandering, as if they were not here with me.",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.4044090560675464,0.0775400874297757
764,764,764,765," he said.  /newquote  She greeted him with affected carelessness, and appeared absorbed in her occupation.",Come down! /newquote Do you want to kill yourself?,Robert Lebrun,Edna Pontellier,NO MONOLOGUE,0,0,Anaphoric,he said,0.3131198172118025,0.2530876312492972
767,767,767,768," he insisted, holding the ladder and looking up at her.","Please come down,",Robert Lebrun,Edna Pontellier,NO MONOLOGUE,0,0,Anaphoric,he insisted,0.3378606519359196,0.51529001436463
768,768,768,769, she answered; ,"No, /newquote Ellen is afraid to mount the ladder. Joe is working over at the  pigeon house' that's the name Ellen gives it, because it's so small and looks like a pigeon house and some one has to do this.",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Anaphoric,she answered,0.7673168998577428,0.5499304372563854
771,771,771,772, he asked.,Is there anything more you will let me do?,Alcee Arobin,Edna Pontellier,NO MONOLOGUE,0,0,Anaphoric,he asked,0.2700565161548505,0.5140429502850034
772,772,772,773," she answered.  /newquote  She kept the young woman occupied in the drawing-room, unwilling to be left alone with Arobin.","That is all, /newquote Ellen can manage the rest.",Edna Pontellier,Alcee Arobin,NO MONOLOGUE,0,0,Anaphoric,she answered,0.7629495565965042,0.7667312595210682
773,773,773,774, he asked; ,"What about the dinner? /newquote the grand event, the _coup d' tat?_",Alcee Arobin,Edna Pontellier,NO MONOLOGUE,0,0,Anaphoric,he asked,0.2173966806080332,0.8159374291856384
774,774,774,775,NO APPEND,"It will be day after to-morrow. Why do you call it the  _coup d' tat?_' Oh! it will be very fine; all my best of everything crystal, silver and gold, S vres, flowers, music, and champagne to swim in. I'll let L once pay the bills. I wonder what he'll say when he sees the bills.",Edna Pontellier,Alcee Arobin,NO MONOLOGUE,0,0,Implicit,,0.4054830800443098,0.2380426184635053
775,775,775,776," Arobin had put on his coat, and he stood before her and asked if his cravat was plumb. She told him it was, looking no higher than the tip of his collar.",And you ask me why I call it a _coup d' tat?_,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.4037269809759803,0.0775400874297757
776,776,776,777,NO APPEND,When do you go to the  pigeon house?' with all due acknowledgment to Ellen.,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.4051923150733711,0.0775400874297757
777,777,777,778,NO APPEND,"Day after to-morrow, after the dinner. I shall sleep there.",Edna Pontellier,Alcee Arobin,NO MONOLOGUE,0,0,Implicit,,0.4060041356808738,0.2971562359974055
778,778,778,779, asked Arobin. ,"Ellen, will you very kindly get me a glass of water? /newquote The dust in the curtains, if you will pardon me for hinting such a thing, has parched my throat to a crisp.",Alcee Arobin,Edna Pontellier,NO MONOLOGUE,0,0,Explicit,asked Arobin,0.9826532604108844,0.8166860463418937
779,779,779,780," said Edna, rising, ","While Ellen gets the water, /newquote I will say good-by and let you go. I must get rid of this grime, and I have a million things to do and think of.",Edna Pontellier,Alcee Arobin,NO MONOLOGUE,0,0,Explicit,said Edna,0.985967319891534,0.7816321431706117
780,780,780,781," asked Arobin, seeking to detain her, the maid having left the room.",When shall I see you?,Alcee Arobin,Edna Pontellier,NO MONOLOGUE,0,0,Explicit,asked Arobin,0.9872147198798772,0.8154871236340647
781,781,781,782,NO APPEND,"At the dinner, of course. You are invited.",Edna Pontellier,Alcee Arobin,NO MONOLOGUE,0,0,Implicit,,0.3985052247387265,0.300751163662475
782,782,782,783,NO APPEND,"Not before? not to-night or to-morrow morning or to-morrow noon or night? or the day after morning or noon? Can't you see yourself, without my telling you, what an eternity it is?",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.401481543981366,0.0775400874297757
784,784,784,785, she said. But she laughed and looked at him with eyes that at once gave him courage to wait and made it torture to wait.,"Not an instant sooner,",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Anaphoric,she said,0.7653820938289013,0.0775400874297757
804,804,804,805,"Mademoiselle Reisz arose with Monsieur Ratignolle, who offered to escort her to the car. She had eaten well; she had tasted the good, rich wines, and they must have turned her head, for she bowed pleasantly to all as she withdrew from table. She kissed Edna upon the shoulder, and whispered:  /newquote  She had been a little bewildered upon rising, or rather, descending from her cushions, and Monsieur Ratignolle gallantly took her arm and led her away.","_Bonne nuit, ma reine; soyez sage_.",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Anaphoric,She kissed Edna upon the shoulder and whispered,0.7456099184395499,0.153696106052442
810,810,810,811,    , There was a graven image of Desire     Painted with red blood on a ground of gold.',Edna Pontellier,Mademoiselle Reisz,NO MONOLOGUE,0,0,Implicit,,0.3942717929341859,0.1226512230245055
818,818,818,819,    ,Ah! si tu savais!,Alcee Arobin,Edna Pontellier,NO MONOLOGUE,0,0,Implicit,,0.4551614077863475,0.4716004550202861
828,828,828,829," questioned Arobin, who had remained with Edna after the others had departed.",Well?,Alcee Arobin,Edna Pontellier,NO MONOLOGUE,0,0,Explicit,questioned Arobin,0.9909273649108216,0.4705585518617126
830,830,830,831, he asked.,What next?,Alcee Arobin,Edna Pontellier,NO MONOLOGUE,0,0,Anaphoric,he asked,0.3339196599982424,0.8124037971709542
831,831,831,832,NO APPEND,"The servants are all gone. They left when the musicians did. I have dismissed them. The house has to be closed and locked, and I shall trot around to the pigeon house, and shall send Celestine over in the morning to straighten things up.",Edna Pontellier,Alcee Arobin,NO MONOLOGUE,0,0,Implicit,,0.4241256419331101,0.4604341304145662
833,833,833,834, he inquired.,What about upstairs?,Alcee Arobin,Edna Pontellier,NO MONOLOGUE,0,0,Anaphoric,he inquired,0.3961114855706069,0.4695169052137473
834,834,834,835,NO APPEND,I think it is all right; but there may be a window or two unlatched. We had better look; you might take a candle and see. And bring me my wrap and hat on the foot of the bed in the middle room.,Edna Pontellier,Alcee Arobin,NO MONOLOGUE,0,0,Implicit,,0.4156898955014259,0.4990628558819148
837,837,837,838," he asked, breaking off a few blossoms as he passed.",Will you have a spray of jessamine?,Alcee Arobin,Edna Pontellier,NO MONOLOGUE,0,0,Anaphoric,he asked,0.3801601314653266,0.2472736926631241
838,838,838,839,NO APPEND,No; I don't want anything.,Alcee Arobin,Edna Pontellier,NO MONOLOGUE,0,0,Implicit,,0.415039736134752,0.248833619660136
840,840,840,841,"The  /newquote  stood behind a locked gate, and a shallow _parterre_ that had been somewhat neglected. There was a small front porch, upon which a long window and the front door opened. The door opened directly into the parlor; there was no side entry. Back in the yard was a room for servants, in which old Celestine had been ensconced.",pigeon house,Edna Pontellier,Alcee Arobin,NO MONOLOGUE,0,0,Anaphoric,she answered,0.7443969124846619,0.1250208914271054
843,843,843,844, he asked.,Are you tired?,Alcee Arobin,Edna Pontellier,NO MONOLOGUE,0,0,Anaphoric,he asked,0.3904354163836038,0.2474683239449587
844,844,844,845, She rested her head against the table upon her bare arm.,"Yes, and chilled, and miserable. I feel as if I had been wound up to a certain pitch too tight and something inside of me had snapped.",Alcee Arobin,Edna Pontellier,NO MONOLOGUE,0,0,Implicit,,0.4223808233485568,0.2474683239449587
845,845,845,846," he said, ","You want to rest, /newquote and to be quiet. I'll go; I'll leave you and let you rest.",Alcee Arobin,Edna Pontellier,NO MONOLOGUE,0,0,Anaphoric,he said,0.3556636802570514,0.2472736926631241
846,846,846,847, she replied.,"Yes,",Alcee Arobin,Edna Pontellier,NO MONOLOGUE,0,0,Anaphoric,he answered,0.3128847063370605,0.2492246280526027
848,848,848,849, he said. ,"I hope you will feel better and happier in the morning, /newquote You have tried to do too much in the past few days. The dinner was the last straw; you might have dispensed with it.",Alcee Arobin,Edna Pontellier,NO MONOLOGUE,0,0,Anaphoric,he said,0.2463391727918182,0.4713399556757845
849,849,849,850, she admitted; ,"Yes, /newquote it was stupid.",Edna Pontellier,Alcee Arobin,NO MONOLOGUE,0,0,Anaphoric,she admitted,0.7468446535646927,0.9597264005683368
850,850,850,851," His hand had strayed to her beautiful shoulders, and he could feel the response of her flesh to his touch. He seated himself beside her and kissed her lightly upon the shoulder.","No, it was delightful; but it has worn you out.",Alcee Arobin,Edna Pontellier,NO MONOLOGUE,0,0,Implicit,,0.457738858681594,0.8122444219777492
851,851,851,852," she said, in an uneven voice.","I thought you were going away,",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Anaphoric,she said,0.7479173059215545,0.0711499654625758
852,852,852,853,NO APPEND,"I am, after I have said good night.",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.3586956305079938,0.0711499654625758
853,853,853,854, she murmured.,"Good night,",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Anaphoric,she murmured,0.7211265088845629,0.0711499654625758
862,862,862,863,"The pigeon house pleased her. It at once assumed the intimate character of a home, while she herself invested it with a charm which it reflected like a warm glow. There was with her a feeling of having descended in the social scale, with a corresponding sense of having risen in the spiritual. Every step which she took toward relieving herself from obligations added to her strength and expansion as an individual. She began to look with her own eyes; to see and to apprehend the deeper undercurrents of life. No longer was she content to  /newquote  when her own soul had invited her.",feed upon opinion,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Explicit,Edna hastened to say,0.9847156700451573,0.0711499654625758
873,873,873,874, Edna assured her.,"At any time any time of the day or night, dear,",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Explicit,Edna assured her,0.9848173327230664,0.1493158435830794
875,875,875,876,NO APPEND,"In some way you seem to me like a child, Edna. You seem to act without a certain amount of reflection which is necessary in this life. That is the reason I want to say you mustn't mind if I advise you to be a little careful while you are living here alone. Why don't you have some one come and stay with you? Wouldn't Mademoiselle Reisz come?",Madame Ratignolle,Edna Pontellier,NO MONOLOGUE,0,0,Explicit,Madame Ratignolle said,0.98516774264326,0.8582495932972953
876,876,876,877,NO APPEND,"No; she wouldn't wish to come, and I shouldn't want her always with me.",Edna Pontellier,Madame Ratignolle,NO MONOLOGUE,0,0,Implicit,,0.3939721367898322,0.5646336141951199
877,877,877,878,NO APPEND,"Well, the reason you know how evil-minded the world is some one was talking of Alc e Arobin visiting you. Of course, it wouldn't matter if Mr. Arobin had not such a dreadful reputation. Monsieur Ratignolle was telling me that his attentions alone are considered enough to ruin a woman's name.",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.4346566724955331,0.1856195501411532
878,878,878,879," asked Edna, indifferently, squinting at her picture.",Does he boast of his successes?,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Explicit,asked Edna,0.9850570251791272,0.1856195501411532
879,879,879,880,NO APPEND,"No, I think not. I believe he is a decent fellow as far as that goes. But his character is so well known among the men. I shan't be able to come back and see you; it was very, very imprudent to-day.",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.4142214581729201,0.1908259029043134
880,880,880,881, cried Edna.,Mind the step!,Edna Pontellier,Madame Ratignolle,NO MONOLOGUE,0,0,Explicit,cried Edna,0.9848107460520054,0.5770003438982201
881,881,881,882, entreated Madame Ratignolle; ,"Don't neglect me, /newquote and don't mind what I said about Arobin, or having some one to stay with you.",Madame Ratignolle,Edna Pontellier,NO MONOLOGUE,0,0,Explicit,entreated Madame Ratignolle,0.995921665478904,0.8120849427038757
882,882,882,883," Edna laughed.  /newquote  They kissed each other good-by. Madame Ratignolle had not far to go, and Edna stood on the porch a while watching her walk down the street.","Of course not, /newquote You may say anything you like to me.",Edna Pontellier,Madame Ratignolle,NO MONOLOGUE,0,0,Explicit,Edna laughed,0.9853885754764744,0.6358346629587233
889,889,889,890,NO APPEND,Mrs. Pontellier! How do you happen oh! how well you look! Is Mademoiselle Reisz not here? I never expected to see you.,Alcee Arobin,Edna Pontellier,NO MONOLOGUE,0,0,Implicit,,0.4304657277235151,0.4689961808968731
890,890,890,891," asked Edna in an unsteady voice, wiping her face with her handkerchief. She seemed ill at ease on the piano stool, and he begged her to take the chair by the window.",When did you come back?,Edna Pontellier,Alcee Arobin,NO MONOLOGUE,0,0,Explicit,asked Edna,0.9849308831571832,0.4913214022844674
892,892,892,893," he answered, while he leaned his arm on the keys, bringing forth a crash of discordant sound.","I returned day before yesterday,",Alcee Arobin,Robert Lebrun,NO MONOLOGUE,0,0,Anaphoric,he answered,0.3901965620055722,0.4053391203684096
893,893,893,894," she repeated, aloud; and went on thinking to herself,  /newquote  in a sort of an uncomprehending way. She had pictured him seeking her at the very first hour, and he had lived under the same sky since day before yesterday; while only by accident had he stumbled upon her. Mademoiselle must have lied when she said, ","Day before yesterday! /newquote day before yesterday, /newquote Poor fool, he loves you.",Robert Lebrun,Edna Pontellier,NO MONOLOGUE,0,0,Anaphoric,he answered,0.2800260089846683,0.4718609698331305
894,894,894,895," she repeated, breaking off a spray of Mademoiselle's geranium; ","Day before yesterday, /newquote then if you had not met me here to-day you wouldn't when that is, didn't you mean to come and see me?",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Anaphoric,she repeated,0.760807619378674,0.4896745346160509
895,895,895,896, he turned the leaves of Mademoiselle's music nervously. ,"Of course, I should have gone to see you. There have been so many things  /newquote I started in at once yesterday with the old firm. After all there is as much chance for me here as there was there that is, I might find it profitable some day. The Mexicans were not very congenial.",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.4321881200378862,0.1839086507318094
899,899,899,900,NO APPEND,"I was very much surprised to hear of Mr. Pontellier's absence; it's a wonder Mademoiselle Reisz did not tell me; and your moving mother told me yesterday. I should think you would have gone to New York with him, or to Iberville with the children, rather than be bothered here with housekeeping. And you are going abroad, too, I hear. We shan't have you at Grand Isle next summer; it won't seem do you see much of Mademoiselle Reisz? She often spoke of you in the few letters she wrote.",Robert Lebrun,Edna Pontellier,NO MONOLOGUE,0,0,Anaphoric,he twirling around on the piano stool saying,0.1817143983550957,0.4695169052137473
900,900,900,901, A flush overspread his whole face.,Do you remember that you promised to write to me when you went away?,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.3843629423232155,0.4360713643877948
901,901,901,902,NO APPEND,I couldn't believe that my letters would be of any interest to you.,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.384765755450382,0.1464532103084032
902,902,902,903," Edna reached for her hat on the piano. She adjusted it, sticking the hat pin through the heavy coil of hair with some deliberation.",That is an excuse; it isn't the truth.,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.3804375087417805,0.3836376999226317
903,903,903,904, asked Robert.,Are you not going to wait for Mademoiselle Reisz?,Robert Lebrun,Edna Pontellier,NO MONOLOGUE,0,0,Explicit,asked Robert,0.9919094477559224,0.8152547702415444
904,904,904,905," She drew on her gloves, and Robert picked up his hat.","No; I have found when she is absent this long, she is liable not to come back till late.",Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.3920603420868299,0.4754944224526823
905,905,905,906, asked Edna.,Won't you wait for her?,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Explicit,asked Edna,0.9846916011090312,0.4135785335806743
906,906,906,907," adding, as if suddenly aware of some discourtesy in his speech,  /newquote  Edna locked the door and put the key back in its hiding-place.","Not if you think she will not be back till late, /newquote and I should miss the pleasure of walking home with you.",Robert Lebrun,Edna Pontellier,NO MONOLOGUE,0,0,Anaphoric,he twirling around on the piano stool saying,0.2662123253056506,0.6216550629587787
908,908,908,909, he remarked.,"I never knew you in your home,",Robert Lebrun,Edna Pontellier,NO MONOLOGUE,0,0,Anaphoric,he remarked,0.2904781370593679,0.5145687722039634
909,909,909,910,NO APPEND,I am glad you did not.,Edna Pontellier,Robert Lebrun,NO MONOLOGUE,0,0,Implicit,,0.3851207002226964,0.7730933820442727
