,Unnamed: 0.1,Unnamed: 0,paragraph,append,dialogue,speaker,addressee,subject,sentiment,chapter,syntactic,referringExpression,probability_sp,probability_ad
1518,1518,1518,1519,"The stroke had clearly been a slight one, for she was able to articulate and to make her wishes known; and soon after the doctor's first visit she had begun to regain control of her facial muscles.  But the alarm had been great; and proportionately great was the indignation when it was gathered from Mrs. Mingott's fragmentary phrases that Regina Beaufort had come to ask her--incredible effrontery!--to back up her husband, see them through--not to  /newquote  them, as she called it--in fact to induce the whole family to cover and condone their monstrous dishonour.",desert,Newland Archer,Dallas,NO MONOLOGUE,0,0,Explicit,Archer said to May,0.9446953848404008,0.4066125028375524
1519,1519,1519,1520," the old woman had stammered into her daughter's ear, in the thick voice of the partly paralysed.  ","I said to her:  'Honour's always been honour, and honesty honesty, in Manson Mingott's house, and will be till I'm carried out of it feet first,' /newquote And when she said:  'But my name, Auntie--my name's Regina Dallas,' I said:  'It was Beaufort when he covered you with jewels, and it's got to stay Beaufort now that he's covered you with shame.'",Dallas,Newland Archer,NO MONOLOGUE,0,0,Anaphoric,She drooped slightly beneath her protecting brim and added,0.9396946421736184,0.4928230305208836
1540,1540,1540,1541," an unexpected voice observed; and turning around Archer saw Lawrence Lefferts at his elbow, pulling an imperturbable moustache and affecting not to glance at the message.","It's an unlikely name for a New York telegraph office; at least in this quarter,",Lawrence Lefferts,Newland Archer,NO MONOLOGUE,0,0,Anaphoric,an unexpected voice observed,0.2479356101958609,0.4092428554690595
1541,1541,1541,1542,NO APPEND,"Hallo, Newland: thought I'd catch you here.  I've just heard of old Mrs. Mingott's stroke; and as I was on my way to the house I saw you turning down this street and nipped after you.  I suppose you've come from there?",Miss Welland,Newland Archer,NO MONOLOGUE,0,0,Implicit,,0.0913828481529961,0.5844638311225481
1543,1543,1543,1544, Lefferts continued.  ,"Very bad, eh? /newquote Wiring to the family, I suppose. I gather it IS bad, if you're including Countess Olenska.",Lawrence Lefferts,Newland Archer,NO MONOLOGUE,0,0,Explicit,Lefferts continued,0.9990186728011072,0.2597464349499426
1546,1546,1546,1547,"Lefferts, who was known to shrink from discussion, raised his eye-brows with an ironic grimace that warned the other of the watching damsel behind the lattice.  Nothing could be worse  /newquote  the look reminded Archer, than any display of temper in a public place.",form,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,He pulled himself up startled by the turn his thoughts had taken and went on,0.5154541498550005,0.0705895018513085
1547,1547,1547,1548,"Archer had never been more indifferent to the requirements of form; but his impulse to do Lawrence Lefferts a physical injury was only momentary.  The idea of bandying Ellen Olenska's name with him at such a time, and on whatsoever provocation, was unthinkable.  He paid for his telegram, and the two young men went out together into the street. There Archer, having regained his self-control, went on:   /newquote ; and Lefferts, with profuse expressions of relief, asked him if he had heard that there were beastly bad rumours again about Beaufort....",Mrs. Mingott is much better: the doctor feels no anxiety whatever,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Explicit,Archer having regained his selfcontrol went on,0.9298227441924264,0.0705895018513085
1550,1550,1550,1551," said Mrs. Archer, summing it up as if she were pronouncing a diagnosis and prescribing a course of treatment,  /newquote   Every one agreed with her, but no one condescended to enquire what the Beauforts really meant to do.","The best thing the Beauforts can do, /newquote is to go and live at Regina's little place in North Carolina.  Beaufort has always kept a racing stable, and he had better breed trotting horses.  I should say he had all the qualities of a successful horsedealer.",Mrs. Adeline Archer,Newland Archer,NO MONOLOGUE,0,0,Explicit,said Mrs Archer,0.992693323532848,0.4085924088815752
1552,1552,1552,1553," she enquired; and, the doctor having opportunely modified her dietary, the stroke was transformed into an attack of indigestion.  But in spite of her firm tone old Catherine did not wholly recover her former attitude toward life.  The growing remoteness of old age, though it had not diminished her curiosity about her neighbours, had blunted her never very lively compassion for their troubles; and she seemed to have no difficulty in putting the Beaufort disaster out of her mind.  But for the first time she became absorbed in her own symptoms, and began to take a sentimental interest in certain members of her family to whom she had hitherto been contemptuously indifferent.",If people of my age WILL eat chicken-salad in the evening what are they to expect?,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,she enquired,0.4379353972809914,0.0705895018513085
1553,1553,1553,1554,"Mr. Welland, in particular, had the privilege of attracting her notice. Of her sons-in-law he was the one she had most consistently ignored; and all his wife's efforts to represent him as a man of forceful character and marked intellectual ability (if he had only  /newquote ) had been met with a derisive chuckle.  But his eminence as a valetudinarian now made him an object of engrossing interest, and Mrs. Mingott issued an imperial summons to him to come and compare diets as soon as his temperature permitted; for old Catherine was now the first to recognise that one could not be too careful about temperatures.",chosen,Newland Archer,Dallas,NO MONOLOGUE,0,0,Anaphoric,She sat down near the fire said,0.513421422136663,0.0749530916647159
1563,1563,1563,1564,"May's brougham awaited her at the door, and she was to drive Archer to Union Square, where he could pick up a Broadway car to carry him to the office.  As she settled herself in her corner she said:  ","I didn't want to worry Mamma by raising fresh obstacles; but how can you meet Ellen tomorrow, and bring her back to New York, when you're going to Washington?",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,she said,0.3689278811463107,0.0705895018513085
1564,1564,1564,1565, Archer answered.,"Oh, I'm not going,",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Explicit,Archer answered,0.9435944083978812,0.0705895018513085
1565,1565,1565,1566,"  Her voice was as clear as a bell, and full of wifely solicitude.","Not going?  Why, what's happened?",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,Her voice was as clear as a bell,0.4959414741886008,0.0705895018513085
1566,1566,1566,1567,NO APPEND,The case is off--postponed.,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.4929576650820835,0.0705895018513085
1567,1567,1567,1568,NO APPEND,"Postponed?  How odd!  I saw a note this morning from Mr. Letterblair to Mamma saying that he was going to Washington tomorrow for the big patent case that he was to argue before the Supreme Court.  You said it was a patent case, didn't you?",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.2864264494582348,0.0705895018513085
1568,1568,1568,1569,NO APPEND,Well--that's it: the whole office can't go.  Letterblair decided to go this morning.,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.4294607873286118,0.0705895018513085
1569,1569,1569,1570," she continued, with an insistence so unlike her that he felt the blood rising to his face, as if he were blushing for her unwonted lapse from all the traditional delicacies.",Then it's NOT postponed?,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,she continued,0.4956139931052483,0.0705895018513085
1570,1570,1570,1571," he answered, cursing the unnecessary explanations that he had given when he had announced his intention of going to Washington, and wondering where he had read that clever liars give details, but that the cleverest do not.  It did not hurt him half as much to tell May an untruth as to see her trying to pretend that she had not detected him.","No: but my going is,",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,he answered,0.5036752681533245,0.0705895018513085
1571,1571,1571,1572," he continued, taking base refuge in sarcasm.  As he spoke he felt that she was looking at him, and he turned his eyes to hers in order not to appear to be avoiding them.  Their glances met for a second, and perhaps let them into each other's meanings more deeply than either cared to go.","I'm not going till later on: luckily for the convenience of your family,",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,he continued,0.4504443869838252,0.0626788408335724
1572,1572,1572,1573," May brightly agreed, ","Yes; it IS awfully convenient, /newquote that you should be able to meet Ellen after all; you saw how much Mamma appreciated your offering to do it.",Miss Welland,Newland Archer,NO MONOLOGUE,0,0,Explicit,May brightly agreed,0.039164591011141,0.4887877857734074
1573,1573,1573,1574,"  The carriage stopped, and as he jumped out she leaned to him and laid her hand on his.   /newquote  she said, her eyes so blue that he wondered afterward if they had shone on him through tears.","Oh, I'm delighted to do it. /newquote Good-bye, dearest,",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.4550950544572853,0.0949059640569062
1574,1574,1574,1575,"He turned away and hurried across Union Square, repeating to himself, in a sort of inward chant:  ",It's all of two hours from Jersey City to old Catherine's.  It's all of two hours--and it may be more.,Newland Archer,Mr. Letterblair,NO MONOLOGUE,0,0,Anaphoric,He turned away and hurried across Union Square repeating to himself,0.4657334593555249,0.0864250444563784
1580,1580,1580,1581,"They reached each other, their hands met, and he drew her arm through his.   /newquote  he said.","This way--I have the carriage,",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,he said,0.4959986606603031,0.0705895018513085
1582,1582,1582,1583,NO APPEND,If only it doesn't mean--poor Granny!,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.478307016691355,0.0705895018513085
1583,1583,1583,1584," he exclaimed, as if that made all the difference.  Her hand remained in his, and as the carriage lurched across the gang-plank onto the ferry he bent over, unbuttoned her tight brown glove, and kissed her palm as if he had kissed a relic.  She disengaged herself with a faint smile, and he said: ","Oh, no, no--she's much better--she's all right, really.  There--we've passed it! /newquote You didn't expect me today?",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,he exclaimed,0.4022679610106512,0.0705895018513085
1584,1584,1584,1585,NO APPEND,"Oh, no.",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.5053160671762336,0.0705895018513085
1585,1585,1585,1586,NO APPEND,I meant to go to Washington to see you.  I'd made all my arrangements--I very nearly crossed you in the train.,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.4018345725417024,0.0705895018513085
1586,1586,1586,1587," she exclaimed, as if terrified by the narrowness of their escape.",Oh--,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,she exclaimed,0.5259164022975363,0.0705895018513085
1587,1587,1587,1588,NO APPEND,Do you know--I hardly remembered you?,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.4812965712198255,0.0705895018513085
1588,1588,1588,1589,NO APPEND,Hardly remembered me?,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.4930720231318531,0.0705895018513085
1589,1589,1589,1590,NO APPEND,I mean: how shall I explain?  I--it's always so.  EACH TIME YOU HAPPEN TO ME ALL OVER AGAIN.,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.4205307751119098,0.0705895018513085
1590,1590,1590,1591,NO APPEND,"Oh, yes: I know!  I know!",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.4865106251942381,0.0705895018513085
1591,1591,1591,1592, he insisted.,Does it--do I too: to you?,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,he insisted,0.5428822723050205,0.0705895018513085
1593,1593,1593,1594,NO APPEND,Ellen--Ellen--Ellen!,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.541405876841691,0.0705895018513085
1595,1595,1595,1596," she asked, suddenly turning her face from the window.",What a pretty carriage!  Is it May's?,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,she asked,0.5317557308088547,0.0705895018513085
1596,1596,1596,1597,NO APPEND,Yes.,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,the young girl answered,0.5649967065328663,0.0705895018513085
1597,1597,1597,1598,NO APPEND,"It was May who sent you to fetch me, then?  How kind of her!",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.5008123817479979,0.0705895018513085
1598,1598,1598,1599,He made no answer for a moment; then he said explosively:  ,Your husband's secretary came to see me the day after we met in Boston.,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,he said,0.4972133049121445,0.0705895018513085
1600,1600,1600,1601,NO APPEND,M. Riviere went to see you?,Newland Archer,M. Riviere,NO MONOLOGUE,0,0,Implicit,,0.5343263432963159,0.2649859231696598
1601,1601,1601,1602,NO APPEND,Yes: didn't you know?,Newland Archer,M. Riviere,NO MONOLOGUE,0,0,Implicit,,0.5403954704244266,0.2649859231696598
1603,1603,1603,1604,NO APPEND,And you're not surprised?,Newland Archer,M. Riviere,NO MONOLOGUE,0,0,Implicit,,0.5363506048618784,0.2300404539186838
1604,1604,1604,1605,She hesitated.  ,Why should I be?  He told me in Boston that he knew you; that he'd met you in England I think.,M. Riviere,Newland Archer,NO MONOLOGUE,0,0,Implicit,,0.5187370994801267,0.555164846162429
1605,1605,1605,1606,NO APPEND,Ellen--I must ask you one thing.,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.5292608850998001,0.0705895018513085
1606,1606,1606,1607,NO APPEND,Yes.,Newland Archer,M. Riviere,NO MONOLOGUE,0,0,Anaphoric,the young girl answered,0.5649967065328663,0.326323629505401
1607,1607,1607,1608,NO APPEND,"I wanted to ask it after I saw him, but I couldn't put it in a letter. It was Riviere who helped you to get away--when you left your husband?",M. Riviere,Newland Archer,NO MONOLOGUE,0,0,Implicit,,0.5885482093649,0.4748515993349136
1609,1609,1609,1610," she answered, without the least tremor in her quiet voice.","Yes: I owe him a great debt,",Newland Archer,M. Riviere,NO MONOLOGUE,0,0,Anaphoric,she answered,0.5408621160033402,0.4266874930726901
1611,1611,1611,1612, he exclaimed.,I think you're the most honest woman I ever met!,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,he exclaimed,0.4737203727954784,0.0705895018513085
1612,1612,1612,1613," she answered, a smile in her voice.","Oh, no--but probably one of the least fussy,",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,she answered,0.4772815658530928,0.0705895018513085
1613,1613,1613,1614,NO APPEND,Call it what you like: you look at things as they are.,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.4595918555494529,0.0705895018513085
1614,1614,1614,1615,NO APPEND,Ah--I've had to.  I've had to look at the Gorgon.,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.4646486868168274,0.0705895018513085
1615,1615,1615,1616,NO APPEND,Well--it hasn't blinded you!  You've seen that she's just an old bogey like all the others.,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.4224964762407809,0.0705895018513085
1616,1616,1616,1617,NO APPEND,She doesn't blind one; but she dries up one's tears.,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.4616136486536785,0.0705895018513085
1618,1618,1618,1619,NO APPEND,"If you're not blind, then, you must see that this can't last.",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.4520319478746594,0.0705895018513085
1619,1619,1619,1620,NO APPEND,What can't?,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.5017464817463572,0.0705895018513085
1620,1620,1620,1621,NO APPEND,Our being together--and not together.,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.4773108331349304,0.0705895018513085
1621,1621,1621,1622," she said in an altered voice; and suddenly she turned, flung her arms about him and pressed her lips to his.  At the same moment the carriage began to move, and a gas-lamp at the head of the slip flashed its light into the window.  She drew away, and they sat silent and motionless while the brougham struggled through the congestion of carriages about the ferry-landing.  As they gained the street Archer began to speak hurriedly.","No.  You ought not to have come today,",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,he said,0.4838738628388807,0.0705895018513085
1622,1622,1622,1623,NO APPEND,"Don't be afraid of me: you needn't squeeze yourself back into your corner like that.  A stolen kiss isn't what I want.  Look: I'm not even trying to touch the sleeve of your jacket.  Don't suppose that I don't understand your reasons for not wanting to let this feeling between us dwindle into an ordinary hole-and-corner love-affair.  I couldn't have spoken like this yesterday, because when we've been apart, and I'm looking forward to seeing you, every thought is burnt up in a great flame.  But then you come; and you're so much more than I remembered, and what I want of you is so much more than an hour or two every now and then, with wastes of thirsty waiting between, that I can sit perfectly still beside you, like this, with that other vision in my mind, just quietly trusting to it to come true.",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Explicit,Archer began to speak,0.3953061038576005,0.0705895018513085
1623,1623,1623,1624,"For a moment she made no reply; then she asked, hardly above a whisper: ",What do you mean by trusting to it to come true?,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,she asked,0.4722275232276014,0.0705895018513085
1624,1624,1624,1625,NO APPEND,"Why--you know it will, don't you?",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.4798777427515425,0.0705895018513085
1625,1625,1625,1626,  She burst into a sudden hard laugh.  ,Your vision of you and me together? /newquote You choose your place well to put it to me!,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.4235081778091349,0.0705895018513085
1626,1626,1626,1627,NO APPEND,"Do you mean because we're in my wife's brougham?  Shall we get out and walk, then?  I don't suppose you mind a little snow?",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.3901386720149067,0.0705895018513085
1627,1627,1627,1628,"She laughed again, more gently.  ","No; I shan't get out and walk, because my business is to get to Granny's as quickly as I can.  And you'll sit beside me, and we'll look, not at visions, but at realities.",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.3452551797565124,0.0705895018513085
1628,1628,1628,1629,NO APPEND,I don't know what you mean by realities.  The only reality to me is this.,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.4380018135917488,0.0705895018513085
1630,1630,1630,1631, she asked.,"Is it your idea, then, that I should live with you as your mistress--since I can't be your wife?",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,she asked,0.4225050638880495,0.0705895018513085
1632,1632,1632,1633,NO APPEND,"I want--I want somehow to get away with you into a world where words like that--categories like that--won't exist.  Where we shall be simply two human beings who love each other, who are the whole of life to each other; and nothing else on earth will matter.",Newland Archer,Mrs. Manson Mingott,NO MONOLOGUE,0,0,Anaphoric,he floundered,0.3160417546797219,0.0969238722602307
1633,1633,1633,1634,She drew a deep sigh that ended in another laugh.   /newquote  she asked; and as he remained sullenly dumb she went on:  ,"Oh, my dear--where is that country?  Have you ever been there? /newquote I know so many who've tried to find it; and, believe me, they all got out by mistake at wayside stations: at places like Boulogne, or Pisa, or Monte Carlo--and it wasn't at all different from the old world they'd left, but only rather smaller and dingier and more promiscuous.",Mrs. Manson Mingott,Newland Archer,NO MONOLOGUE,0,0,Anaphoric,she went on,0.4443695201525733,0.4748515993349136
1635,1635,1635,1636, he said.,"Yes, the Gorgon HAS dried your tears,",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,he said,0.5317557308088547,0.0705895018513085
1636,1636,1636,1637,NO APPEND,"Well, she opened my eyes too; it's a delusion to say that she blinds people.  What she does is just the contrary--she fastens their eyelids open, so that they're never again in the blessed darkness.  Isn't there a Chinese torture like that?  There ought to be.  Ah, believe me, it's a miserable little country!",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.2662048287231228,0.0705895018513085
1638,1638,1638,1639, he asked.,"Then what, exactly, is your plan for us?",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,he asked,0.4888227535407119,0.0626788408335724
1639,1639,1639,1640,NO APPEND,"For US?  But there's no US in that sense!  We're near each other only if we stay far from each other.  Then we can be ourselves.  Otherwise we're only Newland Archer, the husband of Ellen Olenska's cousin, and Ellen Olenska, the cousin of Newland Archer's wife, trying to be happy behind the backs of the people who trust them.",Miss Welland,Newland Archer,NO MONOLOGUE,0,0,Implicit,,0.0887169293838337,0.8021947717194625
1640,1640,1640,1641, he groaned.,"Ah, I'm beyond that,",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,he groaned,0.5076673333481407,0.0949059640569062
1641,1641,1641,1642," she said, in a strange voice, ","No, you're not!  You've never been beyond.  And I have, /newquote and I know what it looks like there.",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,she said,0.4233678392028735,0.0705895018513085
1643,1643,1643,1644, Madame Olenska exclaimed.,"Why are we stopping?  This is not Granny's,",Miss Welland,Newland Archer,NO MONOLOGUE,0,0,Explicit,Madame Olenska exclaimed,0.04036122960514,0.3286532222002064
1644,1644,1644,1645," he stammered, opening the door and jumping to the pavement.  By the light of a street-lamp he saw her startled face, and the instinctive motion she made to detain him.  He closed the door, and leaned for a moment in the window.","No: I shall get out here,",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,he stammered,0.4970920750232234,0.0949059640569062
1645,1645,1645,1646," he said, lowering his voice so that the coachman should not hear.  She bent forward, and seemed about to speak; but he had already called out the order to drive on, and the carriage rolled away while he stood on the corner.  The snow was over, and a tingling wind had sprung up, that lashed his face as he stood gazing.  Suddenly he felt something stiff and cold on his lashes, and perceived that he had been crying, and that the wind had frozen his tears.","You're right: I ought not to have come today,",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,he said,0.4757686209257459,0.0705895018513085
1652,1652,1652,1653, she asked.  ,"What became of you, dear? /newquote I was waiting at Granny's, and Ellen came alone, and said she had dropped you on the way because you had to rush off on business.  There's nothing wrong?",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,she asked,0.3400764764904729,0.0705895018513085
1653,1653,1653,1654,NO APPEND,"Only some letters I'd forgotten, and wanted to get off before dinner.",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.4484220621165382,0.0705895018513085
1654,1654,1654,1655, she said; and a moment afterward:  ,Ah-- /newquote I'm sorry you didn't come to Granny's--unless the letters were urgent.,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,she said,0.4378790890835879,0.0705895018513085
1655,1655,1655,1656," he rejoined, surprised at her insistence.  ","They were, /newquote Besides, I don't see why I should have gone to your grandmother's.  I didn't know you were there.",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,he rejoined,0.4013083222458888,0.0705895018513085
1656,1656,1656,1657,"She turned and moved to the looking-glass above the mantel-piece.  As she stood there, lifting her long arm to fasten a puff that had slipped from its place in her intricate hair, Archer was struck by something languid and inelastic in her attitude, and wondered if the deadly monotony of their lives had laid its weight on her also.  Then he remembered that, as he had left the house that morning, she had called over the stairs that she would meet him at her grandmother's so that they might drive home together.  He had called back a cheery  /newquote  and then, absorbed in other visions, had forgotten his promise.  Now he was smitten with compunction, yet irritated that so trifling an omission should be stored up against him after nearly two years of marriage.  He was weary of living in a perpetual tepid honeymoon, without the temperature of passion yet with all its exactions.  If May had spoken out her grievances (he suspected her of many) he might have laughed them away; but she was trained to conceal imaginary wounds under a Spartan smile.",Yes!,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,He had called back,0.5154541498550005,0.0705895018513085
1658,1658,1658,1659,NO APPEND,What news?,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.511271062474524,0.0682574746103502
1659,1659,1659,1660,NO APPEND,"It seems they're going to stay in New York.  I believe he's going into an insurance business, or something.  They're looking about for a small house.",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.3785560533905228,0.0682574746103502
1664,1664,1664,1665,NO APPEND,What's the matter?,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.499138956572407,0.0682574746103502
1665,1665,1665,1666,NO APPEND,The room is stifling: I want a little air.,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.4749204110608853,0.0682574746103502
1667,1667,1667,1668,After he had leaned out into the darkness for a few minutes he heard her say:  ,Newland!  Do shut the window.  You'll catch your death.,Miss Welland,Newland Archer,NO MONOLOGUE,0,0,Anaphoric,he heard her say,0.2106388074209285,0.336680863129406
1668,1668,1668,1669,He pulled the sash down and turned back.   /newquote  he echoed; and he felt like adding:  ,Catch my death! /newquote But I've caught it already.  I AM dead--I've been dead for months and months.,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,she said,0.4244173000323027,0.10766171046328
1671,1671,1671,1672,NO APPEND,Newland!  Are you ill?,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.1168885667854057,0.0682574746103502
1672,1672,1672,1673,"He shook his head and turned toward his arm-chair.  She bent over her work-frame, and as he passed he laid his hand on her hair.   /newquote  he said.",Poor May!,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,he said,0.5191849164649319,0.0682574746103502
1673,1673,1673,1674, she echoed with a strained laugh.,Poor?  Why poor?,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,she echoed,0.5117422180251624,0.0682574746103502
1674,1674,1674,1675," he rejoined, laughing also.","Because I shall never be able to open a window without worrying you,",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,he rejoined,0.4614975948205234,0.0682574746103502
1675,1675,1675,1676,"For a moment she was silent; then she said very low, her head bowed over her work:  ",I shall never worry if you're happy.,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,she said,0.4923899045222692,0.0682574746103502
1676,1676,1676,1677,NO APPEND,"Ah, my dear; and I shall never be happy unless I can open the windows!",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Implicit,,0.4456528993088572,0.0682574746103502
1677,1677,1677,1678, she remonstrated; and with a sigh he buried his head in his book.,In THIS weather?,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,she remonstrated,0.5103914986749162,0.0682574746103502
1680,1680,1680,1681,"There was a moment's pause, and then Archer felt it incumbent on him to say:  ",All right.  Shall we go together this afternoon?,Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Explicit,Archer felt it incumbent on him to say,0.9391786936220436,0.0682574746103502
1681,1681,1681,1682,"His wife's face brightened, but she instantly answered: ","Oh, you'd much better go alone.  It bores Granny to see the same people too often.",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,she instantly answered,0.4463903105777867,0.0682574746103502
1687,1687,1687,1688,"She held out one of the little hands that nestled in a hollow of her huge lap like pet animals, and called to the maid:  ","Don't let in any one else.  If my daughters call, say I'm asleep.",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,She held out one of the little hands that nestled in a hollow of her huge lap like pet animals and called to the maid,0.4610252508716215,0.0682574746103502
1689,1689,1689,1690," she asked gaily, launching out one hand in search of the folds of muslin on her inaccessible bosom.  ","My dear, am I perfectly hideous? /newquote My daughters tell me it doesn't matter at my age--as if hideousness didn't matter all the more the harder it gets to conceal!",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,she asked,0.3634697924265779,0.0682574746103502
1690,1690,1690,1691, Archer rejoined in the same tone; and she threw back her head and laughed.,"My dear, you're handsomer than ever!",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Explicit,Archer rejoined,0.942295155434958,0.0682574746103502
1691,1691,1691,1692," she jerked out, twinkling at him maliciously; and before he could answer she added:  ","Ah, but not as handsome as Ellen! /newquote Was she so awfully handsome the day you drove her up from the ferry?",Newland Archer,Miss Welland,NO MONOLOGUE,0,0,Anaphoric,she added,0.4165864951597339,0.0682574746103502
1692,1692,1692,1693,"He laughed, and she continued:   /newquote   She gave another chuckle, and interrupted it to say almost querulously:  ",Was it because you told her so that she had to put you out on the way?  In my youth young men didn't desert pretty women unless they were made to! /newquote It's a pity she didn't marry you; I always told her so.  It would have spared me all this worry.  But who ever thought of sparing their grandmother worry?,Mrs. Manson Mingott,Newland Archer,NO MONOLOGUE,0,0,Anaphoric,she continued,0.3668519882194463,0.427757220863905
1693,1693,1693,1694,Archer wondered if her illness had blurred her faculties; but suddenly she broke out:  ,"Well, it's settled, anyhow: she's going to stay with me, whatever the rest of the family say!  She hadn't been here five minutes before I'd have gone down on my knees to keep her--if only, for the last twenty years, I'd been able to see where the floor was!",Mrs. Manson Mingott,Newland Archer,NO MONOLOGUE,0,0,Anaphoric,she broke out,0.3326967096408205,0.2614199240380341
