,Unnamed: 0,paragraph,append,dialogue,speaker,addressee,subject,sentiment,chapter,syntactic,referringExpression
1401,1401,1402,NO APPEND,"Oh, Marilla, it was beyond description. I was so excited I couldn't even talk, so you may know what it was like. I just sat in enraptured silence. Madame Selitsky was perfectly beautiful, and wore white satin and diamonds. But when she began to sing I never thought about anything else. Oh, I can't tell you how I felt. But it seemed to me that it could never be hard to be good any more. I felt like I do when I look up to the stars. Tears came into my eyes, but, oh, they were such happy tears. I was so sorry when it was all over, and I told Miss Barry I didn't see how I was ever to return to common life again. She said she thought if we went over to the restaurant across the street and had an ice cream it might help me. That sounded so prosaic; but to my surprise I found it true. The ice cream was delicious, Marilla, and it was so lovely and dissipated to be sitting there eating it at eleven o'clock at night. Diana said she believed she was born for city life. Miss Barry asked me what my opinion was, but I said I would have to think it over very seriously before I could tell her what I really thought. So I thought it over after I went to bed. That is the best time to think things out. And I came to the conclusion, Marilla, that I wasn't born for city life and that I was glad of it. It's nice to be eating ice cream at brilliant restaurants at eleven o'clock at night once in a while; but as a regular thing I'd rather be in the east gable at eleven, sound asleep, but kind of knowing even in my sleep that the stars were shining outside and that the wind was blowing in the firs across the brook. I told Miss Barry so at breakfast the next morning and she laughed. Miss Barry generally laughed at anything I said, even when I said the most solemn things. I don't think I liked it, Marilla, because I wasn't trying to be funny. But she is a most hospitable lady and treated us royally.",Anne Shirley,Marilla Cuthbert,NO MONOLOGUE,0,29,Implicit,
1407,1407,1408," she said to herself, ","I thought Marilla Cuthbert was an old fool when I heard she'd adopted a girl out of an orphan asylum, /newquote but I guess she didn't make much of a mistake after all. If I'd a child like Anne in the house all the time I'd be a better and happier woman.",Miss Barry,Miss Barry,NO MONOLOGUE,0,29,Anaphoric,she said to herself
1409,1409,1410, breathed Anne.,"Oh, but it's good to be alive and to be going home,",Anne Shirley,Diana Barry,NO MONOLOGUE,0,29,Explicit,breathed Anne
1411,1411,1412," said Marilla, folding up her knitting.",So you've got back?,Marilla Cuthbert,Anne Shirley,NO MONOLOGUE,0,29,Explicit,said Marilla
1412,1412,1413, said Anne joyously. ,"Yes, and oh, it's so good to be back, /newquote I could kiss everything, even to the clock. Marilla, a broiled chicken! You don't mean to say you cooked that for me!",Anne Shirley,Marilla Cuthbert,NO MONOLOGUE,0,29,Explicit,said Anne
1413,1413,1414, said Marilla. ,"Yes, I did, /newquote I thought you'd be hungry after such a drive and need something real appetizing. Hurry and take off your things, and we'll have supper as soon as Matthew comes in. I'm glad you've got back, I must say. It's been fearful lonesome here without you, and I never put in four longer days.",Marilla Cuthbert,Anne Shirley,NO MONOLOGUE,0,29,Explicit,said Marilla
1420,1420,1421," said Marilla abruptly, ","Anne, /newquote Miss Stacy was here this afternoon when you were out with Diana.",Marilla Cuthbert,Anne Shirley,NO MONOLOGUE,0,30,Explicit,said Marilla
1422,1422,1423,NO APPEND,"Was she? Oh, I'm so sorry I wasn't in. Why didn't you call me, Marilla? Diana and I were only over in the Haunted Wood. It's lovely in the woods now. All the little wood things--the ferns and the satin leaves and the crackerberries--have gone to sleep, just as if somebody had tucked them away until spring under a blanket of leaves. I think it was a little gray fairy with a rainbow scarf that came tiptoeing along the last moonlight night and did it. Diana wouldn't say much about that, though. Diana has never forgotten the scolding her mother gave her about imagining ghosts into the Haunted Wood. It had a very bad effect on Diana's imagination. It blighted it. Mrs. Lynde says Myrtle Bell is a blighted being. I asked Ruby Gillis why Myrtle was blighted, and Ruby said she guessed it was because her young man had gone back on her. Ruby Gillis thinks of nothing but young men, and the older she gets the worse she is. Young men are all very well in their place, but it doesn't do to drag them into everything, does it? Diana and I are thinking seriously of promising each other that we will never marry but be nice old maids and live together forever. Diana hasn't quite made up her mind though, because she thinks perhaps it would be nobler to marry some wild, dashing, wicked young man and reform him. Diana and I talk a great deal about serious subjects now, you know. We feel that we are so much older than we used to be that it isn't becoming to talk of childish matters. It's such a solemn thing to be almost fourteen, Marilla. Miss Stacy took all us girls who are in our teens down to the brook last Wednesday, and talked to us about it. She said we couldn't be too careful what habits we formed and what ideals we acquired in our teens, because by the time we were twenty our characters would be developed and the foundation laid for our whole future life. And she said if the foundation was shaky we could never build anything really worth while on it. Diana and I talked the matter over coming home from school. We felt extremely solemn, Marilla. And we decided that we would try to be very careful indeed and form respectable habits and learn all we could and be as sensible as possible, so that by the time we were twenty our characters would be properly developed. It's perfectly appalling to think of being twenty, Marilla. It sounds so fearfully old and grown up. But why was Miss Stacy here this afternoon?",Anne Shirley,Marilla Cuthbert,NO MONOLOGUE,0,30,Implicit,
1423,1423,1424,NO APPEND,"That is what I want to tell you, Anne, if you'll ever give me a chance to get a word in edgewise. She was talking about you.",Marilla Cuthbert,Anne Shirley,NO MONOLOGUE,0,30,Implicit,
1424,1424,1425, Anne looked rather scared. Then she flushed and exclaimed:,About me?,Anne Shirley,Marilla Cuthbert,NO MONOLOGUE,0,30,Implicit,
1425,1425,1426,NO APPEND,"Oh, I know what she was saying. I meant to tell you, Marilla, honestly I did, but I forgot. Miss Stacy caught me reading Ben Hur in school yesterday afternoon when I should have been studying my Canadian history. Jane Andrews lent it to me. I was reading it at dinner hour, and I had just got to the chariot race when school went in. I was simply wild to know how it turned out--although I felt sure Ben Hur must win, because it wouldn't be poetical justice if he didn't--so I spread the history open on my desk lid and then tucked Ben Hur between the desk and my knee. I just looked as if I were studying Canadian history, you know, while all the while I was reveling in Ben Hur. I was so interested in it that I never noticed Miss Stacy coming down the aisle until all at once I just looked up and there she was looking down at me, so reproachful-like. I can't tell you how ashamed I felt, Marilla, especially when I heard Josie Pye giggling. Miss Stacy took Ben Hur away, but she never said a word then. She kept me in at recess and talked to me. She said I had done very wrong in two respects. First, I was wasting the time I ought to have put on my studies; and secondly, I was deceiving my teacher in trying to make it appear I was reading a history when it was a storybook instead. I had never realized until that moment, Marilla, that what I was doing was deceitful. I was shocked. I cried bitterly, and asked Miss Stacy to forgive me and I'd never do such a thing again; and I offered to do penance by never so much as looking at Ben Hur for a whole week, not even to see how the chariot race turned out. But Miss Stacy said she wouldn't require that, and she forgave me freely. So I think it wasn't very kind of her to come up here to you about it after all.",Anne Shirley,Marilla Cuthbert,NO MONOLOGUE,0,30,Anaphoric,she flushed and exclaimed
1426,1426,1427,NO APPEND,"Miss Stacy never mentioned such a thing to me, Anne, and its only your guilty conscience that's the matter with you. You have no business to be taking storybooks to school. You read too many novels anyhow. When I was a girl I wasn't so much as allowed to look at a novel.",Marilla Cuthbert,Anne Shirley,NO MONOLOGUE,0,30,Implicit,
1427,1427,1428, protested Anne. ,"Oh, how can you call Ben Hur a novel when it's really such a religious book? /newquote Of course it's a little too exciting to be proper reading for Sunday, and I only read it on weekdays. And I never read _any_ book now unless either Miss Stacy or Mrs. Allan thinks it is a proper book for a girl thirteen and three-quarters to read. Miss Stacy made me promise that. She found me reading a book one day called, The Lurid Mystery of the Haunted Hall. It was one Ruby Gillis had lent me, and, oh, Marilla, it was so fascinating and creepy. It just curdled the blood in my veins. But Miss Stacy said it was a very silly, unwholesome book, and she asked me not to read any more of it or any like it. I didn't mind promising not to read any more like it, but it was _agonizing_ to give back that book without knowing how it turned out. But my love for Miss Stacy stood the test and I did. It's really wonderful, Marilla, what you can do when you're truly anxious to please a certain person.",Anne Shirley,Marilla Cuthbert,NO MONOLOGUE,0,30,Explicit,protested Anne
1428,1428,1429, said Marilla. ,"Well, I guess I'll light the lamp and get to work, /newquote I see plainly that you don't want to hear what Miss Stacy had to say. You're more interested in the sound of your own tongue than in anything else.",Marilla Cuthbert,Anne Shirley,NO MONOLOGUE,0,30,Explicit,said Marilla
1429,1429,1430, cried Anne contritely. ,"Oh, indeed, Marilla, I do want to hear it, /newquote I won't say another word--not one. I know I talk too much, but I am really trying to overcome it, and although I say far too much, yet if you only knew how many things I want to say and don't, you'd give me some credit for it. Please tell me, Marilla.",Anne Shirley,Marilla Cuthbert,NO MONOLOGUE,0,30,Explicit,cried Anne
1430,1430,1431,NO APPEND,"Well, Miss Stacy wants to organize a class among her advanced students who mean to study for the entrance examination into Queen's. She intends to give them extra lessons for an hour after school. And she came to ask Matthew and me if we would like to have you join it. What do you think about it yourself, Anne? Would you like to go to Queen's and pass for a teacher?",Marilla Cuthbert,Anne Shirley,NO MONOLOGUE,0,30,Implicit,
1431,1431,1432, Anne straightened to her knees and clasped her hands. ,"Oh, Marilla! /newquote It's been the dream of my life--that is, for the last six months, ever since Ruby and Jane began to talk of studying for the Entrance. But I didn't say anything about it, because I supposed it would be perfectly useless. I'd love to be a teacher. But won't it be dreadfully expensive? Mr. Andrews says it cost him one hundred and fifty dollars to put Prissy through, and Prissy wasn't a dunce in geometry.",Anne Shirley,Marilla Cuthbert,NO MONOLOGUE,0,30,Implicit,
1432,1432,1433,NO APPEND,"I guess you needn't worry about that part of it. When Matthew and I took you to bring up we resolved we would do the best we could for you and give you a good education. I believe in a girl being fitted to earn her own living whether she ever has to or not. You'll always have a home at Green Gables as long as Matthew and I are here, but nobody knows what is going to happen in this uncertain world, and it's just as well to be prepared. So you can join the Queen's class if you like, Anne.",Marilla Cuthbert,Anne Shirley,NO MONOLOGUE,0,30,Implicit,
1433,1433,1434, Anne flung her arms about Marilla's waist and looked up earnestly into her face. ,"Oh, Marilla, thank you. /newquote I'm extremely grateful to you and Matthew. And I'll study as hard as I can and do my very best to be a credit to you. I warn you not to expect much in geometry, but I think I can hold my own in anything else if I work hard.",Anne Shirley,Marilla Cuthbert,NO MONOLOGUE,0,30,Implicit,
1434,1434,1435, Not for worlds would Marilla have told Anne just what Miss Stacy had said about her; that would have been to pamper vanity. ,"I dare say you'll get along well enough. Miss Stacy says you are bright and diligent. /newquote You needn't rush to any extreme of killing yourself over your books. There is no hurry. You won't be ready to try the Entrance for a year and a half yet. But it's well to begin in time and be thoroughly grounded, Miss Stacy says.",Marilla Cuthbert,Anne Shirley,NO MONOLOGUE,0,30,Implicit,
1435,1435,1436," said Anne blissfully, ","I shall take more interest than ever in my studies now, /newquote because I have a purpose in life. Mr. Allan says everybody should have a purpose in life and pursue it faithfully. Only he says we must first make sure that it is a worthy purpose. I would call it a worthy purpose to want to be a teacher like Miss Stacy, wouldn't you, Marilla? I think it's a very noble profession.",Anne Shirley,Marilla Cuthbert,NO MONOLOGUE,0,30,Explicit,said Anne
1437,1437,1438, she said mournfully that night. ,"But, oh, Marilla, I really felt that I had tasted the bitterness of death, as Mr. Allan said in his sermon last Sunday, when I saw Diana go out alone, /newquote I thought how splendid it would have been if Diana had only been going to study for the Entrance, too. But we can't have things perfect in this imperfect world, as Mrs. Lynde says. Mrs. Lynde isn't exactly a comforting person sometimes, but there's no doubt she says a great many very true things. And I think the Queen's class is going to be extremely interesting. Jane and Ruby are just going to study to be teachers. That is the height of their ambition. Ruby says she will only teach for two years after she gets through, and then she intends to be married. Jane says she will devote her whole life to teaching, and never, never marry, because you are paid a salary for teaching, but a husband won't pay you anything, and growls if you ask for a share in the egg and butter money. I expect Jane speaks from mournful experience, for Mrs. Lynde says that her father is a perfect old crank, and meaner than second skimmings. Josie Pye says she is just going to college for education's sake, because she won't have to earn her own living; she says of course it is different with orphans who are living on charity--_they_ have to hustle. Moody Spurgeon is going to be a minister. Mrs. Lynde says he couldn't be anything else with a name like that to live up to. I hope it isn't wicked of me, Marilla, but really the thought of Moody Spurgeon being a minister makes me laugh. He's such a funny-looking boy with that big fat face, and his little blue eyes, and his ears sticking out like flaps. But perhaps he will be more intellectual looking when he grows up. Charlie Sloane says he's going to go into politics and be a member of Parliament, but Mrs. Lynde says he'll never succeed at that, because the Sloanes are all honest people, and it's only rascals that get on in politics nowadays.",Anne Shirley,Marilla Cuthbert,NO MONOLOGUE,0,30,Anaphoric,she said
1438,1438,1439," queried Marilla, seeing that Anne was opening her Caesar.",What is Gilbert Blythe going to be?,Marilla Cuthbert,Anne Shirley,NO MONOLOGUE,0,30,Explicit,queried Marilla
1439,1439,1440, said Anne scornfully.,"I don't happen to know what Gilbert Blythe's ambition in life is--if he has any,",Anne Shirley,Marilla Cuthbert,NO MONOLOGUE,0,30,Explicit,said Anne
1442,1442,1443,"And at least neither Gilbert nor anybody else, not even Diana, should ever suspect how sorry she was and how much she wished she hadn't been so proud and horrid! She determined to  /newquote  and it may be stated here and now that she did it, so successfully that Gilbert, who possibly was not quite so indifferent as he seemed, could not console himself with any belief that Anne felt his retaliatory scorn. The only poor comfort he had was that she snubbed Charlie Sloane, unmercifully, continually, and undeservedly.","shroud her feelings in deepest oblivion,",Rachel Lynde,Marilla Cuthbert,NO MONOLOGUE,0,30,Implicit,
1452,1452,1453, she told Marilla. ,"I'm not even going to look at a schoolbook in vacation, /newquote I've studied as hard all the term as I possibly could and I've pored over that geometry until I know every proposition in the first book off by heart, even when the letters _are_ changed. I just feel tired of everything sensible and I'm going to let my imagination run riot for the summer. Oh, you needn't be alarmed, Marilla. I'll only let it run riot within reasonable limits. But I want to have a real good jolly time this summer, for maybe it's the last summer I'll be a little girl. Mrs. Lynde says that if I keep stretching out next year as I've done this I'll have to put on longer skirts. She says I'm all running to legs and eyes. And when I put on longer skirts I shall feel that I have to live up to them and be very dignified. It won't even do to believe in fairies then, I'm afraid; so I'm going to believe in them with all my whole heart this summer. I think we're going to have a very gay vacation. Ruby Gillis is going to have a birthday party soon and there's the Sunday school picnic and the missionary concert next month. And Mr. Barry says that some evening he'll take Diana and me over to the White Sands Hotel and have dinner there. They have dinner there in the evening, you know. Jane Andrews was over once last summer and she says it was a dazzling sight to see the electric lights and the flowers and all the lady guests in such beautiful dresses. Jane says it was her first glimpse into high life and she'll never forget it to her dying day.",Anne Shirley,Marilla Cuthbert,NO MONOLOGUE,0,30,Anaphoric,she told Marilla
1457,1457,1458," admitted Mrs. Rachel, as Marilla accompanied her to the end of the lane at sunset. ","I must say Anne has turned out a real smart girl, /newquote She must be a great help to you.",Rachel Lynde,Marilla Cuthbert,NO MONOLOGUE,0,30,Explicit,admitted Mrs Rachel
1458,1458,1459," said Marilla, ","She is, /newquote and she's real steady and reliable now. I used to be afraid she'd never get over her featherbrained ways, but she has and I wouldn't be afraid to trust her in anything now.",Marilla Cuthbert,Rachel Lynde,NO MONOLOGUE,0,30,Explicit,said Marilla
1459,1459,1460, said Mrs. Rachel. ,"I never would have thought she'd have turned out so well that first day I was here three years ago, /newquote Lawful heart, shall I ever forget that tantrum of hers! When I went home that night I says to Thomas, says I, ?Mark my words, Thomas, Marilla Cuthbert ?ll live to rue the step she's took.' But I was mistaken and I'm real glad of it. I ain't one of those kind of people, Marilla, as can never be brought to own up that they've made a mistake. No, that never was my way, thank goodness. I did make a mistake in judging Anne, but it weren't no wonder, for an odder, unexpecteder witch of a child there never was in this world, that's what. There was no ciphering her out by the rules that worked with other children. It's nothing short of wonderful how she's improved these three years, but especially in looks. She's a real pretty girl got to be, though I can't say I'm overly partial to that pale, big-eyed style myself. I like more snap and color, like Diana Barry has or Ruby Gillis. Ruby Gillis's looks are real showy. But somehow--I don't know how it is but when Anne and them are together, though she ain't half as handsome, she makes them look kind of common and overdone--something like them white June lilies she calls narcissus alongside of the big, red peonies, that's what.",Rachel Lynde,Marilla Cuthbert,NO MONOLOGUE,0,30,Explicit,said Mrs Rachel
1461,1461,1462,NO APPEND,Keep that redheaded girl of yours in the open air all summer and don't let her read books until she gets more spring into her step.,Anne Shirley,Marilla Cuthbert,NO MONOLOGUE,0,31,Implicit,
1463,1463,1464, she declared as she brought her books down from the attic. ,"I feel just like studying with might and main, /newquote Oh, you good old friends, I'm glad to see your honest faces once more--yes, even you, geometry. I've had a perfectly beautiful summer, Marilla, and now I'm rejoicing as a strong man to run a race, as Mr. Allan said last Sunday. Doesn't Mr. Allan preach magnificent sermons? Mrs. Lynde says he is improving every day and the first thing we know some city church will gobble him up and then we'll be left and have to turn to and break in another green preacher. But I don't see the use of meeting trouble halfway, do you, Marilla? I think it would be better just to enjoy Mr. Allan while we have him. If I were a man I think I'd be a minister. They can have such an influence for good, if their theology is sound; and it must be thrilling to preach splendid sermons and stir your hearers' hearts. Why can't women be ministers, Marilla? I asked Mrs. Lynde that and she was shocked and said it would be a scandalous thing. She said there might be female ministers in the States and she believed there was, but thank goodness we hadn't got to that stage in Canada yet and she hoped we never would. But I don't see why. I think women would make splendid ministers. When there is a social to be got up or a church tea or anything else to raise money the women have to turn to and do the work. I'm sure Mrs. Lynde can pray every bit as well as Superintendent Bell and I've no doubt she could preach too with a little practice.",Anne Shirley,Marilla Cuthbert,NO MONOLOGUE,0,31,Anaphoric,she declared
1464,1464,1465, said Marilla dryly. ,"Yes, I believe she could, /newquote She does plenty of unofficial preaching as it is. Nobody has much of a chance to go wrong in Avonlea with Rachel to oversee them.",Marilla Cuthbert,Anne Shirley,NO MONOLOGUE,0,31,Explicit,said Marilla
1465,1465,1466," said Anne in a burst of confidence, ","Marilla, /newquote I want to tell you something and ask you what you think about it. It has worried me terribly--on Sunday afternoons, that is, when I think specially about such matters. I do really want to be good; and when I'm with you or Mrs. Allan or Miss Stacy I want it more than ever and I want to do just what would please you and what you would approve of. But mostly when I'm with Mrs. Lynde I feel desperately wicked and as if I wanted to go and do the very thing she tells me I oughtn't to do. I feel irresistibly tempted to do it. Now, what do you think is the reason I feel like that? Do you think it's because I'm really bad and unregenerate?",Anne Shirley,Marilla Cuthbert,NO MONOLOGUE,0,31,Explicit,said Anne
1467,1467,1468,NO APPEND,"If you are I guess I am too, Anne, for Rachel often has that very effect on me. I sometimes think she'd have more of an influence for good, as you say yourself, if she didn't keep nagging people to do right. There should have been a special commandment against nagging. But there, I shouldn't talk so. Rachel is a good Christian woman and she means well. There isn't a kinder soul in Avonlea and she never shirks her share of work.",Marilla Cuthbert,Anne Shirley,NO MONOLOGUE,0,31,Implicit,
1468,1468,1469, said Anne decidedly. ,"I'm very glad you feel the same, /newquote It's so encouraging. I shan't worry so much over that after this. But I dare say there'll be other things to worry me. They keep coming up new all the time--things to perplex you, you know. You settle one question and there's another right after. There are so many things to be thought over and decided when you're beginning to grow up. It keeps me busy all the time thinking them over and deciding what is right. It's a serious thing to grow up, isn't it, Marilla? But when I have such good friends as you and Matthew and Mrs. Allan and Miss Stacy I ought to grow up successfully, and I'm sure it will be my own fault if I don't. I feel it's a great responsibility because I have only the one chance. If I don't grow up right I can't go back and begin over again. I've grown two inches this summer, Marilla. Mr. Gillis measured me at Ruby's party. I'm so glad you made my new dresses longer. That dark-green one is so pretty and it was sweet of you to put on the flounce. Of course I know it wasn't really necessary, but flounces are so stylish this fall and Josie Pye has flounces on all her dresses. I know I'll be able to study better because of mine. I shall have such a comfortable feeling deep down in my mind about that flounce.",Anne Shirley,Marilla Cuthbert,NO MONOLOGUE,0,31,Explicit,said Anne
1469,1469,1470, admitted Marilla.,"It's worth something to have that,",Marilla Cuthbert,Anne Shirley,NO MONOLOGUE,0,31,Explicit,admitted Marilla
1470,1470,1471,"Miss Stacy came back to Avonlea school and found all her pupils eager for work once more. Especially did the Queen's class gird up their loins for the fray, for at the end of the coming year, dimly shadowing their pathway already, loomed up that fateful thing known as  /newquote   at the thought of which one and all felt their hearts sink into their very shoes. Suppose they did not pass! That thought was doomed to haunt Anne through the waking hours of that winter, Sunday afternoons inclusive, to the almost entire exclusion of moral and theological problems. When Anne had bad dreams she found herself staring miserably at pass lists of the Entrance exams, where Gilbert Blythe's name was blazoned at the top and in which hers did not appear at all.","the Entrance,",Anne Shirley,Marilla Cuthbert,NO MONOLOGUE,0,31,Anaphoric,she said
1472,1472,1473,      ,Hills peeped o'er hill and Alps on Alps arose.,Marilla Cuthbert,Rachel Lynde,NO MONOLOGUE,0,31,Anaphoric,she said
1476,1476,1477," she said, almost unbelievingly. A sigh followed on the words. Marilla felt a queer regret over Anne's inches. The child she had learned to love had vanished somehow and here was this tall, serious-eyed girl of fifteen, with the thoughtful brows and the proudly poised little head, in her place. Marilla loved the girl as much as she had loved the child, but she was conscious of a queer sorrowful sense of loss. And that night, when Anne had gone to prayer meeting with Diana, Marilla sat alone in the wintry twilight and indulged in the weakness of a cry. Matthew, coming in with a lantern, caught her at it and gazed at her in such consternation that Marilla had to laugh through her tears.","Why, Anne, how you've grown!",Marilla Cuthbert,Anne Shirley,NO MONOLOGUE,0,31,Anaphoric,she said
1477,1477,1478, she explained. ,"I was thinking about Anne, /newquote She's got to be such a big girl--and she'll probably be away from us next winter. I'll miss her terrible.",Marilla Cuthbert,Matthew Cuthbert,NO MONOLOGUE,0,31,Anaphoric,she explained
1478,1478,1479," comforted Matthew, to whom Anne was as yet and always would be the little, eager girl he had brought home from Bright River on that June evening four years before. ","She'll be able to come home often, /newquote The branch railroad will be built to Carmody by that time.",Matthew Cuthbert,Marilla Cuthbert,NO MONOLOGUE,0,31,Explicit,comforted Matthew
1479,1479,1480," sighed Marilla gloomily, determined to enjoy her luxury of grief uncomforted. ","It won't be the same thing as having her here all the time, /newquote But there--men can't understand these things!",Marilla Cuthbert,Matthew Cuthbert,NO MONOLOGUE,0,31,Explicit,sighed Marilla
1481,1481,1482,NO APPEND,"You don't chatter half as much as you used to, Anne, nor use half as many big words. What has come over you?",Marilla Cuthbert,Anne Shirley,NO MONOLOGUE,0,31,Implicit,
1483,1483,1484," she said, denting her chin thoughtfully with her forefinger. ","I don't know--I don't want to talk as much, /newquote It's nicer to think dear, pretty thoughts and keep them in one's heart, like treasures. I don't like to have them laughed at or wondered over. And somehow I don't want to use big words any more. It's almost a pity, isn't it, now that I'm really growing big enough to say them if I did want to. It's fun to be almost grown up in some ways, but it's not the kind of fun I expected, Marilla. There's so much to learn and do and think that there isn't time for big words. Besides, Miss Stacy says the short ones are much stronger and better. She makes us write all our essays as simply as possible. It was hard at first. I was so used to crowding in all the fine big words I could think of--and I thought of any number of them. But I've got used to it now and I see it's so much better.",Anne Shirley,Marilla Cuthbert,NO MONOLOGUE,0,31,Anaphoric,she said
1484,1484,1485,NO APPEND,What has become of your story club? I haven't heard you speak of it for a long time.,Marilla Cuthbert,Anne Shirley,NO MONOLOGUE,0,31,Implicit,
1485,1485,1486,NO APPEND,"The story club isn't in existence any longer. We hadn't time for it--and anyhow I think we had got tired of it. It was silly to be writing about love and murder and elopements and mysteries. Miss Stacy sometimes has us write a story for training in composition, but she won't let us write anything but what might happen in Avonlea in our own lives, and she criticizes it very sharply and makes us criticize our own too. I never thought my compositions had so many faults until I began to look for them myself. I felt so ashamed I wanted to give up altogether, but Miss Stacy said I could learn to write well if I only trained myself to be my own severest critic. And so I am trying to.",Anne Shirley,Marilla Cuthbert,NO MONOLOGUE,0,31,Implicit,
1486,1486,1487, said Marilla. ,"You've only two more months before the Entrance, /newquote Do you think you'll be able to get through?",Marilla Cuthbert,Anne Shirley,NO MONOLOGUE,0,31,Explicit,said Marilla
1488,1488,1489,NO APPEND,"I don't know. Sometimes I think I'll be all right--and then I get horribly afraid. We've studied hard and Miss Stacy has drilled us thoroughly, but we mayn't get through for all that. We've each got a stumbling block. Mine is geometry of course, and Jane's is Latin, and Ruby and Charlie's is algebra, and Josie's is arithmetic. Moody Spurgeon says he feels it in his bones that he is going to fail in English history. Miss Stacy is going to give us examinations in June just as hard as we'll have at the Entrance and mark us just as strictly, so we'll have some idea. I wish it was all over, Marilla. It haunts me. Sometimes I wake up in the night and wonder what I'll do if I don't pass.",Anne Shirley,Marilla Cuthbert,NO MONOLOGUE,0,31,Implicit,
1489,1489,1490, said Marilla unconcernedly.,"Why, go to school next year and try again,",Marilla Cuthbert,Anne Shirley,NO MONOLOGUE,0,31,Explicit,said Marilla
1490,1490,1491,NO APPEND,"Oh, I don't believe I'd have the heart for it. It would be such a disgrace to fail, especially if Gil--if the others passed. And I get so nervous in an examination that I'm likely to make a mess of it. I wish I had nerves like Jane Andrews. Nothing rattles her.",Anne Shirley,Marilla Cuthbert,NO MONOLOGUE,0,31,Implicit,
1493,1493,1494, she said dismally.,"It does seem as if it was the end of everything, doesn't it?",Diana Barry,Anne Shirley,NO MONOLOGUE,0,32,Anaphoric,she said
1494,1494,1495," said Anne, hunting vainly for a dry spot on her handkerchief. ","You oughtn't to feel half as badly as I do, /newquote You'll be back again next winter, but I suppose I've left the dear old school forever--if I have good luck, that is.",Anne Shirley,Diana Barry,NO MONOLOGUE,0,32,Explicit,said Anne
1495,1495,1496,NO APPEND,"It won't be a bit the same. Miss Stacy won't be there, nor you nor Jane nor Ruby probably. I shall have to sit all alone, for I couldn't bear to have another deskmate after you. Oh, we have had jolly times, haven't we, Anne? It's dreadful to think they're all over.",Diana Barry,Anne Shirley,NO MONOLOGUE,0,32,Implicit,
1497,1497,1498, said Anne imploringly. ,"If you would stop crying I could, /newquote Just as soon as I put away my hanky I see you brimming up and that starts me off again. As Mrs. Lynde says, ?If you can't be cheerful, be as cheerful as you can.' After all, I dare say I'll be back next year. This is one of the times I _know_ I'm not going to pass. They're getting alarmingly frequent.",Anne Shirley,Diana Barry,NO MONOLOGUE,0,32,Explicit,said Anne
1498,1498,1499,NO APPEND,"Why, you came out splendidly in the exams Miss Stacy gave.",Diana Barry,Anne Shirley,NO MONOLOGUE,0,32,Implicit,
1499,1499,1500,NO APPEND,"Yes, but those exams didn't make me nervous. When I think of the real thing you can't imagine what a horrid cold fluttery feeling comes round my heart. And then my number is thirteen and Josie Pye says it's so unlucky. I am _not_ superstitious and I know it can make no difference. But still I wish it wasn't thirteen.",Anne Shirley,Diana Barry,NO MONOLOGUE,0,32,Implicit,
1500,1500,1501, said Diana. ,"I do wish I was going in with you, /newquote Wouldn't we have a perfectly elegant time? But I suppose you'll have to cram in the evenings.",Diana Barry,Anne Shirley,NO MONOLOGUE,0,32,Explicit,said Diana
1501,1501,1502,NO APPEND,"No; Miss Stacy has made us promise not to open a book at all. She says it would only tire and confuse us and we are to go out walking and not think about the exams at all and go to bed early. It's good advice, but I expect it will be hard to follow; good advice is apt to be, I think. Prissy Andrews told me that she sat up half the night every night of her Entrance week and crammed for dear life; and I had determined to sit up _at least_ as long as she did. It was so kind of your Aunt Josephine to ask me to stay at Beechwood while I'm in town.",Anne Shirley,Diana Barry,NO MONOLOGUE,0,32,Implicit,
1502,1502,1503,NO APPEND,"You'll write to me while you're in, won't you?",Diana Barry,Anne Shirley,NO MONOLOGUE,0,32,Implicit,
1503,1503,1504, promised Anne.,"I'll write Tuesday night and tell you how the first day goes,",Anne Shirley,Diana Barry,NO MONOLOGUE,0,32,Explicit,promised Anne
1504,1504,1505, vowed Diana.,"I'll be haunting the post office Wednesday,",Diana Barry,Anne Shirley,NO MONOLOGUE,0,32,Explicit,vowed Diana
1506,1506,1507," [wrote Anne],",Dearest Diana,Matthew Cuthbert,Anne Shirley,NO MONOLOGUE,0,32,Implicit,
1507,1507,1508,NO APPEND,"Here it is Tuesday night and I'm writing this in the library at Beechwood. Last night I was horribly lonesome all alone in my room and wished so much you were with me. I couldn't ?cram' because I'd promised Miss Stacy not to, but it was as hard to keep from opening my history as it used to be to keep from reading a story before my lessons were learned.",Anne Shirley,Marilla Cuthbert,NO MONOLOGUE,0,32,Implicit,
1508,1508,1509,NO APPEND,"This morning Miss Stacy came for me and we went to the Academy, calling for Jane and Ruby and Josie on our way. Ruby asked me to feel her hands and they were as cold as ice. Josie said I looked as if I hadn't slept a wink and she didn't believe I was strong enough to stand the grind of the teacher's course even if I did get through. There are times and seasons even yet when I don't feel that I've made any great headway in learning to like Josie Pye!",Anne Shirley,Marilla Cuthbert,NO MONOLOGUE,0,32,Explicit,sighed Anne
