,Unnamed: 0,paragraph,append,dialogue,speaker,addressee,subject,sentiment,chapter,syntactic,referringExpression
1473,1473,1474," said he, at last, recovering from the affected laugh which had considerably lengthened out the genuine gaiety of the moment; ","We may treat it as a joke, /newquote but, upon my soul, it is a most serious business. Poor Edward! he is ruined for ever. I am extremely sorry for it; for I know him to be a very good-hearted creature; as well-meaning a fellow perhaps, as any in the world. You must not judge of him, Miss Dashwood, from _your_ slight acquaintance. Poor Edward! His manners are certainly not the happiest in nature. But we are not all born, you know, with the same powers, the same address. Poor fellow! to see him in a circle of strangers! To be sure it was pitiable enough; but upon my soul, I believe he has as good a heart as any in the kingdom; and I declare and protest to you I never was so shocked in my life, as when it all burst forth. I could not believe it. My mother was the first person who told me of it; and I, feeling myself called on to act with resolution, immediately said to her,  My dear madam, I do not know what you may intend to do on the occasion, but as for myself, I must say, that if Edward does marry this young woman, _I_ never will see him again.  That was what I said immediately. I was most uncommonly shocked, indeed! Poor Edward! he has done for himself completely, shut himself out for ever from all decent society! But, as I directly said to my mother, I am not in the least surprised at it; from his style of education, it was always to be expected. My poor mother was half frantic.",Robert Ferrars,Elinor,NO MONOLOGUE,0,41,Anaphoric,said he
1474,1474,1475,NO APPEND,Have you ever seen the lady?,Elinor,Robert Ferrars,NO MONOLOGUE,0,41,Implicit,
1475,1475,1476,NO APPEND,"Yes; once, while she was staying in this house, I happened to drop in for ten minutes; and I saw quite enough of her. The merest awkward country girl, without style, or elegance, and almost without beauty. I remember her perfectly. Just the kind of girl I should suppose likely to captivate poor Edward. I offered immediately, as soon as my mother related the affair to me, to talk to him myself, and dissuade him from the match; but it was too late _then_, I found, to do any thing, for unluckily, I was not in the way at first, and knew nothing of it till after the breach had taken place, when it was not for me, you know, to interfere. But had I been informed of it a few hours earlier, I think it is most probable that something might have been hit on. I certainly should have represented it to Edward in a very strong light.  My dear fellow,  I should have said,  consider what you are doing. You are making a most disgraceful connection, and such a one as your family are unanimous in disapproving.  I cannot help thinking, in short, that means might have been found. But now it is all too late. He must be starved, you know, that is certain; absolutely starved.",Robert Ferrars,Elinor,NO MONOLOGUE,0,41,Implicit,
1496,1496,1497,"He came, examined his patient, and though encouraging Miss Dashwood to expect that a very few days would restore her sister to health, yet, by pronouncing her disorder to have a putrid tendency, and allowing the word  /newquote  to pass his lips, gave instant alarm to Mrs. Palmer, on her baby s account. Mrs. Jennings, who had been inclined from the first to think Marianne s complaint more serious than Elinor, now looked very grave on Mr. Harris s report, and confirming Charlotte s fears and caution, urged the necessity of her immediate removal with her infant; and Mr. Palmer, though treating their apprehensions as idle, found the anxiety and importunity of his wife too great to be withstood. Her departure, therefore, was fixed on; and within an hour after Mr. Harris s arrival, she set off, with her little boy and his nurse, for the house of a near relation of Mr. Palmer s, who lived a few miles on the other side of Bath; whither her husband promised, at her earnest entreaty, to join her in a day or two; and whither she was almost equally urgent with her mother to accompany her. Mrs. Jennings, however, with a kindness of heart which made Elinor really love her, declared her resolution of not stirring from Cleveland as long as Marianne remained ill, and of endeavouring, by her own attentive care, to supply to her the place of the mother she had taken her from; and Elinor found her on every occasion a most willing and active helpmate, desirous to share in all her fatigues, and often by her better experience in nursing, of material use.",infection,John Dashwood,Fanny,NO MONOLOGUE,0,43,Anaphoric,replied her husband
1504,1504,1505,NO APPEND,Is mama coming?,Marianne,Elinor,NO MONOLOGUE,0,43,Explicit,Marianne suddenly awakened by some accidental noise in the house started hastily up and with feverish wildness cried out
1505,1505,1506," cried the other, concealing her terror, and assisting Marianne to lie down again, ","Not yet, /newquote but she will be here, I hope, before it is long. It is a great way, you know, from hence to Barton.",Elinor,Marianne,NO MONOLOGUE,0,43,Anaphoric,cried the other
1506,1506,1507," cried Marianne, in the same hurried manner. ","But she must not go round by London, /newquote I shall never see her, if she goes by London.",Marianne,Elinor,NO MONOLOGUE,0,43,Explicit,cried Marianne
1526,1526,1527,NO APPEND,"Miss Dashwood, for half an hour for ten minutes I entreat you to stay.",Mr. Willoughby,Elinor,NO MONOLOGUE,0,44,Anaphoric,his hastily advancing and saying
1527,1527,1528," she replied with firmness, ","No, sir, /newquote I shall _not_ stay. Your business cannot be with _me_. The servants, I suppose, forgot to tell you that Mr. Palmer was not in the house.",Elinor,Mr. Willoughby,NO MONOLOGUE,0,44,Anaphoric,she replied
1528,1528,1529," he cried with vehemence, ","Had they told me, /newquote that Mr. Palmer and all his relations were at the devil, it would not have turned me from the door. My business is with you, and only you.",Mr. Willoughby,Elinor,NO MONOLOGUE,0,44,Anaphoric,he cried
1529,1529,1530, in the utmost amazement ,"With me! /newquote well, sir, be quick and if you can less violent.",Elinor,Mr. Willoughby,NO MONOLOGUE,0,44,Implicit,
1530,1530,1531,NO APPEND,"Sit down, and I will be both.",Mr. Willoughby,Elinor,NO MONOLOGUE,0,44,Implicit,
1532,1532,1533," said Elinor, impatiently; ","Pray be quick, sir, /newquote I have no time to spare.",Elinor,Mr. Willoughby,NO MONOLOGUE,0,44,Explicit,said Elinor
1534,1534,1535," said he, with abruptness, a moment afterwards ","Your sister, /newquote is out of danger. I heard it from the servant. God be praised! But is it true? is it really true?",Mr. Willoughby,Elinor,NO MONOLOGUE,0,44,Anaphoric,said he
1536,1536,1537,NO APPEND,"For God s sake tell me, is she out of danger, or is she not?",Mr. Willoughby,Elinor,NO MONOLOGUE,0,44,Anaphoric,He repeated
1537,1537,1538,NO APPEND,We hope she is.,Elinor,Mr. Willoughby,NO MONOLOGUE,0,44,Implicit,
1539,1539,1540," speaking with a forced vivacity as he returned to his seat,  /newquote  a deeper glow overspreading his cheeks, ","Had I known as much half an hour ago; but since I _am_ here, /newquote what does it signify? For once, Miss Dashwood it will be the last time, perhaps let us be cheerful together. I am in a fine mood for gaiety. Tell me honestly /newquote do you think me most a knave or a fool?",Mr. Willoughby,Elinor,NO MONOLOGUE,0,44,Implicit,
1541,1541,1542,NO APPEND,"Mr. Willoughby, I advise you at present to return to Combe. I am not at leisure to remain with you longer. Whatever your business may be with me, it will be better recollected and explained to-morrow.",Elinor,Mr. Willoughby,NO MONOLOGUE,0,44,Anaphoric,she immediately rose saying
1542,1542,1543," he replied, with an expressive smile, and a voice perfectly calm; ","I understand you, /newquote yes, I am very drunk. A pint of porter with my cold beef at Marlborough was enough to over-set me.",Mr. Willoughby,Elinor,NO MONOLOGUE,0,44,Anaphoric,he replied
1543,1543,1544," cried Elinor, more and more at a loss to understand what he would be at.",At Marlborough!,Elinor,Mr. Willoughby,NO MONOLOGUE,0,44,Explicit,cried Elinor
1544,1544,1545,NO APPEND,"Yes, I left London this morning at eight o clock, and the only ten minutes I have spent out of my chaise since that time procured me a nuncheon at Marlborough.",Mr. Willoughby,Elinor,NO MONOLOGUE,0,44,Implicit,
1546,1546,1547,NO APPEND,"Mr. Willoughby, you _ought_ to feel, and I certainly _do_, that after what has passed, your coming here in this manner, and forcing yourself upon my notice, requires a very particular excuse. What is it, that you mean by it?",Elinor,Mr. Willoughby,NO MONOLOGUE,0,44,Anaphoric,she said
1547,1547,1548," said he, with serious energy, ","I mean, /newquote if I can, to make you hate me one degree less than you do _now_. I mean to offer some kind of explanation, some kind of apology, for the past; to open my whole heart to you, and by convincing you, that though I have been always a blockhead, I have not been always a rascal, to obtain something like forgiveness from Ma  from your sister.",Mr. Willoughby,Elinor,NO MONOLOGUE,0,44,Anaphoric,said he
1548,1548,1549,NO APPEND,Is this the real reason of your coming?,Elinor,Mr. Willoughby,NO MONOLOGUE,0,44,Implicit,
1549,1549,1550," was his answer, with a warmth which brought all the former Willoughby to her remembrance, and in spite of herself made her think him sincere.","Upon my soul it is,",Mr. Willoughby,Elinor,NO MONOLOGUE,0,44,Anaphoric,was his answer
1550,1550,1551,NO APPEND,"If that is all, you may be satisfied already; for Marianne _does_, she has _long_ forgiven you.",Elinor,Mr. Willoughby,NO MONOLOGUE,0,44,Implicit,
1551,1551,1552," he cried, in the same eager tone. ","Has she? /newquote Then she has forgiven me before she ought to have done it. But she shall forgive me again, and on more reasonable grounds. _Now_ will you listen to me?",Mr. Willoughby,Elinor,NO MONOLOGUE,0,44,Anaphoric,he cried
1553,1553,1554," said he, after a pause of expectation on her side, and thoughtfulness on his own, ","I do not know, /newquote how _you_ may have accounted for my behaviour to your sister, or what diabolical motive you may have imputed to me. Perhaps you will hardly think the better of me, it is worth the trial however, and you shall hear every thing. When I first became intimate in your family, I had no other intention, no other view in the acquaintance than to pass my time pleasantly while I was obliged to remain in Devonshire, more pleasantly than I had ever done before. Your sister s lovely person and interesting manners could not but please me; and her behaviour to me almost from the first, was of a kind it is astonishing, when I reflect on what it was, and what _she_ was, that my heart should have been so insensible! But at first I must confess, my vanity only was elevated by it. Careless of her happiness, thinking only of my own amusement, giving way to feelings which I had always been too much in the habit of indulging, I endeavoured, by every means in my power, to make myself pleasing to her, without any design of returning her affection.",Mr. Willoughby,Elinor,NO MONOLOGUE,0,44,Anaphoric,said he
1555,1555,1556,NO APPEND,"It is hardly worth while, Mr. Willoughby, for you to relate, or for me to listen any longer. Such a beginning as this cannot be followed by any thing. Do not let me be pained by hearing any thing more on the subject.",Elinor,Mr. Willoughby,NO MONOLOGUE,0,44,Explicit,Miss Dashwood at this point turning her eyes on him with the most angry contempt stopped him by saying
1556,1556,1557," he replied, ","I insist on you hearing the whole of it, /newquote My fortune was never large, and I had always been expensive, always in the habit of associating with people of better income than myself. Every year since my coming of age, or even before, I believe, had added to my debts; and though the death of my old cousin, Mrs. Smith, was to set me free; yet that event being uncertain, and possibly far distant, it had been for some time my intention to re-establish my circumstances by marrying a woman of fortune. To attach myself to your sister, therefore, was not a thing to be thought of; and with a meanness, selfishness, cruelty, which no indignant, no contemptuous look, even of yours, Miss Dashwood, can ever reprobate too much, I was acting in this manner, trying to engage her regard, without a thought of returning it. But one thing may be said for me: even in that horrid state of selfish vanity, I did not know the extent of the injury I meditated, because I did not _then_ know what it was to love. But have I ever known it? Well may it be doubted; for, had I really loved, could I have sacrificed my feelings to vanity, to avarice? or, what is more, could I have sacrificed hers? But I have done it. To avoid a comparative poverty, which her affection and her society would have deprived of all its horrors, I have, by raising myself to affluence, lost every thing that could make it a blessing.",Mr. Willoughby,Elinor,NO MONOLOGUE,0,44,Anaphoric,he replied
1557,1557,1558," said Elinor, a little softened, ","You did then, /newquote believe yourself at one time attached to her?",Elinor,Mr. Willoughby,NO MONOLOGUE,0,44,Explicit,said Elinor
1558,1558,1559," here he hesitated and looked down.  /newquote  he added, looking at her with an heightened colour and an enquiring eye, ","To have resisted such attractions, to have withstood such tenderness! Is there a man on earth who could have done it? Yes, I found myself, by insensible degrees, sincerely fond of her; and the happiest hours of my life were what I spent with her when I felt my intentions were strictly honourable, and my feelings blameless. Even _then_, however, when fully determined on paying my addresses to her, I allowed myself most improperly to put off, from day to day, the moment of doing it, from an unwillingness to enter into an engagement while my circumstances were so greatly embarrassed. I will not reason here nor will I stop for _you_ to expatiate on the absurdity, and the worse than absurdity, of scrupling to engage my faith where my honour was already bound. The event has proved, that I was a cunning fool, providing with great circumspection for a possible opportunity of making myself contemptible and wretched for ever. At last, however, my resolution was taken, and I had determined, as soon as I could engage her alone, to justify the attentions I had so invariably paid her, and openly assure her of an affection which I had already taken such pains to display. But in the interim in the interim of the very few hours that were to pass, before I could have an opportunity of speaking with her in private a circumstance occurred an unlucky circumstance, to ruin all my resolution, and with it all my comfort. A discovery took place, /newquote Mrs. Smith had somehow or other been informed, I imagine by some distant relation, whose interest it was to deprive me of her favour, of an affair, a connection but I need not explain myself farther, /newquote your particular intimacy you have probably heard the whole story long ago.",Mr. Willoughby,Elinor,NO MONOLOGUE,0,44,Implicit,
1559,1559,1560," returned Elinor, colouring likewise, and hardening her heart anew against any compassion for him, ","I have, /newquote I have heard it all. And how you will explain away any part of your guilt in that dreadful business, I confess is beyond my comprehension.",Elinor,Mr. Willoughby,NO MONOLOGUE,0,44,Explicit,returned Elinor
1560,1560,1561," cried Willoughby, ","Remember, /newquote from whom you received the account. Could it be an impartial one? I acknowledge that her situation and her character ought to have been respected by me. I do not mean to justify myself, but at the same time cannot leave you to suppose that I have nothing to urge that because she was injured she was irreproachable, and because _I_ was a libertine, _she_ must be a saint. If the violence of her passions, the weakness of her understanding I do not mean, however, to defend myself. Her affection for me deserved better treatment, and I often, with great self-reproach, recall the tenderness which, for a very short time, had the power of creating any return. I wish I heartily wish it had never been. But I have injured more than herself; and I have injured one, whose affection for me (may I say it?) was scarcely less warm than hers; and whose mind Oh! how infinitely superior!",Mr. Willoughby,Elinor,NO MONOLOGUE,0,44,Explicit,cried Willoughby
1561,1561,1562,NO APPEND,"Your indifference, however, towards that unfortunate girl I must say it, unpleasant to me as the discussion of such a subject may well be your indifference is no apology for your cruel neglect of her. Do not think yourself excused by any weakness, any natural defect of understanding on her side, in the wanton cruelty so evident on yours. You must have known, that while you were enjoying yourself in Devonshire pursuing fresh schemes, always gay, always happy, she was reduced to the extremest indigence.",Elinor,Mr. Willoughby,NO MONOLOGUE,0,44,Implicit,
1562,1562,1563, he warmly replied; ,"But, upon my soul, I did _not_ know it, /newquote I did not recollect that I had omitted to give her my direction; and common sense might have told her how to find it out.",Mr. Willoughby,Elinor,NO MONOLOGUE,0,44,Anaphoric,he warmly replied
1563,1563,1564,NO APPEND,"Well, sir, and what said Mrs. Smith?",Elinor,Mr. Willoughby,NO MONOLOGUE,0,44,Implicit,
1564,1564,1565,NO APPEND,"She taxed me with the offence at once, and my confusion may be guessed. The purity of her life, the formality of her notions, her ignorance of the world every thing was against me. The matter itself I could not deny, and vain was every endeavour to soften it. She was previously disposed, I believe, to doubt the morality of my conduct in general, and was moreover discontented with the very little attention, the very little portion of my time that I had bestowed on her, in my present visit. In short, it ended in a total breach. By one measure I might have saved myself. In the height of her morality, good woman! she offered to forgive the past, if I would marry Eliza. That could not be and I was formally dismissed from her favour and her house. The night following this affair I was to go the next morning was spent by me in deliberating on what my future conduct should be. The struggle was great but it ended too soon. My affection for Marianne, my thorough conviction of her attachment to me it was all insufficient to outweigh that dread of poverty, or get the better of those false ideas of the necessity of riches, which I was naturally inclined to feel, and expensive society had increased. I had reason to believe myself secure of my present wife, if I chose to address her, and I persuaded myself to think that nothing else in common prudence remained for me to do. A heavy scene however awaited me, before I could leave Devonshire; I was engaged to dine with you on that very day; some apology was therefore necessary for my breaking this engagement. But whether I should write this apology, or deliver it in person, was a point of long debate. To see Marianne, I felt, would be dreadful, and I even doubted whether I could see her again, and keep to my resolution. In that point, however, I undervalued my own magnanimity, as the event declared; for I went, I saw her, and saw her miserable, and left her miserable and left her hoping never to see her again.",Mr. Willoughby,Elinor,NO MONOLOGUE,0,44,Implicit,
1565,1565,1566," said Elinor, reproachfully; ","Why did you call, Mr. Willoughby? /newquote a note would have answered every purpose. Why was it necessary to call?",Elinor,Mr. Willoughby,NO MONOLOGUE,0,44,Explicit,said Elinor
1566,1566,1567,NO APPEND,"It was necessary to my own pride. I could not bear to leave the country in a manner that might lead you, or the rest of the neighbourhood, to suspect any part of what had really passed between Mrs. Smith and myself and I resolved therefore on calling at the cottage, in my way to Honiton. The sight of your dear sister, however, was really dreadful; and, to heighten the matter, I found her alone. You were all gone I do not know where. I had left her only the evening before, so fully, so firmly resolved within my self on doing right! A few hours were to have engaged her to me for ever; and I remember how happy, how gay were my spirits, as I walked from the cottage to Allenham, satisfied with myself, delighted with every body! But in this, our last interview of friendship, I approached her with a sense of guilt that almost took from me the power of dissembling. Her sorrow, her disappointment, her deep regret, when I told her that I was obliged to leave Devonshire so immediately I never shall forget it united too with such reliance, such confidence in me! Oh, God! what a hard-hearted rascal I was!",Mr. Willoughby,Elinor,NO MONOLOGUE,0,44,Implicit,
1568,1568,1569,NO APPEND,Did you tell her that you should soon return?,Elinor,Mr. Willoughby,NO MONOLOGUE,0,44,Explicit,Elinor first spoke
1569,1569,1570," he replied, impatiently; ","I do not know what I told her, /newquote less than was due to the past, beyond a doubt, and in all likelihood much more than was justified by the future. I cannot think of it. It won t do. Then came your dear mother to torture me farther, with all her kindness and confidence. Thank Heaven! it _did_ torture me. I was miserable. Miss Dashwood, you cannot have an idea of the comfort it gives me to look back on my own misery. I owe such a grudge to myself for the stupid, rascally folly of my own heart, that all my past sufferings under it are only triumph and exultation to me now. Well, I went, left all that I loved, and went to those to whom, at best, I was only indifferent. My journey to town travelling with my own horses, and therefore so tediously no creature to speak to my own reflections so cheerful when I looked forward every thing so inviting! when I looked back at Barton, the picture so soothing! oh, it was a blessed journey!",Mr. Willoughby,Elinor,NO MONOLOGUE,0,44,Anaphoric,he replied
1571,1571,1572," said Elinor, who, though pitying him, grew impatient for his departure, ","Well, sir, /newquote and this is all?",Elinor,Mr. Willoughby,NO MONOLOGUE,0,44,Explicit,said Elinor
1572,1572,1573,NO APPEND,All! no: have you forgot what passed in town? That infamous letter? Did she show it you?,Mr. Willoughby,Elinor,NO MONOLOGUE,0,44,Implicit,
1573,1573,1574,NO APPEND,"Yes, I saw every note that passed.",Elinor,Mr. Willoughby,NO MONOLOGUE,0,44,Implicit,
1574,1574,1575,NO APPEND,"When the first of hers reached me (as it immediately did, for I was in town the whole time,) what I felt is in the common phrase, not to be expressed; in a more simple one perhaps too simple to raise any emotion my feelings were very, very painful. Every line, every word was in the hackneyed metaphor which their dear writer, were she here, would forbid a dagger to my heart. To know that Marianne was in town was in the same language a thunderbolt. Thunderbolts and daggers! what a reproof would she have given me! her taste, her opinions I believe they are better known to me than my own, and I am sure they are dearer.",Mr. Willoughby,Elinor,NO MONOLOGUE,0,44,Implicit,
1576,1576,1577,NO APPEND,"This is not right, Mr. Willoughby. Remember that you are married. Relate only what in your conscience you think necessary for me to hear.",Elinor,Mr. Willoughby,NO MONOLOGUE,0,44,Implicit,
1577,1577,1578,NO APPEND,"Marianne s note, by assuring me that I was still as dear to her as in former days, that in spite of the many, many weeks we had been separated, she was as constant in her own feelings, and as full of faith in the constancy of mine as ever, awakened all my remorse. I say awakened, because time and London, business and dissipation, had in some measure quieted it, and I had been growing a fine hardened villain, fancying myself indifferent to her, and chusing to fancy that she too must have become indifferent to me; talking to myself of our past attachment as a mere idle, trifling business, shrugging up my shoulders in proof of its being so, and silencing every reproach, overcoming every scruple, by secretly saying now and then,  I shall be heartily glad to hear she is well married.  But this note made me know myself better. I felt that she was infinitely dearer to me than any other woman in the world, and that I was using her infamously. But every thing was then just settled between Miss Grey and me. To retreat was impossible. All that I had to do, was to avoid you both. I sent no answer to Marianne, intending by that to preserve myself from her farther notice; and for some time I was even determined not to call in Berkeley Street; but at last, judging it wiser to affect the air of a cool, common acquaintance than anything else, I watched you all safely out of the house one morning, and left my name.",Mr. Willoughby,Elinor,NO MONOLOGUE,0,44,Implicit,
1578,1578,1579,NO APPEND,Watched us out of the house!,Elinor,Mr. Willoughby,NO MONOLOGUE,0,44,Implicit,
1579,1579,1580,NO APPEND,"Even so. You would be surprised to hear how often I watched you, how often I was on the point of falling in with you. I have entered many a shop to avoid your sight, as the carriage drove by. Lodging as I did in Bond Street, there was hardly a day in which I did not catch a glimpse of one or other of you; and nothing but the most constant watchfulness on my side, a most invariably prevailing desire to keep out of your sight, could have separated us so long. I avoided the Middletons as much as possible, as well as everybody else who was likely to prove an acquaintance in common. Not aware of their being in town, however, I blundered on Sir John, I believe, the first day of his coming, and the day after I had called at Mrs. Jennings s. He asked me to a party, a dance at his house in the evening. Had he _not_ told me as an inducement that you and your sister were to be there, I should have felt it too certain a thing, to trust myself near him. The next morning brought another short note from Marianne still affectionate, open, artless, confiding everything that could make _my_ conduct most hateful. I could not answer it. I tried but could not frame a sentence. But I thought of her, I believe, every moment of the day. If you _can_ pity me, Miss Dashwood, pity my situation as it was _then_. With my head and heart full of your sister, I was forced to play the happy lover to another woman! Those three or four weeks were worse than all. Well, at last, as I need not tell you, you were forced on me; and what a sweet figure I cut! what an evening of agony it was! Marianne, beautiful as an angel on one side, calling me Willoughby in such a tone! Oh, God! holding out her hand to me, asking me for an explanation, with those bewitching eyes fixed in such speaking solicitude on my face! and Sophia, jealous as the devil on the other hand, looking all that was Well, it does not signify; it is over now. Such an evening! I ran away from you all as soon as I could; but not before I had seen Marianne s sweet face as white as death. _That_ was the last, last look I ever had of her; the last manner in which she appeared to me. It was a horrid sight! yet when I thought of her to-day as really dying, it was a kind of comfort to me to imagine that I knew exactly how she would appear to those, who saw her last in this world. She was before me, constantly before me, as I travelled, in the same look and hue.",Mr. Willoughby,Elinor,NO MONOLOGUE,0,44,Implicit,
1581,1581,1582,NO APPEND,"Well, let me make haste and be gone. Your sister is certainly better, certainly out of danger?",Mr. Willoughby,Elinor,NO MONOLOGUE,0,44,Explicit,Willoughby first rousing himself broke it thus
1582,1582,1583,NO APPEND,We are assured of it.,Elinor,Mr. Willoughby,NO MONOLOGUE,0,44,Implicit,
1583,1583,1584,NO APPEND,"Your poor mother, too! doting on Marianne.",Mr. Willoughby,Elinor,NO MONOLOGUE,0,44,Implicit,
1584,1584,1585,NO APPEND,"But the letter, Mr. Willoughby, your own letter; have you any thing to say about that?",Elinor,Mr. Willoughby,NO MONOLOGUE,0,44,Implicit,
1585,1585,1586,NO APPEND,"Yes, yes, _that_ in particular. Your sister wrote to me again, you know, the very next morning. You saw what she said. I was breakfasting at the Ellisons, and her letter, with some others, was brought to me there from my lodgings. It happened to catch Sophia s eye before it caught mine and its size, the elegance of the paper, the hand-writing altogether, immediately gave her a suspicion. Some vague report had reached her before of my attachment to some young lady in Devonshire, and what had passed within her observation the preceding evening had marked who the young lady was, and made her more jealous than ever. Affecting that air of playfulness, therefore, which is delightful in a woman one loves, she opened the letter directly, and read its contents. She was well paid for her impudence. She read what made her wretched. Her wretchedness I could have borne, but her passion her malice At all events it must be appeased. And, in short what do you think of my wife s style of letter-writing? delicate tender truly feminine was it not?",Mr. Willoughby,Elinor,NO MONOLOGUE,0,44,Implicit,
1586,1586,1587,NO APPEND,Your wife! The letter was in your own hand-writing.,Elinor,Mr. Willoughby,NO MONOLOGUE,0,44,Implicit,
1587,1587,1588,NO APPEND,"Yes, but I had only the credit of servilely copying such sentences as I was ashamed to put my name to. The original was all her own her own happy thoughts and gentle diction. But what could I do! we were engaged, every thing in preparation, the day almost fixed But I am talking like a fool. Preparation! Day! In honest words, her money was necessary to me, and in a situation like mine, any thing was to be done to prevent a rupture. And after all, what did it signify to my character in the opinion of Marianne and her friends, in what language my answer was couched? It must have been only to one end. My business was to declare myself a scoundrel, and whether I did it with a bow or a bluster was of little importance.  I am ruined for ever in their opinion,  said I to myself:  I am shut out for ever from their society, they already think me an unprincipled fellow, this letter will only make them think me a blackguard one.  Such were my reasonings, as, in a sort of desperate carelessness, I copied my wife s words, and parted with the last relics of Marianne. Her three notes, unluckily they were all in my pocketbook, or I should have denied their existence, and hoarded them for ever, I was forced to put them up, and could not even kiss them. And the lock of hair that too I had always carried about me in the same pocket-book, which was now searched by Madam with the most ingratiating virulence, the dear lock, all, every memento was torn from me.",Mr. Willoughby,Elinor,NO MONOLOGUE,0,44,Implicit,
1588,1588,1589," said Elinor, while her voice, in spite of herself, betrayed her compassionate emotion; ","You are very wrong, Mr. Willoughby, very blamable, /newquote you ought not to speak in this way, either of Mrs. Willoughby or my sister. You had made your own choice. It was not forced on you. Your wife has a claim to your politeness, to your respect, at least. She must be attached to you, or she would not have married you. To treat her with unkindness, to speak of her slightingly is no atonement to Marianne nor can I suppose it a relief to your own conscience.",Elinor,Mr. Willoughby,NO MONOLOGUE,0,44,Explicit,said Elinor
1589,1589,1590, said he with a heavy sigh; ,"Do not talk to me of my wife, /newquote she does not deserve your compassion. She knew I had no regard for her when we married. Well, married we were, and came down to Combe Magna to be happy, and afterwards returned to town to be gay. And now do you pity me, Miss Dashwood? Or have I said all this to no purpose? Am I, be it only one degree, am I less guilty in your opinion than I was before? My intentions were not always wrong. Have I explained away any part of my guilt?",Mr. Willoughby,Elinor,NO MONOLOGUE,0,44,Anaphoric,said he
1590,1590,1591,NO APPEND,"Yes, you have certainly removed something a little. You have proved yourself, on the whole, less faulty than I had believed you. You have proved your heart less wicked, much less wicked. But I hardly know the misery that you have inflicted I hardly know what could have made it worse.",Elinor,Mr. Willoughby,NO MONOLOGUE,0,44,Implicit,
1591,1591,1592,NO APPEND,"Will you repeat to your sister when she is recovered, what I have been telling you? Let me be a little lightened too in her opinion as well as in yours. You tell me that she has forgiven me already. Let me be able to fancy that a better knowledge of my heart, and of my present feelings, will draw from her a more spontaneous, more natural, more gentle, less dignified, forgiveness. Tell her of my misery and my penitence tell her that my heart was never inconstant to her, and if you will, that at this moment she is dearer to me than ever.",Mr. Willoughby,Elinor,NO MONOLOGUE,0,44,Implicit,
1592,1592,1593,NO APPEND,"I will tell her all that is necessary to what may comparatively be called, your justification. But you have not explained to me the particular reason of your coming now, nor how you heard of her illness.",Elinor,Mr. Willoughby,NO MONOLOGUE,0,44,Implicit,
1593,1593,1594,NO APPEND,"Last night, in Drury Lane lobby, I ran against Sir John Middleton, and when he saw who I was, for the first time these two months, he spoke to me. That he had cut me ever since my marriage, I had seen without surprise or resentment. Now, however, his good-natured, honest, stupid soul, full of indignation against me, and concern for your sister, could not resist the temptation of telling me what he knew ought to, though probably he did not think it _would_, vex me horridly. As bluntly as he could speak it, therefore, he told me that Marianne Dashwood was dying of a putrid fever at Cleveland a letter that morning received from Mrs. Jennings declared her danger most imminent the Palmers are all gone off in a fright, &c. I was too much shocked to be able to pass myself off as insensible even to the undiscerning Sir John. His heart was softened in seeing mine suffer; and so much of his ill-will was done away, that when we parted, he almost shook me by the hand while he reminded me of an old promise about a pointer puppy. What I felt on hearing that your sister was dying, and dying too, believing me the greatest villain upon earth, scorning, hating me in her latest moments for how could I tell what horrid projects might not have been imputed? _One_ person I was sure would represent me as capable of anything What I felt was dreadful! My resolution was soon made, and at eight o clock this morning I was in my carriage. Now you know all.",Mr. Willoughby,Elinor,NO MONOLOGUE,0,44,Implicit,
1595,1595,1596,NO APPEND,There is no use in staying here; I must be off.,Mr. Willoughby,Elinor,NO MONOLOGUE,0,44,Explicit,Willoughby who rousing himself from a reverie at least equally painful started up in preparation for going and said
1596,1596,1597,NO APPEND,Are you going back to town?,Elinor,Mr. Willoughby,NO MONOLOGUE,0,44,Implicit,
1597,1597,1598,NO APPEND,No to Combe Magna. I have business there; from thence to town in a day or two. Good bye.,Mr. Willoughby,Elinor,NO MONOLOGUE,0,44,Implicit,
1599,1599,1600," said he, letting it fall, and leaning against the mantel-piece as if forgetting he was to go.",And you _do_ think something better of me than you did?,Mr. Willoughby,Elinor,NO MONOLOGUE,0,44,Anaphoric,said he
1601,1601,1602," said he, ","As to that, /newquote I must rub through the world as well as I can. Domestic happiness is out of the question. If, however, I am allowed to think that you and yours feel an interest in my fate and actions, it may be the means it may put me on my guard at least, it may be something to live for. Marianne to be sure is lost to me for ever. Were I even by any blessed chance at liberty again ",Mr. Willoughby,Elinor,NO MONOLOGUE,0,44,Anaphoric,said he
1603,1603,1604, he replied ,"Well, /newquote once more good bye. I shall now go away and live in dread of one event.",Mr. Willoughby,Elinor,NO MONOLOGUE,0,44,Anaphoric,he replied
1604,1604,1605,NO APPEND,What do you mean?,Marianne,Edward Ferrars,NO MONOLOGUE,0,44,Implicit,
1605,1605,1606,NO APPEND,Your sister s marriage.,Mr. Willoughby,Elinor,NO MONOLOGUE,0,44,Implicit,
1606,1606,1607,NO APPEND,You are very wrong. She can never be more lost to you than she is now.,Elinor,Mr. Willoughby,NO MONOLOGUE,0,44,Implicit,
1607,1607,1608,NO APPEND,"But she will be gained by some one else. And if that some one should be the very he whom, of all others, I could least bear but I will not stay to rob myself of all your compassionate goodwill, by showing that where I have most injured I can least forgive. Good bye, God bless you!",Mr. Willoughby,Elinor,NO MONOLOGUE,0,44,Implicit,
