,Unnamed: 0,paragraph,append,dialogue,speaker,addressee,subject,sentiment,chapter,syntactic,referringExpression
869,869,870," said the Invisible Man, ","But you begin now to realise, /newquote the full disadvantage of my condition. I had no shelter no covering to get clothing was to forego all my advantage, to make myself a strange and terrible thing. I was fasting; for to eat, to fill myself with unassimilated matter, would be to become grotesquely visible again.",The Invisible Man,Kemp,NO MONOLOGUE,0,23,Explicit,said the Invisible Man
870,870,871, said Kemp.,"I never thought of that,",Kemp,The Invisible Man,NO MONOLOGUE,0,23,Explicit,said Kemp
871,871,872,NO APPEND,"Nor had I. And the snow had warned me of other dangers. I could not go abroad in snow it would settle on me and expose me. Rain, too, would make me a watery outline, a glistening surface of a man a bubble. And fog I should be like a fainter bubble in a fog, a surface, a greasy glimmer of humanity. Moreover, as I went abroad in the London air I gathered dirt about my ankles, floating smuts and dust upon my skin. I did not know how long it would be before I should become visible from that cause also. But I saw clearly it could not be for long.",The Invisible Man,Kemp,NO MONOLOGUE,0,23,Implicit,
872,872,873,NO APPEND,Not in London at any rate.,The Invisible Man,Kemp,NO MONOLOGUE,0,23,Implicit,
873,873,874,NO APPEND,"I went into the slums towards Great Portland Street, and found myself at the end of the street in which I had lodged. I did not go that way, because of the crowd halfway down it opposite to the still smoking ruins of the house I had fired. My most immediate problem was to get clothing. What to do with my face puzzled me. Then I saw in one of those little miscellaneous shops news, sweets, toys, stationery, belated Christmas tomfoolery, and so forth an array of masks and noses. I realised that problem was solved. In a flash I saw my course. I turned about, no longer aimless, and went circuitously in order to avoid the busy ways, towards the back streets north of the Strand; for I remembered, though not very distinctly where, that some theatrical costumiers had shops in that district.",The Invisible Man,Kemp,NO MONOLOGUE,0,23,Implicit,
874,874,875,NO APPEND,"The day was cold, with a nipping wind down the northward running streets. I walked fast to avoid being overtaken. Every crossing was a danger, every passenger a thing to watch alertly. One man as I was about to pass him at the top of Bedford Street, turned upon me abruptly and came into me, sending me into the road and almost under the wheel of a passing hansom. The verdict of the cab-rank was that he had had some sort of stroke. I was so unnerved by this encounter that I went into Covent Garden Market and sat down for some time in a quiet corner by a stall of violets, panting and trembling. I found I had caught a fresh cold, and had to turn out after a time lest my sneezes should attract attention.",The Invisible Man,Kemp,NO MONOLOGUE,0,23,Implicit,
875,875,876,NO APPEND,"At last I reached the object of my quest, a dirty, fly-blown little shop in a by-way near Drury Lane, with a window full of tinsel robes, sham jewels, wigs, slippers, dominoes and theatrical photographs. The shop was old-fashioned and low and dark, and the house rose above it for four storeys, dark and dismal. I peered through the window and, seeing no one within, entered. The opening of the door set a clanking bell ringing. I left it open, and walked round a bare costume stand, into a corner behind a cheval glass. For a minute or so no one came. Then I heard heavy feet striding across a room, and a man appeared down the shop.",The Invisible Man,Kemp,NO MONOLOGUE,0,23,Implicit,
876,876,877,NO APPEND,"My plans were now perfectly definite. I proposed to make my way into the house, secrete myself upstairs, watch my opportunity, and when everything was quiet, rummage out a wig, mask, spectacles, and costume, and go into the world, perhaps a grotesque but still a credible figure. And incidentally of course I could rob the house of any available money.",The Invisible Man,Kemp,NO MONOLOGUE,0,23,Implicit,
877,877,878,NO APPEND,"The man who had just entered the shop was a short, slight, hunched, beetle-browed man, with long arms and very short bandy legs. Apparently I had interrupted a meal. He stared about the shop with an expression of expectation. This gave way to surprise, and then to anger, as he saw the shop empty.  Damn the boys!  he said. He went to stare up and down the street. He came in again in a minute, kicked the door to with his foot spitefully, and went muttering back to the house door.",The Invisible Man,Kemp,NO MONOLOGUE,0,23,Implicit,
878,878,879,NO APPEND,"I came forward to follow him, and at the noise of my movement he stopped dead. I did so too, startled by his quickness of ear. He slammed the house door in my face.",The Invisible Man,Kemp,NO MONOLOGUE,0,23,Implicit,
879,879,880,NO APPEND,"I stood hesitating. Suddenly I heard his quick footsteps returning, and the door reopened. He stood looking about the shop like one who was still not satisfied. Then, murmuring to himself, he examined the back of the counter and peered behind some fixtures. Then he stood doubtful. He had left the house door open and I slipped into the inner room.",The Invisible Man,Kemp,NO MONOLOGUE,0,23,Implicit,
880,880,881,NO APPEND,"It was a queer little room, poorly furnished and with a number of big masks in the corner. On the table was his belated breakfast, and it was a confoundedly exasperating thing for me, Kemp, to have to sniff his coffee and stand watching while he came in and resumed his meal. And his table manners were irritating. Three doors opened into the little room, one going upstairs and one down, but they were all shut. I could not get out of the room while he was there; I could scarcely move because of his alertness, and there was a draught down my back. Twice I strangled a sneeze just in time.",The Invisible Man,Kemp,NO MONOLOGUE,0,23,Implicit,
881,881,882,NO APPEND,"The spectacular quality of my sensations was curious and novel, but for all that I was heartily tired and angry long before he had done his eating. But at last he made an end and putting his beggarly crockery on the black tin tray upon which he had had his teapot, and gathering all the crumbs up on the mustard stained cloth, he took the whole lot of things after him. His burden prevented his shutting the door behind him as he would have done; I never saw such a man for shutting doors and I followed him into a very dirty underground kitchen and scullery. I had the pleasure of seeing him begin to wash up, and then, finding no good in keeping down there, and the brick floor being cold on my feet, I returned upstairs and sat in his chair by the fire. It was burning low, and scarcely thinking, I put on a little coal. The noise of this brought him up at once, and he stood aglare. He peered about the room and was within an ace of touching me. Even after that examination, he scarcely seemed satisfied. He stopped in the doorway and took a final inspection before he went down.",The Invisible Man,Kemp,NO MONOLOGUE,0,23,Implicit,
882,882,883,NO APPEND,"I waited in the little parlour for an age, and at last he came up and opened the upstairs door. I just managed to get by him.",The Invisible Man,Kemp,NO MONOLOGUE,0,23,Implicit,
883,883,884,NO APPEND,"On the staircase he stopped suddenly, so that I very nearly blundered into him. He stood looking back right into my face and listening.  I could have sworn,  he said. His long hairy hand pulled at his lower lip. His eye went up and down the staircase. Then he grunted and went on up again.",The Invisible Man,Kemp,NO MONOLOGUE,0,23,Implicit,
884,884,885,NO APPEND,"His hand was on the handle of a door, and then he stopped again with the same puzzled anger on his face. He was becoming aware of the faint sounds of my movements about him. The man must have had diabolically acute hearing. He suddenly flashed into rage.  If there s anyone in this house   he cried with an oath, and left the threat unfinished. He put his hand in his pocket, failed to find what he wanted, and rushing past me went blundering noisily and pugnaciously downstairs. But I did not follow him. I sat on the head of the staircase until his return.",The Invisible Man,Kemp,NO MONOLOGUE,0,23,Implicit,
885,885,886,NO APPEND,"Presently he came up again, still muttering. He opened the door of the room, and before I could enter, slammed it in my face.",The Invisible Man,Kemp,NO MONOLOGUE,0,23,Implicit,
886,886,887,NO APPEND,"I resolved to explore the house, and spent some time in doing so as noiselessly as possible. The house was very old and tumble-down, damp so that the paper in the attics was peeling from the walls, and rat infested. Some of the door handles were stiff and I was afraid to turn them. Several rooms I did inspect were unfurnished, and others were littered with theatrical lumber, bought second-hand, I judged, from its appearance. In one room next to his I found a lot of old clothes. I began routing among these, and in my eagerness forgot again the evident sharpness of his ears. I heard a stealthy footstep and, looking up just in time, saw him peering in at the tumbled heap and holding an old-fashioned revolver in his hand. I stood perfectly still while he stared about open-mouthed and suspicious.  It must have been her,  he said slowly.  Damn her! ",The Invisible Man,Kemp,NO MONOLOGUE,0,23,Implicit,
887,887,888,NO APPEND,"He shut the door quietly, and immediately I heard the key turn in the lock. Then his footsteps retreated. I realised abruptly that I was locked in. For a minute I did not know what to do. I walked from door to window and back, and stood perplexed. A gust of anger came upon me. But I decided to inspect the clothes before I did anything further, and my first attempt brought down a pile from an upper shelf. This brought him back, more sinister than ever. That time he actually touched me, jumped back with amazement and stood astonished in the middle of the room.",The Invisible Man,Kemp,NO MONOLOGUE,0,23,Implicit,
888,888,889,NO APPEND,"Presently he calmed a little.  Rats,  he said in an undertone, fingers on lips. He was evidently a little scared. I edged quietly out of the room, but a plank creaked. Then the infernal little brute started going all over the house, revolver in hand and locking door after door and pocketing the keys. When I realised what he was up to I had a fit of rage I could hardly control myself sufficiently to watch my opportunity. By this time I knew he was alone in the house, and so I made no more ado, but knocked him on the head.",The Invisible Man,Kemp,NO MONOLOGUE,0,23,Implicit,
889,889,890, exclaimed Kemp.,Knocked him on the head?,Kemp,The Invisible Man,NO MONOLOGUE,0,23,Explicit,exclaimed Kemp
890,890,891,NO APPEND,Yes stunned him as he was going downstairs. Hit him from behind with a stool that stood on the landing. He went downstairs like a bag of old boots.,The Invisible Man,Kemp,NO MONOLOGUE,0,23,Implicit,
891,891,892,NO APPEND,But I say! The common conventions of humanity ,Kemp,The Invisible Man,NO MONOLOGUE,0,23,Implicit,
892,892,893,NO APPEND,"Are all very well for common people. But the point was, Kemp, that I had to get out of that house in a disguise without his seeing me. I couldn t think of any other way of doing it. And then I gagged him with a Louis Quatorze vest and tied him up in a sheet.",The Invisible Man,Kemp,NO MONOLOGUE,0,23,Implicit,
893,893,894,NO APPEND,Tied him up in a sheet!,Kemp,The Invisible Man,NO MONOLOGUE,0,23,Implicit,
894,894,895,NO APPEND,"Made a sort of bag of it. It was rather a good idea to keep the idiot scared and quiet, and a devilish hard thing to get out of head away from the string. My dear Kemp, it s no good your sitting glaring as though I was a murderer. It had to be done. He had his revolver. If once he saw me he would be able to describe me ",The Invisible Man,Kemp,NO MONOLOGUE,0,23,Implicit,
895,895,896," said Kemp, ","But still, /newquote in England to-day. And the man was in his own house, and you were well, robbing.",Kemp,The Invisible Man,NO MONOLOGUE,0,23,Explicit,said Kemp
896,896,897,NO APPEND,"Robbing! Confound it! You ll call me a thief next! Surely, Kemp, you re not fool enough to dance on the old strings. Can t you see my position?",The Invisible Man,Kemp,NO MONOLOGUE,0,23,Implicit,
897,897,898, said Kemp.,"And his too,",Mr. Thomas Marvel,The Invisible Man,NO MONOLOGUE,0,23,Implicit,
898,898,899,The Invisible Man stood up sharply. ,What do you mean to say?,The Invisible Man,Kemp,NO MONOLOGUE,0,23,Implicit,
899,899,900,"Kemp s face grew a trifle hard. He was about to speak and checked himself.  /newquote  he said with a sudden change of manner, ","I suppose, after all, /newquote the thing had to be done. You were in a fix. But still ",Kemp,The Invisible Man,NO MONOLOGUE,0,23,Anaphoric,he said
900,900,901,NO APPEND,"Of course I was in a fix an infernal fix. And he made me wild too hunting me about the house, fooling about with his revolver, locking and unlocking doors. He was simply exasperating. You don t blame me, do you? You don t blame me?",The Invisible Man,Kemp,NO MONOLOGUE,0,23,Implicit,
901,901,902, said Kemp. ,"I never blame anyone, /newquote It s quite out of fashion. What did you do next?",Kemp,The Invisible Man,NO MONOLOGUE,0,23,Explicit,said Kemp
902,902,903,NO APPEND,"I was hungry. Downstairs I found a loaf and some rank cheese more than sufficient to satisfy my hunger. I took some brandy and water, and then went up past my impromptu bag he was lying quite still to the room containing the old clothes. This looked out upon the street, two lace curtains brown with dirt guarding the window. I went and peered out through their interstices. Outside the day was bright by contrast with the brown shadows of the dismal house in which I found myself, dazzlingly bright. A brisk traffic was going by, fruit carts, a hansom, a four-wheeler with a pile of boxes, a fishmonger s cart. I turned with spots of colour swimming before my eyes to the shadowy fixtures behind me. My excitement was giving place to a clear apprehension of my position again. The room was full of a faint scent of benzoline, used, I suppose, in cleaning the garments.",The Invisible Man,Kemp,NO MONOLOGUE,0,23,Implicit,
903,903,904,NO APPEND,"I began a systematic search of the place. I should judge the hunchback had been alone in the house for some time. He was a curious person. Everything that could possibly be of service to me I collected in the clothes storeroom, and then I made a deliberate selection. I found a handbag I thought a suitable possession, and some powder, rouge, and sticking-plaster.",The Invisible Man,Kemp,NO MONOLOGUE,0,23,Implicit,
904,904,905,NO APPEND,"I had thought of painting and powdering my face and all that there was to show of me, in order to render myself visible, but the disadvantage of this lay in the fact that I should require turpentine and other appliances and a considerable amount of time before I could vanish again. Finally I chose a mask of the better type, slightly grotesque but not more so than many human beings, dark glasses, greyish whiskers, and a wig. I could find no underclothing, but that I could buy subsequently, and for the time I swathed myself in calico dominoes and some white cashmere scarfs. I could find no socks, but the hunchback s boots were rather a loose fit and sufficed. In a desk in the shop were three sovereigns and about thirty shillings  worth of silver, and in a locked cupboard I burst in the inner room were eight pounds in gold. I could go forth into the world again, equipped.",The Invisible Man,Kemp,NO MONOLOGUE,0,23,Implicit,
905,905,906,NO APPEND,"Then came a curious hesitation. Was my appearance really credible? I tried myself with a little bedroom looking-glass, inspecting myself from every point of view to discover any forgotten chink, but it all seemed sound. I was grotesque to the theatrical pitch, a stage miser, but I was certainly not a physical impossibility. Gathering confidence, I took my looking-glass down into the shop, pulled down the shop blinds, and surveyed myself from every point of view with the help of the cheval glass in the corner.",The Invisible Man,Kemp,NO MONOLOGUE,0,23,Implicit,
906,906,907,NO APPEND,"I spent some minutes screwing up my courage and then unlocked the shop door and marched out into the street, leaving the little man to get out of his sheet again when he liked. In five minutes a dozen turnings intervened between me and the costumier s shop. No one appeared to notice me very pointedly. My last difficulty seemed overcome.",The Invisible Man,Kemp,NO MONOLOGUE,0,23,Implicit,
908,908,909, said Kemp.,And you troubled no more about the hunchback?,Kemp,The Invisible Man,NO MONOLOGUE,0,23,Explicit,said Kemp
909,909,910, said the Invisible Man. ,"No, /newquote Nor have I heard what became of him. I suppose he untied himself or kicked himself out. The knots were pretty tight.",The Invisible Man,Kemp,NO MONOLOGUE,0,23,Explicit,said the Invisible Man
911,911,912,NO APPEND,What happened when you went out into the Strand?,Kemp,The Invisible Man,NO MONOLOGUE,0,23,Implicit,
912,912,913,NO APPEND,"Oh! disillusionment again. I thought my troubles were over. Practically I thought I had impunity to do whatever I chose, everything save to give away my secret. So I thought. Whatever I did, whatever the consequences might be, was nothing to me. I had merely to fling aside my garments and vanish. No person could hold me. I could take my money where I found it. I decided to treat myself to a sumptuous feast, and then put up at a good hotel, and accumulate a new outfit of property. I felt amazingly confident; it s not particularly pleasant recalling that I was an ass. I went into a place and was already ordering lunch, when it occurred to me that I could not eat unless I exposed my invisible face. I finished ordering the lunch, told the man I should be back in ten minutes, and went out exasperated. I don t know if you have ever been disappointed in your appetite.",The Invisible Man,Kemp,NO MONOLOGUE,0,23,Implicit,
913,913,914," said Kemp, ","Not quite so badly, /newquote but I can imagine it.",Kemp,The Invisible Man,NO MONOLOGUE,0,23,Explicit,said Kemp
914,914,915,NO APPEND,"I could have smashed the silly devils. At last, faint with the desire for tasteful food, I went into another place and demanded a private room.  I am disfigured,  I said.  Badly.  They looked at me curiously, but of course it was not their affair and so at last I got my lunch. It was not particularly well served, but it sufficed; and when I had had it, I sat over a cigar, trying to plan my line of action. And outside a snowstorm was beginning.",The Invisible Man,Kemp,NO MONOLOGUE,0,23,Implicit,
915,915,916,NO APPEND,"The more I thought it over, Kemp, the more I realised what a helpless absurdity an Invisible Man was in a cold and dirty climate and a crowded civilised city. Before I made this mad experiment I had dreamt of a thousand advantages. That afternoon it seemed all disappointment. I went over the heads of the things a man reckons desirable. No doubt invisibility made it possible to get them, but it made it impossible to enjoy them when they are got. Ambition what is the good of pride of place when you cannot appear there? What is the good of the love of woman when her name must needs be Delilah? I have no taste for politics, for the blackguardisms of fame, for philanthropy, for sport. What was I to do? And for this I had become a wrapped-up mystery, a swathed and bandaged caricature of a man!",The Invisible Man,Kemp,NO MONOLOGUE,0,23,Implicit,
917,917,918," said Kemp, anxious to keep his guest busy talking.",But how did you get to Iping?,Kemp,The Invisible Man,NO MONOLOGUE,0,23,Explicit,said Kemp
918,918,919,NO APPEND,I went there to work. I had one hope. It was a half idea! I have it still. It is a full blown idea now. A way of getting back! Of restoring what I have done. When I choose. When I have done all I mean to do invisibly. And that is what I chiefly want to talk to you about now.,The Invisible Man,Kemp,NO MONOLOGUE,0,23,Implicit,
919,919,920,NO APPEND,You went straight to Iping?,Kemp,The Invisible Man,NO MONOLOGUE,0,23,Implicit,
920,920,921,NO APPEND,"Yes. I had simply to get my three volumes of memoranda and my cheque-book, my luggage and underclothing, order a quantity of chemicals to work out this idea of mine I will show you the calculations as soon as I get my books and then I started. Jove! I remember the snowstorm now, and the accursed bother it was to keep the snow from damping my pasteboard nose.",The Invisible Man,Kemp,NO MONOLOGUE,0,23,Implicit,
921,921,922," said Kemp, ","At the end, /newquote the day before yesterday, when they found you out, you rather to judge by the papers ",Kemp,The Invisible Man,NO MONOLOGUE,0,23,Explicit,said Kemp
922,922,923,NO APPEND,I did. Rather. Did I kill that fool of a constable?,The Invisible Man,Kemp,NO MONOLOGUE,0,23,Implicit,
923,923,924, said Kemp. ,"No, /newquote He s expected to recover.",Kemp,The Invisible Man,NO MONOLOGUE,0,23,Explicit,said Kemp
924,924,925,NO APPEND,"That s his luck, then. I clean lost my temper, the fools! Why couldn t they leave me alone? And that grocer lout?",The Invisible Man,Kemp,NO MONOLOGUE,0,23,Implicit,
925,925,926, said Kemp.,"There are no deaths expected,",Kemp,The Invisible Man,NO MONOLOGUE,0,23,Explicit,said Kemp
926,926,927," said the Invisible Man, with an unpleasant laugh.","I don t know about that tramp of mine,",The Invisible Man,Kemp,NO MONOLOGUE,0,23,Explicit,said the Invisible Man
927,927,928,NO APPEND,"By Heaven, Kemp, you don t know what rage _is_! ... To have worked for years, to have planned and plotted, and then to get some fumbling purblind idiot messing across your course! ... Every conceivable sort of silly creature that has ever been created has been sent to cross me.",The Invisible Man,Kemp,NO MONOLOGUE,0,23,Implicit,
928,928,929,NO APPEND,"If I have much more of it, I shall go wild I shall start mowing  em.",The Invisible Man,Kemp,NO MONOLOGUE,0,23,Implicit,
929,929,930,NO APPEND,"As it is, they ve made things a thousand times more difficult.",The Invisible Man,Kemp,NO MONOLOGUE,0,23,Implicit,
930,930,931," said Kemp, drily.","No doubt it s exasperating,",Kemp,The Invisible Man,NO MONOLOGUE,0,23,Explicit,said Kemp
932,932,933," said Kemp, with a side glance out of the window, ","But now, /newquote what are we to do?",Kemp,The Invisible Man,NO MONOLOGUE,0,24,Explicit,said Kemp
934,934,935,NO APPEND,What were you planning to do when you were heading for Port Burdock? _Had_ you any plan?,Kemp,The Invisible Man,NO MONOLOGUE,0,24,Implicit,
935,935,936,NO APPEND,"I was going to clear out of the country. But I have altered that plan rather since seeing you. I thought it would be wise, now the weather is hot and invisibility possible, to make for the South. Especially as my secret was known, and everyone would be on the lookout for a masked and muffled man. You have a line of steamers from here to France. My idea was to get aboard one and run the risks of the passage. Thence I could go by train into Spain, or else get to Algiers. It would not be difficult. There a man might always be invisible and yet live. And do things. I was using that tramp as a money box and luggage carrier, until I decided how to get my books and things sent over to meet me.",The Invisible Man,Kemp,NO MONOLOGUE,0,24,Implicit,
936,936,937,NO APPEND,That s clear.,Kemp,The Invisible Man,NO MONOLOGUE,0,24,Implicit,
937,937,938,NO APPEND,"And then the filthy brute must needs try and rob me! He _has_ hidden my books, Kemp. Hidden my books! If I can lay my hands on him!",The Invisible Man,Kemp,NO MONOLOGUE,0,24,Implicit,
938,938,939,NO APPEND,Best plan to get the books out of him first.,Kemp,The Invisible Man,NO MONOLOGUE,0,24,Implicit,
939,939,940,NO APPEND,But where is he? Do you know?,The Invisible Man,Kemp,NO MONOLOGUE,0,24,Implicit,
940,940,941,NO APPEND,"He s in the town police station, locked up, by his own request, in the strongest cell in the place.",Kemp,The Invisible Man,NO MONOLOGUE,0,24,Implicit,
941,941,942, said the Invisible Man.,Cur!,The Invisible Man,Kemp,NO MONOLOGUE,0,24,Explicit,said the Invisible Man
942,942,943,NO APPEND,But that hangs up your plans a little.,Kemp,The Invisible Man,NO MONOLOGUE,0,24,Implicit,
943,943,944,NO APPEND,We must get those books; those books are vital.,The Invisible Man,Kemp,NO MONOLOGUE,0,24,Implicit,
944,944,945," said Kemp, a little nervously, wondering if he heard footsteps outside. ","Certainly, /newquote Certainly we must get those books. But that won t be difficult, if he doesn t know they re for you.",Kemp,The Invisible Man,NO MONOLOGUE,0,24,Explicit,said Kemp
945,945,946," said the Invisible Man, and thought.","No,",The Invisible Man,Mrs. Hall,NO MONOLOGUE,0,24,Anaphoric,he said
947,947,948," he said, ","Blundering into your house, Kemp, /newquote changes all my plans. For you are a man that can understand. In spite of all that has happened, in spite of this publicity, of the loss of my books, of what I have suffered, there still remain great possibilities, huge possibilities ",The Invisible Man,Kemp,NO MONOLOGUE,0,24,Anaphoric,he said
948,948,949, he asked abruptly.,You have told no one I am here?,The Invisible Man,Kemp,NO MONOLOGUE,0,24,Anaphoric,he asked
949,949,950,Kemp hesitated.  /newquote  he said.,"That was implied,",Kemp,The Invisible Man,NO MONOLOGUE,0,24,Anaphoric,he said
950,950,951, insisted Griffin.,No one?,The Invisible Man,Kemp,NO MONOLOGUE,0,24,Explicit,insisted Griffin
951,951,952,NO APPEND,Not a soul.,Kemp,The Invisible Man,NO MONOLOGUE,0,24,Implicit,
952,952,953," The Invisible Man stood up, and sticking his arms akimbo began to pace the study.",Ah! Now ,The Invisible Man,Kemp,NO MONOLOGUE,0,24,Implicit,
953,953,954,NO APPEND,"I made a mistake, Kemp, a huge mistake, in carrying this thing through alone. I have wasted strength, time, opportunities. Alone it is wonderful how little a man can do alone! To rob a little, to hurt a little, and there is the end.",The Invisible Man,Kemp,NO MONOLOGUE,0,24,Implicit,
954,954,955,NO APPEND,"What I want, Kemp, is a goal-keeper, a helper, and a hiding-place, an arrangement whereby I can sleep and eat and rest in peace, and unsuspected. I must have a confederate. With a confederate, with food and rest a thousand things are possible.",The Invisible Man,Kemp,NO MONOLOGUE,0,24,Implicit,
955,955,956,NO APPEND,"Hitherto I have gone on vague lines. We have to consider all that invisibility means, all that it does not mean. It means little advantage for eavesdropping and so forth one makes sounds. It s of little help a little help perhaps in housebreaking and so forth. Once you ve caught me you could easily imprison me. But on the other hand I am hard to catch. This invisibility, in fact, is only good in two cases: It s useful in getting away, it s useful in approaching. It s particularly useful, therefore, in killing. I can walk round a man, whatever weapon he has, choose my point, strike as I like. Dodge as I like. Escape as I like.",The Invisible Man,Kemp,NO MONOLOGUE,0,24,Implicit,
957,957,958,NO APPEND,"And it is killing we must do, Kemp.",The Invisible Man,Kemp,NO MONOLOGUE,0,24,Implicit,
958,958,959, repeated Kemp. ,"It is killing we must do, /newquote I m listening to your plan, Griffin, but I m not agreeing, mind. _Why_ killing?",Kemp,The Invisible Man,NO MONOLOGUE,0,24,Explicit,repeated Kemp
959,959,960,NO APPEND,"Not wanton killing, but a judicious slaying. The point is, they know there is an Invisible Man as well as we know there is an Invisible Man. And that Invisible Man, Kemp, must now establish a Reign of Terror. Yes; no doubt it s startling. But I mean it. A Reign of Terror. He must take some town like your Burdock and terrify and dominate it. He must issue his orders. He can do that in a thousand ways scraps of paper thrust under doors would suffice. And all who disobey his orders he must kill, and kill all who would defend them.",The Invisible Man,Kemp,NO MONOLOGUE,0,24,Implicit,
960,960,961," said Kemp, no longer listening to Griffin but to the sound of his front door opening and closing.",Humph!,Kemp,The Invisible Man,NO MONOLOGUE,0,24,Explicit,said Kemp
961,961,962," he said, to cover his wandering attention, ","It seems to me, Griffin, /newquote that your confederate would be in a difficult position.",Kemp,The Invisible Man,NO MONOLOGUE,0,24,Anaphoric,he said
962,962,963," said the Invisible Man, eagerly. And then suddenly, ","No one would know he was a confederate, /newquote Hush! What s that downstairs?",The Invisible Man,Kemp,NO MONOLOGUE,0,24,Explicit,said the Invisible Man
963,963,964," said Kemp, and suddenly began to speak loud and fast.  /newquote  he said. ","Nothing, /newquote I don t agree to this, Griffin, /newquote Understand me, I don t agree to this. Why dream of playing a game against the race? How can you hope to gain happiness? Don t be a lone wolf. Publish your results; take the world take the nation at least into your confidence. Think what you might do with a million helpers ",Kemp,The Invisible Man,NO MONOLOGUE,0,24,Anaphoric,he said
964,964,965,The Invisible Man interrupted arm extended.  /newquote  he said in a low voice.,"There are footsteps coming upstairs,",The Invisible Man,Kemp,NO MONOLOGUE,0,24,Anaphoric,he said
965,965,966, said Kemp.,"Nonsense,",The Invisible Man,Kemp,NO MONOLOGUE,0,24,Explicit,said the Voice
966,966,967," said the Invisible Man, and advanced, arm extended, to the door.","Let me see,",The Invisible Man,Kemp,NO MONOLOGUE,0,24,Explicit,said the Invisible Man
967,967,968,"And then things happened very swiftly. Kemp hesitated for a second and then moved to intercept him. The Invisible Man started and stood still.  /newquote  cried the Voice, and suddenly the dressing-gown opened, and sitting down the Unseen began to disrobe. Kemp made three swift steps to the door, and forthwith the Invisible Man his legs had vanished sprang to his feet with a shout. Kemp flung the door open.",Traitor!,The Invisible Man,Kemp,NO MONOLOGUE,0,24,Explicit,cried the Voice
974,974,975," cried Kemp, ",My God! /newquote the game s up! He s gone!,Kemp,Colonel Adye,NO MONOLOGUE,0,24,Explicit,cried Kemp
977,977,978, said Kemp; ,"He is mad, /newquote inhuman. He is pure selfishness. He thinks of nothing but his own advantage, his own safety. I have listened to such a story this morning of brutal self-seeking.... He has wounded men. He will kill them unless we can prevent him. He will create a panic. Nothing can stop him. He is going out now furious!",Kemp,Colonel Adye,NO MONOLOGUE,0,25,Explicit,said Kemp
978,978,979, said Adye. ,"He must be caught, /newquote That is certain.",Colonel Adye,Kemp,NO MONOLOGUE,0,25,Explicit,said Adye
979,979,980," cried Kemp, and suddenly became full of ideas. ","But how? /newquote You must begin at once. You must set every available man to work; you must prevent his leaving this district. Once he gets away, he may go through the countryside as he wills, killing and maiming. He dreams of a reign of terror! A reign of terror, I tell you. You must set a watch on trains and roads and shipping. The garrison must help. You must wire for help. The only thing that may keep him here is the thought of recovering some books of notes he counts of value. I will tell you of that! There is a man in your police station Marvel.",Kemp,Colonel Adye,NO MONOLOGUE,0,25,Explicit,cried Kemp
980,980,981," said Adye, ","I know, /newquote I know. Those books yes. But the tramp....",Colonel Adye,Kemp,NO MONOLOGUE,0,25,Explicit,said Adye
981,981,982,NO APPEND,"Says he hasn t them. But he thinks the tramp has. And you must prevent him from eating or sleeping; day and night the country must be astir for him. Food must be locked up and secured, all food, so that he will have to break his way to it. The houses everywhere must be barred against him. Heaven send us cold nights and rain! The whole country-side must begin hunting and keep hunting. I tell you, Adye, he is a danger, a disaster; unless he is pinned and secured, it is frightful to think of the things that may happen.",Kemp,Colonel Adye,NO MONOLOGUE,0,25,Implicit,
982,982,983, said Adye. ,"What else can we do? /newquote I must go down at once and begin organising. But why not come? Yes you come too! Come, and we must hold a sort of council of war get Hopps to help and the railway managers. By Jove! it s urgent. Come along tell me as we go. What else is there we can do? Put that stuff down.",Colonel Adye,Kemp,NO MONOLOGUE,0,25,Explicit,said Adye
990,990,991, said Adye.,Yes?,Kemp,The Invisible Man,NO MONOLOGUE,0,25,Implicit,
1001,1001,1002,"Of course, he must have dragged this rod out of the fencing before he met his victim he must have been carrying it ready in his hand. Only two details beyond what has already been stated seem to bear on the matter. One is the circumstance that the gravel pit was not in Mr. Wicksteed s direct path home, but nearly a couple of hundred yards out of his way. The other is the assertion of a little girl to the effect that, going to her afternoon school, she saw the murdered man  /newquote  in a peculiar manner across a field towards the gravel pit. Her pantomime of his action suggests a man pursuing something on the ground before him and striking at it ever and again with his walking-stick. She was the last person to see him alive. He passed out of her sight to his death, the struggle being hidden from her only by a clump of beech trees and a slight depression in the ground.",trotting,The Invisible Man,Mrs. Hall,NO MONOLOGUE,0,26,Anaphoric,he cried
1009,1009,1010," this letter ran, ","You have been amazingly energetic and clever, /newquote though what you stand to gain by it I cannot imagine. You are against me. For a whole day you have chased me; you have tried to rob me of a night s rest. But I have had food in spite of you, I have slept in spite of you, and the game is only beginning. The game is only beginning. There is nothing for it, but to start the Terror. This announces the first day of the Terror. Port Burdock is no longer under the Queen, tell your Colonel of Police, and the rest of them; it is under me the Terror! This is day one of year one of the new epoch the Epoch of the Invisible Man. I am Invisible Man the First. To begin with the rule will be easy. The first day there will be one execution for the sake of example a man named Kemp. Death starts for him to-day. He may lock himself away, hide himself away, get guards about him, put on armour if he likes Death, the unseen Death, is coming. Let him take precautions; it will impress my people. Death starts from the pillar box by midday. The letter will fall in as the postman comes along, then off! The game begins. Death starts. Help him not, my people, lest Death fall upon you also. To-day Kemp is to die.",Kemp,Colonel Adye,NO MONOLOGUE,0,27,Implicit,
