,Unnamed: 0.1,Unnamed: 0,paragraph,append,dialogue,speaker,addressee,subject,sentiment,chapter,syntactic,referringExpression
1175,1175,1175,1176,NO APPEND,Never mind.,Dorian Gray,Prince Charming,NO MONOLOGUE,0,16,Implicit,
1185,1185,1185,1186,"Dorian walked to the door with a look of pain in his face. As he drew the curtain aside, a hideous laugh broke from the painted lips of the woman who had taken his money.  /newquote  she hiccoughed, in a hoarse voice.",There goes the devil s bargain!,Prince Charming,Adrian Singleton,NO MONOLOGUE,0,16,Anaphoric,she hiccoughed
1186,1186,1186,1187," he answered, ",Curse you! /newquote don t call me that.,Adrian Singleton,Prince Charming,NO MONOLOGUE,0,16,Anaphoric,he answered
1187,1187,1187,1188,She snapped her fingers.  /newquote  she yelled after him.,"Prince Charming is what you like to be called, ain t it?",Prince Charming,Adrian Singleton,NO MONOLOGUE,0,16,Anaphoric,she yelled after him
1193,1193,1193,1194, he gasped.,What do you want?,Sibyl Vane,Prince Charming,NO MONOLOGUE,0,16,Anaphoric,she cried
1194,1194,1194,1195, said the man. ,"Keep quiet, /newquote If you stir, I shoot you.",,"['Sibyl Vane', 'Prince Charming']",NO MONOLOGUE,0,16,Anaphoric,said the man
1195,1195,1195,1196,NO APPEND,You are mad. What have I done to you?,Sibyl Vane,Prince Charming,NO MONOLOGUE,0,16,Implicit,
1196,1196,1196,1197," was the answer, ","You wrecked the life of Sibyl Vane, /newquote and Sibyl Vane was my sister. She killed herself. I know it. Her death is at your door. I swore I would kill you in return. For years I have sought you. I had no clue, no trace. The two people who could have described you were dead. I knew nothing of you but the pet name she used to call you. I heard it to-night by chance. Make your peace with God, for to-night you are going to die.",,"['Sibyl Vane', 'Prince Charming']",NO MONOLOGUE,0,16,Implicit,
1197,1197,1197,1198,Dorian Gray grew sick with fear.  /newquote  he stammered. ,"I never knew her, /newquote I never heard of her. You are mad.",Sibyl Vane,Prince Charming,NO MONOLOGUE,0,16,Anaphoric,he stammered
1198,1198,1198,1199, There was a horrible moment. Dorian did not know what to say or do.  /newquote  growled the man. ,"You had better confess your sin, for as sure as I am James Vane, you are going to die. /newquote Down on your knees! /newquote I give you one minute to make your peace no more. I go on board to-night for India, and I must do my job first. One minute. That s all.",,"['Sibyl Vane', 'Prince Charming']",NO MONOLOGUE,0,16,Anaphoric,growled the man
1199,1199,1199,1200,"Dorian s arms fell to his side. Paralysed with terror, he did not know what to do. Suddenly a wild hope flashed across his brain.  /newquote  he cried. ","Stop, /newquote How long ago is it since your sister died? Quick, tell me!",Sibyl Vane,Prince Charming,NO MONOLOGUE,0,16,Anaphoric,he cried
1200,1200,1200,1201, said the man. ,"Eighteen years, /newquote Why do you ask me? What do years matter?",,"['Sibyl Vane', 'Prince Charming']",NO MONOLOGUE,0,16,Anaphoric,said the man
1201,1201,1201,1202," laughed Dorian Gray, with a touch of triumph in his voice. ","Eighteen years, /newquote Eighteen years! Set me under the lamp and look at my face!",Prince Charming,"['Sibyl Vane', ', nan]']",NO MONOLOGUE,0,16,Explicit,laughed Dorian Gray
1204,1204,1204,1205,"He loosened his hold and reeled back.  /newquote  he cried, ",My God! my God! /newquote and I would have murdered you!,James Vane,Prince Charming,NO MONOLOGUE,0,16,Anaphoric,he cried
1205,1205,1205,1206,"Dorian Gray drew a long breath.  /newquote  he said, looking at him sternly. ","You have been on the brink of committing a terrible crime, my man, /newquote Let this be a warning to you not to take vengeance into your own hands.",,"['James Vane', 'Prince Charming']",NO MONOLOGUE,0,16,Anaphoric,he said
1206,1206,1206,1207, muttered James Vane. ,"Forgive me, sir, /newquote I was deceived. A chance word I heard in that damned den set me on the wrong track.",James Vane,Prince Charming,NO MONOLOGUE,0,16,Explicit,muttered James Vane
1207,1207,1207,1208," said Dorian, turning on his heel and going slowly down the street.","You had better go home and put that pistol away, or you may get into trouble,",Prince Charming,James Vane,NO MONOLOGUE,0,16,Explicit,said Dorian
1209,1209,1209,1210," she hissed out, putting haggard face quite close to his. ","Why didn t you kill him? /newquote I knew you were following him when you rushed out from Daly s. You fool! You should have killed him. He has lots of money, and he s as bad as bad.",One Of The Women Who Had Been Drinking At The Bar,James Vane,NO MONOLOGUE,0,16,Anaphoric,she hissed
1210,1210,1210,1211," he answered, ","He is not the man I am looking for, /newquote and I want no man s money. I want a man s life. The man whose life I want must be nearly forty now. This one is little more than a boy. Thank God, I have not got his blood upon my hands.",James Vane,One Of The Women Who Had Been Drinking At The Bar,NO MONOLOGUE,0,16,Anaphoric,he answered
1211,1211,1211,1212,The woman gave a bitter laugh.  /newquote  she sneered. ,"Little more than a boy! /newquote Why, man, it s nigh on eighteen years since Prince Charming made me what I am.",One Of The Women Who Had Been Drinking At The Bar,James Vane,NO MONOLOGUE,0,16,Anaphoric,she sneered
1212,1212,1212,1213, cried James Vane.,You lie!,James Vane,One Of The Women Who Had Been Drinking At The Bar,NO MONOLOGUE,0,16,Explicit,cried James Vane
1213,1213,1213,1214,She raised her hand up to heaven.  /newquote  she cried.,"Before God I am telling the truth,",One Of The Women Who Had Been Drinking At The Bar,James Vane,NO MONOLOGUE,0,16,Anaphoric,she cried
1214,1214,1214,1215,NO APPEND,Before God?,James Vane,One Of The Women Who Had Been Drinking At The Bar,NO MONOLOGUE,0,16,Implicit,
1215,1215,1215,1216," she added, with a sickly leer.","Strike me dumb if it ain t so. He is the worst one that comes here. They say he has sold himself to the devil for a pretty face. It s nigh on eighteen years since I met him. He hasn t changed much since then. I have, though,",One Of The Women Who Had Been Drinking At The Bar,James Vane,NO MONOLOGUE,0,16,Anaphoric,she added
1216,1216,1216,1217,NO APPEND,You swear this?,James Vane,One Of The Women Who Had Been Drinking At The Bar,NO MONOLOGUE,0,16,Implicit,
1217,1217,1217,1218, came in hoarse echo from her flat mouth.  /newquote  she whined; ,"I swear it, /newquote But don t give me away to him, /newquote I am afraid of him. Let me have some money for my night s lodging.",One Of The Women Who Had Been Drinking At The Bar,James Vane,NO MONOLOGUE,0,16,Anaphoric,she whined
1229,1229,1229,1230,NO APPEND,Yes.,,"['Prince Charming', 'James Vane', 'Lord Henry']",NO MONOLOGUE,0,17,Implicit,
1246,1246,1246,1247,NO APPEND,I give it to you.,Lord Henry,"['Prince Charming', 'James Vane']",NO MONOLOGUE,0,17,Implicit,
1255,1255,1255,1256,She shook her head.  /newquote  she cried.,"I believe in the race,",,"['Prince Charming', 'James Vane', 'Lord Henry']",NO MONOLOGUE,0,17,Implicit,
1267,1267,1267,1268,NO APPEND,What are you?,,"['Prince Charming', 'James Vane', 'Lord Henry']",NO MONOLOGUE,0,17,Implicit,
1298,1298,1298,1299, said Lord Henry to his cousin. ,"You are flirting disgracefully with him, /newquote You had better take care. He is very fascinating.",Lord Henry,"['Prince Charming', 'James Vane']",NO MONOLOGUE,0,17,Explicit,said Lord Henry to his cousin
1299,1299,1299,1300,NO APPEND,"If he were not, there would be no battle.",Prince Charming,"['James Vane', 'Lord Henry']",NO MONOLOGUE,0,17,Implicit,
1300,1300,1300,1301,NO APPEND,"Greek meets Greek, then?",Lord Henry,"['Prince Charming', 'James Vane']",NO MONOLOGUE,0,17,Implicit,
1301,1301,1301,1302,NO APPEND,I am on the side of the Trojans. They fought for a woman.,Prince Charming,"['James Vane', 'Lord Henry']",NO MONOLOGUE,0,17,Implicit,
1302,1302,1302,1303,NO APPEND,They were defeated.,Lord Henry,"['Prince Charming', 'James Vane']",NO MONOLOGUE,0,17,Implicit,
1303,1303,1303,1304, she answered.,"There are worse things than capture,",Prince Charming,"['James Vane', 'Lord Henry']",NO MONOLOGUE,0,17,Anaphoric,she answered
1304,1304,1304,1305,NO APPEND,You gallop with a loose rein.,Lord Henry,"['Prince Charming', 'James Vane']",NO MONOLOGUE,0,17,Implicit,
1305,1305,1305,1306, was the _riposte_.,"Pace gives life,",Prince Charming,"['James Vane', 'Lord Henry']",NO MONOLOGUE,0,17,Implicit,
1306,1306,1306,1307,NO APPEND,I shall write it in my diary to-night.,Lord Henry,"['Prince Charming', 'James Vane']",NO MONOLOGUE,0,17,Implicit,
1307,1307,1307,1308,NO APPEND,What?,Prince Charming,"['James Vane', 'Lord Henry']",NO MONOLOGUE,0,17,Implicit,
1308,1308,1308,1309,NO APPEND,That a burnt child loves the fire.,Lord Henry,"['Prince Charming', 'James Vane']",NO MONOLOGUE,0,17,Implicit,
1309,1309,1309,1310,NO APPEND,I am not even singed. My wings are untouched.,Prince Charming,"['James Vane', 'Lord Henry']",NO MONOLOGUE,0,17,Implicit,
1310,1310,1310,1311,NO APPEND,"You use them for everything, except flight.",Lord Henry,"['Prince Charming', 'James Vane']",NO MONOLOGUE,0,17,Implicit,
1311,1311,1311,1312,NO APPEND,Courage has passed from men to women. It is a new experience for us.,Prince Charming,"['James Vane', 'Lord Henry']",NO MONOLOGUE,0,17,Implicit,
1312,1312,1312,1313,NO APPEND,You have a rival.,Lord Henry,"['Prince Charming', 'James Vane']",NO MONOLOGUE,0,17,Implicit,
1313,1313,1313,1314,NO APPEND,Who?,James Vane,"['Prince Charming', 'Lord Henry']",NO MONOLOGUE,0,17,Explicit,said Jim Vane
1314,1314,1314,1315,He laughed.  /newquote  he whispered. ,"Lady Narborough, /newquote She perfectly adores him.",Lord Henry,"['Prince Charming', 'James Vane']",NO MONOLOGUE,0,17,Anaphoric,he whispered
1315,1315,1315,1316,NO APPEND,You fill me with apprehension. The appeal to antiquity is fatal to us who are romanticists.,James Vane,"['Prince Charming', 'Lord Henry']",NO MONOLOGUE,0,17,Implicit,
1316,1316,1316,1317,NO APPEND,Romanticists! You have all the methods of science.,Lord Henry,"['Prince Charming', 'James Vane']",NO MONOLOGUE,0,17,Implicit,
1317,1317,1317,1318,NO APPEND,Men have educated us.,James Vane,"['Prince Charming', 'Lord Henry']",NO MONOLOGUE,0,17,Implicit,
1318,1318,1318,1319,NO APPEND,But not explained you.,Lord Henry,"['Prince Charming', 'James Vane']",NO MONOLOGUE,0,17,Implicit,
1319,1319,1319,1320, was her challenge.,"Describe us as a sex,",James Vane,"['Prince Charming', 'Lord Henry']",NO MONOLOGUE,0,17,Anaphoric,was her challenge
1320,1320,1320,1321,NO APPEND,Sphinxes without secrets.,Lord Henry,"['Prince Charming', 'James Vane']",NO MONOLOGUE,0,17,Implicit,
1321,1321,1321,1322,"She looked at him, smiling.  /newquote  she said. ",How long Mr. Gray is! /newquote Let us go and help him. I have not yet told him the colour of my frock.,James Vane,"['Prince Charming', 'Lord Henry']",NO MONOLOGUE,0,17,Anaphoric,she said
1322,1322,1322,1323,NO APPEND,"Ah! you must suit your frock to his flowers, Gladys.",Lord Henry,"['Prince Charming', 'James Vane']",NO MONOLOGUE,0,17,Implicit,
1323,1323,1323,1324,NO APPEND,That would be a premature surrender.,James Vane,"['Prince Charming', 'Lord Henry']",NO MONOLOGUE,0,17,Implicit,
1324,1324,1324,1325,NO APPEND,Romantic art begins with its climax.,Lord Henry,"['Prince Charming', 'James Vane']",NO MONOLOGUE,0,17,Implicit,
1325,1325,1325,1326,NO APPEND,I must keep an opportunity for retreat.,James Vane,"['Prince Charming', 'Lord Henry']",NO MONOLOGUE,0,17,Implicit,
1326,1326,1326,1327,NO APPEND,In the Parthian manner?,Lord Henry,"['Prince Charming', 'James Vane']",NO MONOLOGUE,0,17,Implicit,
1327,1327,1327,1328,NO APPEND,They found safety in the desert. I could not do that.,James Vane,"['Prince Charming', 'Lord Henry']",NO MONOLOGUE,0,17,Implicit,
1328,1328,1328,1329," he answered, but hardly had he finished the sentence before from the far end of the conservatory came a stifled groan, followed by the dull sound of a heavy fall. Everybody started up. The duchess stood motionless in horror. And with fear in his eyes, Lord Henry rushed through the flapping palms to find Dorian Gray lying face downwards on the tiled floor in a deathlike swoon.","Women are not always allowed a choice,",Lord Henry,"['Prince Charming', 'James Vane']",NO MONOLOGUE,0,17,Anaphoric,he answered
1330,1330,1330,1331, he asked.  /newquote  He began to tremble.,"What has happened? /newquote Oh! I remember. Am I safe here, Harry?",Dorian Gray,Lord Henry,NO MONOLOGUE,0,17,Anaphoric,he asked
1331,1331,1331,1332," answered Lord Henry, ","My dear Dorian, /newquote you merely fainted. That was all. You must have overtired yourself. You had better not come down to dinner. I will take your place.",Lord Henry,Dorian Gray,NO MONOLOGUE,0,17,Explicit,answered Lord Henry
1332,1332,1332,1333," he said, struggling to his feet. ","No, I will come down, /newquote I would rather come down. I must not be alone.",Dorian Gray,Lord Henry,NO MONOLOGUE,0,17,Anaphoric,he said
1340,1340,1340,1341, he asked.,"Have you had good sport, Geoffrey?",Dorian Gray,Sir Geoffrey Clouston,NO MONOLOGUE,0,18,Anaphoric,he asked
1341,1341,1341,1342,NO APPEND,"Not very good, Dorian. I think most of the birds have gone to the open. I dare say it will be better after lunch, when we get to new ground.",Sir Geoffrey Clouston,Dorian Gray,NO MONOLOGUE,0,18,Implicit,
1343,1343,1343,1344,"Suddenly from a lumpy tussock of old grass some twenty yards in front of them, with black-tipped ears erect and long hinder limbs throwing it forward, started a hare. It bolted for a thicket of alders. Sir Geoffrey put his gun to his shoulder, but there was something in the animal s grace of movement that strangely charmed Dorian Gray, and he cried out at once, ","Don t shoot it, Geoffrey. Let it live.",Dorian Gray,Sir Geoffrey Clouston,NO MONOLOGUE,0,18,Anaphoric,he cried out
1344,1344,1344,1345," laughed his companion, and as the hare bounded into the thicket, he fired. There were two cries heard, the cry of a hare in pain, which is dreadful, the cry of a man in agony, which is worse.","What nonsense, Dorian!",Sir Geoffrey Clouston,Dorian Gray,NO MONOLOGUE,0,18,Anaphoric,laughed his companion
1345,1345,1345,1346, exclaimed Sir Geoffrey.  /newquote  he called out at the top of his voice. ,Good heavens! I have hit a beater! /newquote What an ass the man was to get in front of the guns! Stop shooting there! /newquote A man is hurt.,Dorian Gray,Sir Geoffrey Clouston,NO MONOLOGUE,0,18,Anaphoric,he called out
1351,1351,1351,1352," said Lord Henry, ","Dorian, /newquote I had better tell them that the shooting is stopped for to-day. It would not look well to go on.",Lord Henry,[],NO MONOLOGUE,0,18,Explicit,said Lord Henry
1352,1352,1352,1353, he answered bitterly. ,"I wish it were stopped for ever, Harry, /newquote The whole thing is hideous and cruel. Is the man ...?",,Lord Henry,NO MONOLOGUE,0,18,Anaphoric,he answered
1354,1354,1354,1355, rejoined Lord Henry. ,"I am afraid so, /newquote He got the whole charge of shot in his chest. He must have died almost instantaneously. Come; let us go home.",Lord Henry,Prince Charming,NO MONOLOGUE,0,18,Explicit,rejoined Lord Henry
1355,1355,1355,1356,"They walked side by side in the direction of the avenue for nearly fifty yards without speaking. Then Dorian looked at Lord Henry and said, with a heavy sigh, ","It is a bad omen, Harry, a very bad omen.",Lord Henry,Prince Charming,NO MONOLOGUE,0,18,Explicit,Dorian looked at Lord Henry and said
1356,1356,1356,1357, asked Lord Henry. ,"What is? /newquote Oh! this accident, I suppose. My dear fellow, it can t be helped. It was the man s own fault. Why did he get in front of the guns? Besides, it is nothing to us. It is rather awkward for Geoffrey, of course. It does not do to pepper beaters. It makes people think that one is a wild shot. And Geoffrey is not; he shoots very straight. But there is no use talking about the matter.",Lord Henry,Prince Charming,NO MONOLOGUE,0,18,Explicit,asked Lord Henry
1357,1357,1357,1358,"Dorian shook his head.  /newquote  he added, passing his hand over his eyes, with a gesture of pain.","It is a bad omen, Harry. I feel as if something horrible were going to happen to some of us. To myself, perhaps,",Lord Henry,Prince Charming,NO MONOLOGUE,0,18,Anaphoric,he added
1358,1358,1358,1359,The elder man laughed. ,"The only horrible thing in the world is _ennui_, Dorian. That is the one sin for which there is no forgiveness. But we are not likely to suffer from it unless these fellows keep chattering about this thing at dinner. I must tell them that the subject is to be tabooed. As for omens, there is no such thing as an omen. Destiny does not send us heralds. She is too wise or too cruel for that. Besides, what on earth could happen to you, Dorian? You have everything in the world that a man can want. There is no one who would not be delighted to change places with you.",Lord Henry,Prince Charming,NO MONOLOGUE,0,18,Implicit,
1359,1359,1359,1360,NO APPEND,"There is no one with whom I would not change places, Harry. Don t laugh like that. I am telling you the truth. The wretched peasant who has just died is better off than I am. I have no terror of death. It is the coming of death that terrifies me. Its monstrous wings seem to wheel in the leaden air around me. Good heavens! don t you see a man moving behind the trees there, watching me, waiting for me?",Lord Henry,Prince Charming,NO MONOLOGUE,0,18,Implicit,
1360,1360,1360,1361,"Lord Henry looked in the direction in which the trembling gloved hand was pointing.  /newquote  he said, smiling, ","Yes, /newquote I see the gardener waiting for you. I suppose he wants to ask you what flowers you wish to have on the table to-night. How absurdly nervous you are, my dear fellow! You must come and see my doctor, when we get back to town.",Lord Henry,Prince Charming,NO MONOLOGUE,0,18,Anaphoric,he said
1363,1363,1363,1364, laughed Lord Henry. ,How fond women are of doing dangerous things! /newquote It is one of the qualities in them that I admire most. A woman will flirt with anybody in the world as long as other people are looking on.,Lord Henry,Prince Charming,NO MONOLOGUE,0,18,Explicit,laughed Lord Henry
1364,1364,1364,1365,NO APPEND,"How fond you are of saying dangerous things, Harry! In the present instance, you are quite astray. I like the duchess very much, but I don t love her.",Lord Henry,Prince Charming,NO MONOLOGUE,0,18,Implicit,
1365,1365,1365,1366,NO APPEND,"And the duchess loves you very much, but she likes you less, so you are excellently matched.",Lord Henry,Prince Charming,NO MONOLOGUE,0,18,Implicit,
1366,1366,1366,1367,NO APPEND,"You are talking scandal, Harry, and there is never any basis for scandal.",Lord Henry,Prince Charming,NO MONOLOGUE,0,18,Implicit,
1367,1367,1367,1368," said Lord Henry, lighting a cigarette.","The basis of every scandal is an immoral certainty,",Lord Henry,Prince Charming,NO MONOLOGUE,0,18,Explicit,said Lord Henry
1368,1368,1368,1369,NO APPEND,"You would sacrifice anybody, Harry, for the sake of an epigram.",Lord Henry,Prince Charming,NO MONOLOGUE,0,18,Implicit,
1369,1369,1369,1370, was the answer.,"The world goes to the altar of its own accord,",Lord Henry,Prince Charming,NO MONOLOGUE,0,18,Implicit,
1370,1370,1370,1371, cried Dorian Gray with a deep note of pathos in his voice. ,"I wish I could love, /newquote But I seem to have lost the passion and forgotten the desire. I am too much concentrated on myself. My own personality has become a burden to me. I want to escape, to go away, to forget. It was silly of me to come down here at all. I think I shall send a wire to Harvey to have the yacht got ready. On a yacht one is safe.",Prince Charming,Lord Henry,NO MONOLOGUE,0,18,Explicit,cried Dorian Gray
1371,1371,1371,1372,NO APPEND,"Safe from what, Dorian? You are in some trouble. Why not tell me what it is? You know I would help you.",Lord Henry,Prince Charming,NO MONOLOGUE,0,18,Implicit,
1372,1372,1372,1373, he answered sadly. ,"I can t tell you, Harry, /newquote And I dare say it is only a fancy of mine. This unfortunate accident has upset me. I have a horrible presentiment that something of the kind may happen to me.",Prince Charming,Lord Henry,NO MONOLOGUE,0,18,Anaphoric,he answered
1373,1373,1373,1374,NO APPEND,What nonsense!,Lord Henry,Prince Charming,NO MONOLOGUE,0,18,Implicit,
1380,1380,1380,1381,"They had reached the great flight of steps that led from the conservatory on to the terrace. As the glass door closed behind Dorian, Lord Henry turned and looked at the duchess with his slumberous eyes.  /newquote  he asked.",Are you very much in love with him?,Prince Charming,Lord Henry,NO MONOLOGUE,0,18,Anaphoric,he asked
1381,1381,1381,1382,"She did not answer for some time, but stood gazing at the landscape.  /newquote  she said at last.","I wish I knew,",Lord Henry,Prince Charming,NO MONOLOGUE,0,18,Anaphoric,she said
1382,1382,1382,1383,He shook his head. ,Knowledge would be fatal. It is the uncertainty that charms one. A mist makes things wonderful.,Prince Charming,Lord Henry,NO MONOLOGUE,0,18,Implicit,
1383,1383,1383,1384,NO APPEND,One may lose one s way.,Lord Henry,Prince Charming,NO MONOLOGUE,0,18,Implicit,
1384,1384,1384,1385,NO APPEND,"All ways end at the same point, my dear Gladys.",Prince Charming,Lord Henry,NO MONOLOGUE,0,18,Implicit,
1385,1385,1385,1386,NO APPEND,What is that?,Lord Henry,Prince Charming,NO MONOLOGUE,0,18,Anaphoric,said the painter
1386,1386,1386,1387,NO APPEND,Disillusion.,Prince Charming,Lord Henry,NO MONOLOGUE,0,18,Implicit,
1387,1387,1387,1388, she sighed.,"It was my _d but_ in life,",Lord Henry,Prince Charming,NO MONOLOGUE,0,18,Anaphoric,she sighed
1388,1388,1388,1389,NO APPEND,It came to you crowned.,Prince Charming,Lord Henry,NO MONOLOGUE,0,18,Implicit,
1389,1389,1389,1390,NO APPEND,I am tired of strawberry leaves.,Lord Henry,Prince Charming,NO MONOLOGUE,0,18,Implicit,
1390,1390,1390,1391,NO APPEND,They become you.,Lord Henry,Prince Charming,NO MONOLOGUE,0,18,Explicit,said Lord Henry
1391,1391,1391,1392,NO APPEND,Only in public.,Lord Henry,Prince Charming,NO MONOLOGUE,0,18,Implicit,
1392,1392,1392,1393, said Lord Henry.,"You would miss them,",Lord Henry,Prince Charming,NO MONOLOGUE,0,18,Explicit,said Lord Henry
1393,1393,1393,1394,NO APPEND,I will not part with a petal.,Lord Henry,Prince Charming,NO MONOLOGUE,0,18,Implicit,
1394,1394,1394,1395,NO APPEND,Monmouth has ears.,Lord Henry,Prince Charming,NO MONOLOGUE,0,18,Implicit,
1395,1395,1395,1396,NO APPEND,Old age is dull of hearing.,Lord Henry,Prince Charming,NO MONOLOGUE,0,18,Implicit,
1396,1396,1396,1397,NO APPEND,Has he never been jealous?,Lord Henry,Prince Charming,NO MONOLOGUE,0,18,Implicit,
1397,1397,1397,1398,NO APPEND,I wish he had been.,Lord Henry,Prince Charming,NO MONOLOGUE,0,18,Implicit,
1398,1398,1398,1399,He glanced about as if in search of something.  /newquote  she inquired.,What are you looking for?,Lord Henry,Prince Charming,NO MONOLOGUE,0,18,Anaphoric,she inquired
1399,1399,1399,1400, he answered. ,"The button from your foil, /newquote You have dropped it.",Lord Henry,Prince Charming,NO MONOLOGUE,0,18,Anaphoric,he answered
1400,1400,1400,1401,She laughed. ,I have still the mask.,Lord Henry,Prince Charming,NO MONOLOGUE,0,18,Implicit,
1401,1401,1401,1402, was his reply.,"It makes your eyes lovelier,",Lord Henry,Prince Charming,NO MONOLOGUE,0,18,Anaphoric,was his reply
1405,1405,1405,1406,"Then he wrote a note to Lord Henry, telling him that he was going up to town to consult his doctor and asking him to entertain his guests in his absence. As he was putting it into the envelope, a knock came to the door, and his valet informed him that the head-keeper wished to see him. He frowned and bit his lip.  /newquote  he muttered, after some moments  hesitation.","Send him in,",,Francis,NO MONOLOGUE,0,18,Anaphoric,he muttered
1407,1407,1407,1408," he said, taking up a pen.","I suppose you have come about the unfortunate accident of this morning, Thornton?",Dorian Gray,"['Thornton', 'Prince Charming']",NO MONOLOGUE,0,18,Anaphoric,he said
1408,1408,1408,1409, answered the gamekeeper.,"Yes, sir,",Thornton,"['Dorian Gray', 'Prince Charming']",NO MONOLOGUE,0,18,Anaphoric,answered the gamekeeper
1409,1409,1409,1410," asked Dorian, looking bored. ","Was the poor fellow married? Had he any people dependent on him? /newquote If so, I should not like them to be left in want, and will send them any sum of money you may think necessary.",Prince Charming,"['Dorian Gray', 'Thornton']",NO MONOLOGUE,0,18,Explicit,asked Dorian
1410,1410,1410,1411,NO APPEND,"We don t know who he is, sir. That is what I took the liberty of coming to you about.",Thornton,"['Dorian Gray', 'Prince Charming']",NO MONOLOGUE,0,18,Implicit,
1411,1411,1411,1412," said Dorian, listlessly. ",Don t know who he is? /newquote What do you mean? Wasn t he one of your men?,Prince Charming,"['Dorian Gray', 'Thornton']",NO MONOLOGUE,0,18,Explicit,said Dorian
1412,1412,1412,1413,NO APPEND,"No, sir. Never saw him before. Seems like a sailor, sir.",Thornton,"['Dorian Gray', 'Prince Charming']",NO MONOLOGUE,0,18,Implicit,
1413,1413,1413,1414,"The pen dropped from Dorian Gray s hand, and he felt as if his heart had suddenly stopped beating.  /newquote  he cried out. ",A sailor? /newquote Did you say a sailor?,Prince Charming,"['Dorian Gray', 'Thornton']",NO MONOLOGUE,0,18,Anaphoric,he cried out
1414,1414,1414,1415,NO APPEND,"Yes, sir. He looks as if he had been a sort of sailor; tattooed on both arms, and that kind of thing.",Thornton,"['Dorian Gray', 'Prince Charming']",NO MONOLOGUE,0,18,Implicit,
1415,1415,1415,1416," said Dorian, leaning forward and looking at the man with startled eyes. ",Was there anything found on him? /newquote Anything that would tell his name?,Prince Charming,"['Dorian Gray', 'Thornton']",NO MONOLOGUE,0,18,Explicit,said Dorian
1416,1416,1416,1417,NO APPEND,"Some money, sir not much, and a six-shooter. There was no name of any kind. A decent-looking man, sir, but rough-like. A sort of sailor we think.",Thornton,"['Dorian Gray', 'Prince Charming']",NO MONOLOGUE,0,18,Implicit,
1417,1417,1417,1418,Dorian started to his feet. A terrible hope fluttered past him. He clutched at it madly.  /newquote  he exclaimed. ,Where is the body? /newquote Quick! I must see it at once.,Prince Charming,"['Dorian Gray', 'Thornton']",NO MONOLOGUE,0,18,Anaphoric,he exclaimed
1418,1418,1418,1419,NO APPEND,"It is in an empty stable in the Home Farm, sir. The folk don t like to have that sort of thing in their houses. They say a corpse brings bad luck.",Thornton,"['Dorian Gray', 'Prince Charming']",NO MONOLOGUE,0,18,Implicit,
1419,1419,1419,1420,NO APPEND,The Home Farm! Go there at once and meet me. Tell one of the grooms to bring my horse round. No. Never mind. I ll go to the stables myself. It will save time.,Prince Charming,"['Dorian Gray', 'Thornton']",NO MONOLOGUE,0,18,Implicit,
1428,1428,1428,1429," cried Lord Henry, dipping his white fingers into a red copper bowl filled with rose-water. ","There is no use your telling me that you are going to be good, /newquote You are quite perfect. Pray, don t change.",Lord Henry,Prince Charming,NO MONOLOGUE,0,19,Explicit,cried Lord Henry
1429,1429,1429,1430,Dorian Gray shook his head. ,"No, Harry, I have done too many dreadful things in my life. I am not going to do any more. I began my good actions yesterday.",,"['Prince Charming', 'Lord Henry']",NO MONOLOGUE,0,19,Implicit,
1430,1430,1430,1431,NO APPEND,Where were you yesterday?,Lord Henry,Prince Charming,NO MONOLOGUE,0,19,Implicit,
1431,1431,1431,1432,NO APPEND,"In the country, Harry. I was staying at a little inn by myself.",,"['Prince Charming', 'Lord Henry']",NO MONOLOGUE,0,19,Implicit,
1432,1432,1432,1433," said Lord Henry, smiling, ","My dear boy, /newquote anybody can be good in the country. There are no temptations there. That is the reason why people who live out of town are so absolutely uncivilized. Civilization is not by any means an easy thing to attain to. There are only two ways by which man can reach it. One is by being cultured, the other by being corrupt. Country people have no opportunity of being either, so they stagnate.",Lord Henry,Prince Charming,NO MONOLOGUE,0,19,Explicit,said Lord Henry
1433,1433,1433,1434, echoed Dorian. ,"Culture and corruption, /newquote I have known something of both. It seems terrible to me now that they should ever be found together. For I have a new ideal, Harry. I am going to alter. I think I have altered.",Prince Charming,Lord Henry,NO MONOLOGUE,0,19,Explicit,echoed Dorian
1434,1434,1434,1435," asked his companion as he spilled into his plate a little crimson pyramid of seeded strawberries and, through a perforated, shell-shaped spoon, snowed white sugar upon them.",You have not yet told me what your good action was. Or did you say you had done more than one?,Lord Henry,Prince Charming,NO MONOLOGUE,0,19,Anaphoric,asked his companion
1435,1435,1435,1436,NO APPEND,"I can tell you, Harry. It is not a story I could tell to any one else. I spared somebody. It sounds vain, but you understand what I mean. She was quite beautiful and wonderfully like Sibyl Vane. I think it was that which first attracted me to her. You remember Sibyl, don t you? How long ago that seems! Well, Hetty was not one of our own class, of course. She was simply a girl in a village. But I really loved her. I am quite sure that I loved her. All during this wonderful May that we have been having, I used to run down and see her two or three times a week. Yesterday she met me in a little orchard. The apple-blossoms kept tumbling down on her hair, and she was laughing. We were to have gone away together this morning at dawn. Suddenly I determined to leave her as flowerlike as I had found her.",Prince Charming,Lord Henry,NO MONOLOGUE,0,19,Implicit,
