,Unnamed: 0,paragraph,append,dialogue,speaker,addressee,subject,sentiment,chapter,syntactic,referringExpression
591,591,592," the Mock Turtle went on, ","Then, you know, /newquote you throw the--",The Mock Turtle,,NO MONOLOGUE,0,10,Explicit,the Mock Turtle went on
592,592,593," shouted the Gryphon, with a bound into the air.",The lobsters!,The Gryphon,,NO MONOLOGUE,0,10,Explicit,shouted the Gryphon
593,593,594,NO APPEND,--as far out to sea as you can--,The Mock Turtle,,NO MONOLOGUE,0,10,Implicit,
594,594,595, screamed the Gryphon.,Swim after them!,The Gryphon,,NO MONOLOGUE,0,10,Explicit,screamed the Gryphon
595,595,596," cried the Mock Turtle, capering wildly about.",Turn a somersault in the sea!,The Mock Turtle,,NO MONOLOGUE,0,10,Explicit,cried the Mock Turtle
596,596,597, yelled the Gryphon at the top of its voice.,Change lobsters again!,The Gryphon,,NO MONOLOGUE,0,10,Explicit,yelled the Gryphon
597,597,598," said the Mock Turtle, suddenly dropping his voice; and the two creatures, who had been jumping about like mad things all this time, sat down again very sadly and quietly, and looked at Alice.","Back to land again, and that's all the first figure,",The Mock Turtle,,NO MONOLOGUE,0,10,Explicit,said the Mock Turtle
598,598,599, said Alice timidly.,"It must be a very pretty dance,",Alice,,NO MONOLOGUE,0,10,Explicit,said Alice
599,599,600, said the Mock Turtle.,Would you like to see a little of it?,The Mock Turtle,,NO MONOLOGUE,0,10,Explicit,said the Mock Turtle
600,600,601, said Alice.,"Very much indeed,",Alice,,NO MONOLOGUE,0,10,Explicit,said Alice
601,601,602, said the Mock Turtle to the Gryphon. ,"Come, let's try the first figure! /newquote We can do without lobsters, you know. Which shall sing?",The Mock Turtle,,NO MONOLOGUE,0,10,Explicit,said the Mock Turtle to the Gryphon
602,602,603, said the Gryphon. ,"Oh, _you_ sing, /newquote I've forgotten the words.",The Gryphon,,NO MONOLOGUE,0,10,Explicit,said the Gryphon
603,603,604,"So they began solemnly dancing round and round Alice, every now and then treading on her toes when they passed too close, and waving their forepaws to mark the time, while the Mock Turtle sang this, very slowly and sadly:--",NO QUOTE,,,,0,10,1.0,1.0
604,604,605, said a whiting to a snail. ,"Will you walk a little faster? /newquote There's a porpoise close behind us, and he's treading on my tail. See how eagerly the lobsters and the turtles all advance! They are waiting on the shingle--will you come and join the dance? Will you, won't you, will you, won't you, will you join the dance? Will you, won't you, will you, won't you, won't you join the dance?",Alice,,NO MONOLOGUE,0,10,Explicit,thought Alice
605,605,606,"  /newquote Too far, too far!","You can really have no notion how delightful it will be When they take us up and throw us, with the lobsters, out to sea! /newquote But the snail replied  /newquote  and gave a look askance-- Said he thanked the whiting kindly, but he would not join the dance. Would not, could not, would not, could not, would not join the dance. Would not, could not, would not, could not, could not join the dance.",Alice,,NO MONOLOGUE,0,10,Explicit,said poor Alice
606,606,607, his scaly friend replied. ,"What matters it how far we go? /newquote There is another shore, you know, upon the other side. The further off from England the nearer is to France-- Then turn not pale, beloved snail, but come and join the dance. Will you, won't you, will you, won't you, will you join the dance? Will you, won't you, will you, won't you, won't you join the dance?",Alice,,NO MONOLOGUE,0,10,Explicit,thought Alice
607,607,608," said Alice, feeling very glad that it was over at last: ","Thank you, it's a very interesting dance to watch, /newquote and I do so like that curious song about the whiting!",Alice,,NO MONOLOGUE,0,10,Explicit,said Alice
608,608,609," said the Mock Turtle, ","Oh, as to the whiting, /newquote they--you've seen them, of course?",The Mock Turtle,,NO MONOLOGUE,0,10,Explicit,said the Mock Turtle
609,609,610," said Alice,  /newquote  she checked herself hastily.","Yes, /newquote I've often seen them at dinn--",Alice,,NO MONOLOGUE,0,10,Explicit,said Alice
610,610,611," said the Mock Turtle, ","I don't know where Dinn may be, /newquote but if you've seen them so often, of course you know what they're like.",The Mock Turtle,,NO MONOLOGUE,0,10,Explicit,said the Mock Turtle
611,611,612, Alice replied thoughtfully. ,"I believe so, /newquote They have their tails in their mouths--and they're all over crumbs.",Alice,,NO MONOLOGUE,0,10,Explicit,Alice replied
612,612,613, said the Mock Turtle:  /newquote  here the Mock Turtle yawned and shut his eyes.-- /newquote  he said to the Gryphon.,"You're wrong about the crumbs, /newquote crumbs would all wash off in the sea. But they _have_ their tails in their mouths; and the reason is-- /newquote Tell her about the reason and all that,",The Mock Turtle,,NO MONOLOGUE,0,10,Explicit,said the Mock Turtle
613,613,614," said the Gryphon, ","The reason is, /newquote that they _would_ go with the lobsters to the dance. So they got thrown out to sea. So they had to fall a long way. So they got their tails fast in their mouths. So they couldn't get them out again. That's all.",The Gryphon,,NO MONOLOGUE,0,10,Explicit,said the Gryphon
614,614,615," said Alice, ","Thank you, /newquote it's very interesting. I never knew so much about a whiting before.",Alice,,NO MONOLOGUE,0,10,Explicit,said Alice
615,615,616, said the Gryphon. ,"I can tell you more than that, if you like, /newquote Do you know why it's called a whiting?",The Gryphon,,NO MONOLOGUE,0,10,Explicit,said the Gryphon
616,616,617, said Alice. ,"I never thought about it, /newquote Why?",Alice,,NO MONOLOGUE,0,10,Explicit,said Alice
617,617,618, the Gryphon replied very solemnly.,"_It does the boots and shoes_,",The Gryphon,,NO MONOLOGUE,0,10,Explicit,the Gryphon replied
618,618,619,Alice was thoroughly puzzled.  /newquote  she repeated in a wondering tone.,Does the boots and shoes!,Alice,,NO MONOLOGUE,0,10,Anaphoric,she repeated
619,619,620, said the Gryphon. ,"Why, what are _your_ shoes done with? /newquote I mean, what makes them so shiny?",The Gryphon,,NO MONOLOGUE,0,10,Explicit,said the Gryphon
620,620,621,"Alice looked down at them, and considered a little before she gave her answer. ","They're done with blacking, I believe.",Alice,,NO MONOLOGUE,0,10,Anaphoric,she gave
621,621,622," the Gryphon went on in a deep voice, ","Boots and shoes under the sea, /newquote are done with a whiting. Now you know.",The Gryphon,,NO MONOLOGUE,0,10,Explicit,the Gryphon went on
622,622,623, Alice asked in a tone of great curiosity.,And what are they made of?,Alice,,NO MONOLOGUE,0,10,Explicit,Alice asked
623,623,624, the Gryphon replied rather impatiently: ,"Soles and eels, of course, /newquote any shrimp could have told you that.",The Gryphon,,NO MONOLOGUE,0,10,Explicit,the Gryphon replied
624,624,625," said Alice, whose thoughts were still running on the song, ","If I'd been the whiting, /newquote I'd have said to the porpoise, 'Keep back, please: we don't want _you_ with us!'",Alice,,NO MONOLOGUE,0,10,Explicit,said Alice
625,625,626, the Mock Turtle said: ,"They were obliged to have him with them, /newquote no wise fish would go anywhere without a porpoise.",The Mock Turtle,,NO MONOLOGUE,0,10,Explicit,the Mock Turtle said
626,626,627, said Alice in a tone of great surprise.,Wouldn't it really?,Alice,,NO MONOLOGUE,0,10,Explicit,said Alice
627,627,628, said the Mock Turtle: ,"Of course not, /newquote why, if a fish came to _me_, and told me he was going a journey, I should say 'With what porpoise?'",The Mock Turtle,,NO MONOLOGUE,0,10,Explicit,said the Mock Turtle
628,628,629, said Alice.,Don't you mean 'purpose'?,Alice,,NO MONOLOGUE,0,10,Explicit,said Alice
629,629,630, the Mock Turtle replied in an offended tone. And the Gryphon added ,"I mean what I say, /newquote Come, let's hear some of _your_ adventures.",The Gryphon,,NO MONOLOGUE,0,10,Explicit,the Gryphon added
630,630,631, said Alice a little timidly: ,"I could tell you my adventures--beginning from this morning, /newquote but it's no use going back to yesterday, because I was a different person then.",Alice,,NO MONOLOGUE,0,10,Explicit,said Alice
631,631,632, said the Mock Turtle.,"Explain all that,",The Mock Turtle,,NO MONOLOGUE,0,10,Explicit,said the Mock Turtle
632,632,633, said the Gryphon in an impatient tone: ,"No, no! The adventures first, /newquote explanations take such a dreadful time.",The Gryphon,,NO MONOLOGUE,0,10,Explicit,said the Gryphon
633,633,634,"So Alice began telling them her adventures from the time when she first saw the White Rabbit. She was a little nervous about it just at first, the two creatures got so close to her, one on each side, and opened their eyes and mouths so _very_ wide, but she gained courage as she went on. Her listeners were perfectly quiet till she got to the part about her repeating  /newquote  to the Caterpillar, and the words all coming different, and then the Mock Turtle drew a long breath, and said ","_You are old, Father William_, /newquote That's very curious.",The Mock Turtle,,NO MONOLOGUE,0,10,Explicit,the Mock Turtle drew a long breath and said
634,634,635, said the Gryphon.,"It's all about as curious as it can be,",The Gryphon,,NO MONOLOGUE,0,10,Explicit,said the Gryphon
635,635,636, the Mock Turtle repeated thoughtfully.  /newquote  He looked at the Gryphon as if he thought it had some kind of authority over Alice.,It all came different! /newquote I should like to hear her try and repeat something now. Tell her to begin.,The Mock Turtle,,NO MONOLOGUE,0,10,Explicit,the Mock Turtle repeated
636,636,637, said the Gryphon.,"Stand up and repeat ''_Tis the voice of the sluggard_,'",The Gryphon,,NO MONOLOGUE,0,10,Explicit,said the Gryphon
637,637,638," thought Alice;  /newquote  However, she got up, and began to repeat it, but her head was so full of the Lobster Quadrille, that she hardly knew what she was saying, and the words came very queer indeed:--","How the creatures order one about, and make one repeat lessons! /newquote I might as well be at school at once.",Alice,,NO MONOLOGUE,0,10,Explicit,thought Alice
638,638,639,"You have baked me too brown, I must sugar my hair.","'Tis the voice of the Lobster; I heard him declare,  /newquote  As a duck with its eyelids, so he with his nose Trims his belt and his buttons, and turns out his toes.",Alice,The Mouse,NO MONOLOGUE,0,10,Explicit,Alice
639,639,640,"[later editions continued as follows When the sands are all dry, he is gay as a lark, And will talk in contemptuous tones of the Shark, But, when the tide rises and sharks are around, His voice has a timid and tremulous sound.]",NO QUOTE,,,,0,10,1.0,1.0
640,640,641, said the Gryphon.,"That's different from what _I_ used to say when I was a child,",The Gryphon,,NO MONOLOGUE,0,10,Explicit,said the Gryphon
641,641,642, said the Mock Turtle; ,"Well, I never heard it before, /newquote but it sounds uncommon nonsense.",The Mock Turtle,,NO MONOLOGUE,0,10,Explicit,said the Mock Turtle
642,642,643,"Alice said nothing; she had sat down with her face in her hands, wondering if anything would _ever_ happen in a natural way again.",NO QUOTE,,,,0,10,1.0,1.0
643,643,644, said the Mock Turtle.,"I should like to have it explained,",The Mock Turtle,,NO MONOLOGUE,0,10,Explicit,said the Mock Turtle
644,644,645, said the Gryphon hastily. ,"She can't explain it, /newquote Go on with the next verse.",The Gryphon,,NO MONOLOGUE,0,10,Explicit,said the Gryphon
645,645,646, the Mock Turtle persisted. ,"But about his toes? /newquote How _could_ he turn them out with his nose, you know?",The Mock Turtle,,NO MONOLOGUE,0,10,Explicit,the Mock Turtle persisted
646,646,647," Alice said; but was dreadfully puzzled by the whole thing, and longed to change the subject.",It's the first position in dancing.,Alice,,NO MONOLOGUE,0,10,Explicit,Alice said
647,647,648, the Gryphon repeated impatiently: ,"Go on with the next verse, /newquote it begins '_I passed by his garden_.'",The Gryphon,,NO MONOLOGUE,0,10,Explicit,the Gryphon repeated
648,648,649,"Alice did not dare to disobey, though she felt sure it would all come wrong, and she went on in a trembling voice:--",NO QUOTE,,,,0,10,1.0,1.0
649,649,650,NO APPEND,"I passed by his garden, and marked, with one eye, How the Owl and the Panther were sharing a pie--",Alice,Alice,NO MONOLOGUE,0,10,Explicit,Alice began to get rather sleepy and went on saying to herself
650,650,651,"[later editions continued as follows The Panther took pie-crust, and gravy, and meat, While the Owl had the dish as its share of the treat. When the pie was all finished, the Owl, as a boon, Was kindly permitted to pocket the spoon: While the Panther received knife and fork with a growl, And concluded the banquet--]",NO QUOTE,,,,0,10,1.0,1.0
651,651,652," the Mock Turtle interrupted, ","What _is_ the use of repeating all that stuff, /newquote if you don't explain it as you go on? It's by far the most confusing thing _I_ ever heard!",The Mock Turtle,,NO MONOLOGUE,0,10,Explicit,the Mock Turtle interrupted
652,652,653, said the Gryphon: and Alice was only too glad to do so.,"Yes, I think you'd better leave off,",The Gryphon,,NO MONOLOGUE,0,10,Explicit,said the Gryphon
653,653,654, the Gryphon went on. ,Shall we try another figure of the Lobster Quadrille? /newquote Or would you like the Mock Turtle to sing you a song?,The Gryphon,,NO MONOLOGUE,0,10,Explicit,the Gryphon went on
654,654,655," Alice replied, so eagerly that the Gryphon said, in a rather offended tone, ","Oh, a song, please, if the Mock Turtle would be so kind, /newquote Hm! No accounting for tastes! Sing her '_Turtle Soup_,' will you, old fellow?",The Gryphon,,NO MONOLOGUE,0,10,Explicit,the Gryphon said
655,655,656,"The Mock Turtle sighed deeply, and began, in a voice sometimes choked with sobs, to sing this:--",NO QUOTE,,,,0,10,1.0,1.0
656,656,657,NO APPEND,"Beautiful Soup, so rich and green, Waiting in a hot tureen! Who for such dainties would not stoop? Soup of the evening, beautiful Soup! Soup of the evening, beautiful Soup!     Beau--ootiful Soo--oop!     Beau--ootiful Soo--oop! Soo--oop of the e--e--evening,     Beautiful, beautiful Soup!",Alice,,NO MONOLOGUE,0,10,Anaphoric,she said
657,657,658,NO APPEND,"Beautiful Soup! Who cares for fish, Game, or any other dish? Who would not give all else for two p ennyworth only of beautiful Soup? Pennyworth only of beautiful Soup?     Beau--ootiful Soo--oop!     Beau--ootiful Soo--oop! Soo--oop of the e--e--evening,     Beautiful, beauti--FUL SOUP!",Alice,The Cat,NO MONOLOGUE,0,10,Explicit,Alice began
658,658,659," cried the Gryphon, and the Mock Turtle had just begun to repeat it, when a cry of  /newquote  was heard in the distance.",Chorus again! /newquote The trial's beginning!,The Gryphon,,NO MONOLOGUE,0,10,Explicit,cried the Gryphon
659,659,660," cried the Gryphon, and, taking Alice by the hand, it hurried off, without waiting for the end of the song.",Come on!,The Gryphon,Alice,NO MONOLOGUE,0,10,Explicit,said the Gryphon
660,660,661," Alice panted as she ran; but the Gryphon only answered  /newquote  and ran the faster, while more and more faintly came, carried on the breeze that followed them, the melancholy words:--",What trial is it? /newquote Come on!,Alice,The Gryphon,NO MONOLOGUE,0,10,Explicit,Alice panted
661,661,662,NO APPEND,"Soo--oop of the e--e--evening,     Beautiful, beautiful Soup!",Alice,,NO MONOLOGUE,0,10,Explicit,thought Alice
662,662,663,Who Stole the Tarts?,NO QUOTE,,,,0,11,1.0,1.0
663,663,664,"The King and Queen of Hearts were seated on their throne when they arrived, with a great crowd assembled about them--all sorts of little birds and beasts, as well as the whole pack of cards: the Knave was standing before them, in chains, with a soldier on each side to guard him; and near the King was the White Rabbit, with a trumpet in one hand, and a scroll of parchment in the other. In the very middle of the court was a table, with a large dish of tarts upon it: they looked so good, that it made Alice quite hungry to look at them-- /newquote  she thought,  /newquote  But there seemed to be no chance of this, so she began looking at everything about her, to pass away the time.","I wish they'd get the trial done, /newquote and hand round the refreshments!",Alice,,NO MONOLOGUE,0,11,Anaphoric,she thought
664,664,665,"Alice had never been in a court of justice before, but she had read about them in books, and she was quite pleased to find that she knew the name of nearly everything there.  /newquote  she said to herself, ","That's the judge, /newquote because of his great wig.",Alice,Alice,NO MONOLOGUE,0,11,Anaphoric,she said to herself
665,665,666,"The judge, by the way, was the King; and as he wore his crown over the wig, (look at the frontispiece if you want to see how he did it,) he did not look at all comfortable, and it was certainly not becoming.",NO QUOTE,,,,0,11,1.0,1.0
666,666,667," thought Alice,  /newquote  (she was obliged to say  /newquote  you see, because some of them were animals, and some were birds,)  /newquote  She said this last word two or three times over to herself, being rather proud of it: for she thought, and rightly too, that very few little girls of her age knew the meaning of it at all. However,  /newquote  would have done just as well.","And that's the jury-box, /newquote and those twelve creatures, /newquote creatures, /newquote I suppose they are the jurors. /newquote jury-men",Alice,,NO MONOLOGUE,0,11,Explicit,thought Alice
667,667,668,The twelve jurors were all writing very busily on slates.  /newquote  Alice whispered to the Gryphon. ,"What are they doing? /newquote They can't have anything to put down yet, before the trial's begun.",Alice,The Gryphon,NO MONOLOGUE,0,11,Explicit,Alice whispered to the Gryphon
668,668,669," the Gryphon whispered in reply, ","They're putting down their names, /newquote for fear they should forget them before the end of the trial.",The Gryphon,Alice,NO MONOLOGUE,0,11,Explicit,the Gryphon whispered
669,669,670," Alice began in a loud, indignant voice, but she stopped hastily, for the White Rabbit cried out,  /newquote  and the King put on his spectacles and looked anxiously round, to make out who was talking.",Stupid things! /newquote Silence in the court!,The White Rabbit,,NO MONOLOGUE,0,11,Explicit,the White Rabbit cried out
670,670,671,"Alice could see, as well as if she were looking over their shoulders, that all the jurors were writing down  /newquote  on their slates, and she could even make out that one of them didn't know how to spell  /newquote  and that he had to ask his neighbour to tell him.  /newquote  thought Alice.","stupid things! /newquote stupid, /newquote A nice muddle their slates'll be in before the trial's over!",Alice,,NO MONOLOGUE,0,11,Explicit,thought Alice
671,671,672,"One of the jurors had a pencil that squeaked. This of course, Alice could _not_ stand, and she went round the court and got behind him, and very soon found an opportunity of taking it away. She did it so quickly that the poor little juror (it was Bill, the Lizard) could not make out at all what had become of it; so, after hunting all about for it, he was obliged to write with one finger for the rest of the day; and this was of very little use, as it left no mark on the slate.",NO QUOTE,,,,0,11,1.0,1.0
672,672,673, said the King.,"Herald, read the accusation!",The King Of Hearts,,NO MONOLOGUE,0,11,Explicit,said the King
673,673,674,"On this the White Rabbit blew three blasts on the trumpet, and then unrolled the parchment scroll, and read as follows:--",NO QUOTE,,,,0,11,1.0,1.0
674,674,675,NO APPEND,"The Queen of Hearts, she made some tarts,     All on a summer day: The Knave of Hearts, he stole those tarts,     And took them quite away!",Alice,,NO MONOLOGUE,0,11,Anaphoric,she began
675,675,676, the King said to the jury.,"Consider your verdict,",The King Of Hearts,,NO MONOLOGUE,0,11,Explicit,the King said to the jury
676,676,677, the Rabbit hastily interrupted. ,"Not yet, not yet! /newquote There's a great deal to come before that!",The White Rabbit,,NO MONOLOGUE,0,11,Explicit,the Rabbit hastily interrupted
677,677,678," said the King; and the White Rabbit blew three blasts on the trumpet, and called out, ","Call the first witness, /newquote First witness!",The King Of Hearts,,NO MONOLOGUE,0,11,Explicit,said the King
678,678,679,"The first witness was the Hatter. He came in with a teacup in one hand and a piece of bread-and-butter in the other.  /newquote  he began, ","I beg pardon, your Majesty, /newquote for bringing these in: but I hadn't quite finished my tea when I was sent for.",The Hatter,,NO MONOLOGUE,0,11,Anaphoric,he began
679,679,680, said the King. ,"You ought to have finished, /newquote When did you begin?",The King Of Hearts,,NO MONOLOGUE,0,11,Explicit,said the King
680,680,681,"The Hatter looked at the March Hare, who had followed him into the court, arm-in-arm with the Dormouse.  /newquote  he said.","Fourteenth of March, I _think_ it was,",The Hatter,,NO MONOLOGUE,0,11,Anaphoric,he said
681,681,682, said the March Hare.,"Fifteenth,",Hare,,NO MONOLOGUE,0,11,Explicit,said the March Hare
682,682,683, added the Dormouse.,"Sixteenth,",The Dormouse,,NO MONOLOGUE,0,11,Explicit,added the Dormouse
683,683,684," the King said to the jury, and the jury eagerly wrote down all three dates on their slates, and then added them up, and reduced the answer to shillings and pence.","Write that down,",The King Of Hearts,,NO MONOLOGUE,0,11,Explicit,the King said to the jury
684,684,685, the King said to the Hatter.,"Take off your hat,",The King Of Hearts,,NO MONOLOGUE,0,11,Explicit,the King said to the Hatter
685,685,686, said the Hatter.,"It isn't mine,",The Hatter,,NO MONOLOGUE,0,11,Explicit,said the Hatter
686,686,687," the King exclaimed, turning to the jury, who instantly made a memorandum of the fact.",_Stolen!_,The King Of Hearts,,NO MONOLOGUE,0,11,Explicit,the King exclaimed
687,687,688, the Hatter added as an explanation; ,"I keep them to sell, /newquote I've none of my own. I'm a hatter.",The Hatter,,NO MONOLOGUE,0,11,Explicit,the Hatter added
688,688,689,"Here the Queen put on her spectacles, and began staring at the Hatter, who turned pale and fidgeted.",NO QUOTE,,,,0,11,1.0,1.0
689,689,690, said the King; ,"Give your evidence, /newquote and don't be nervous, or I'll have you executed on the spot.",The King Of Hearts,,NO MONOLOGUE,0,11,Explicit,said the King
690,690,691,"This did not seem to encourage the witness at all: he kept shifting from one foot to the other, looking uneasily at the Queen, and in his confusion he bit a large piece out of his teacup instead of the bread-and-butter.",NO QUOTE,,,,0,11,1.0,1.0
691,691,692,"Just at this moment Alice felt a very curious sensation, which puzzled her a good deal until she made out what it was: she was beginning to grow larger again, and she thought at first she would get up and leave the court; but on second thoughts she decided to remain where she was as long as there was room for her.",NO QUOTE,,,,0,11,1.0,1.0
692,692,693," said the Dormouse, who was sitting next to her. ",I wish you wouldn't squeeze so. /newquote I can hardly breathe.,The Dormouse,Alice,NO MONOLOGUE,0,11,Explicit,said the Dormouse
693,693,694, said Alice very meekly: ,"I can't help it, /newquote I'm growing.",Alice,The Dormouse,NO MONOLOGUE,0,11,Explicit,said Alice
694,694,695, said the Dormouse.,"You've no right to grow _here_,",The Dormouse,Alice,NO MONOLOGUE,0,11,Explicit,said the Dormouse
695,695,696, said Alice more boldly: ,"Don't talk nonsense, /newquote you know you're growing too.",Alice,The Dormouse,NO MONOLOGUE,0,11,Explicit,said Alice
696,696,697, said the Dormouse:  /newquote  And he got up very sulkily and crossed over to the other side of the court.,"Yes, but _I_ grow at a reasonable pace, /newquote not in that ridiculous fashion.",The Dormouse,Alice,NO MONOLOGUE,0,11,Explicit,said the Dormouse
697,697,698,"All this time the Queen had never left off staring at the Hatter, and, just as the Dormouse crossed the court, she said to one of the officers of the court,  /newquote  on which the wretched Hatter trembled so, that he shook both his shoes off.",Bring me the list of the singers in the last concert!,The Queen,,NO MONOLOGUE,0,11,Anaphoric,she said to one of the officers of the court
698,698,699," the King repeated angrily, ","Give your evidence, /newquote or I'll have you executed, whether you're nervous or not.",The King Of Hearts,,NO MONOLOGUE,0,11,Explicit,the King repeated
699,699,700," the Hatter began, in a trembling voice, ","I'm a poor man, your Majesty, /newquote --and I hadn't begun my tea--not above a week or so--and what with the bread-and-butter getting so thin--and the twinkling of the tea--",The Hatter,,NO MONOLOGUE,0,11,Explicit,the Hatter began
700,700,701, said the King.,The twinkling of the _what?_,The King Of Hearts,,NO MONOLOGUE,0,11,Explicit,said the King
701,701,702, the Hatter replied.,"It _began_ with the tea,",The Hatter,,NO MONOLOGUE,0,11,Explicit,the Hatter replied
702,702,703, said the King sharply. ,Of course twinkling begins with a T! /newquote Do you take me for a dunce? Go on!,The King Of Hearts,,NO MONOLOGUE,0,11,Explicit,said the King
703,703,704," the Hatter went on, ","I'm a poor man, /newquote and most things twinkled after that--only the March Hare said--",The Hatter,,NO MONOLOGUE,0,11,Explicit,the Hatter went on
704,704,705, the March Hare interrupted in a great hurry.,I didn't!,Alice,,NO MONOLOGUE,0,11,Explicit,interrupted Alice
705,705,706, said the Hatter.,You did!,The Hatter,,NO MONOLOGUE,0,11,Explicit,said the Hatter
706,706,707, said the March Hare.,I deny it!,Hare,,NO MONOLOGUE,0,11,Explicit,said the March Hare
707,707,708, said the King: ,"He denies it, /newquote leave out that part.",The King Of Hearts,,NO MONOLOGUE,0,11,Explicit,said the King
708,708,709," the Hatter went on, looking anxiously round to see if he would deny it too: but the Dormouse denied nothing, being fast asleep.","Well, at any rate, the Dormouse said--",The Hatter,,NO MONOLOGUE,0,11,Explicit,the Hatter went on
709,709,710," continued the Hatter, ","After that, /newquote I cut some more bread-and-butter--",The Hatter,,NO MONOLOGUE,0,11,Explicit,continued the Hatter
710,710,711, one of the jury asked.,But what did the Dormouse say?,The Duck,,NO MONOLOGUE,0,11,Explicit,said the Duck
711,711,712, said the Hatter.,"That I can't remember,",The Hatter,,NO MONOLOGUE,0,11,Explicit,said the Hatter
712,712,713," remarked the King, ","You _must_ remember, /newquote or I'll have you executed.",The King Of Hearts,,NO MONOLOGUE,0,11,Explicit,remarked the King
713,713,714,"The miserable Hatter dropped his teacup and bread-and-butter, and went down on one knee.  /newquote  he began.","I'm a poor man, your Majesty,",The Hatter,,NO MONOLOGUE,0,11,Explicit,the Hatter began
714,714,715, said the King.,"You're a _very_ poor _speaker_,",The King Of Hearts,,NO MONOLOGUE,0,11,Explicit,said the King
715,715,716,"Here one of the guinea-pigs cheered, and was immediately suppressed by the officers of the court. (As that is rather a hard word, I will just explain to you how it was done. They had a large canvas bag, which tied up at the mouth with strings: into this they slipped the guinea-pig, head first, and then sat upon it.)",NO QUOTE,,,,0,11,1.0,1.0
716,716,717," thought Alice.  /newquote There was some attempts at applause, which was immediately suppressed by the officers of the court,","I'm glad I've seen that done, /newquote I've so often read in the newspapers, at the end of trials,  /newquote  and I never understood what it meant till now.",Alice,,NO MONOLOGUE,0,11,Explicit,thought Alice
717,717,718, continued the King.,"If that's all you know about it, you may stand down,",The King Of Hearts,,NO MONOLOGUE,0,11,Explicit,continued the King
718,718,719, said the Hatter: ,"I can't go no lower, /newquote I'm on the floor, as it is.",The Hatter,,NO MONOLOGUE,0,11,Explicit,said the Hatter
719,719,720, the King replied.,"Then you may _sit_ down,",The King Of Hearts,,NO MONOLOGUE,0,11,Explicit,the King replied
720,720,721,"Here the other guinea-pig cheered, and was suppressed.",NO QUOTE,,,,0,11,1.0,1.0
721,721,722, thought Alice. ,"Come, that finished the guinea-pigs! /newquote Now we shall get on better.",Alice,,NO MONOLOGUE,0,11,Explicit,thought Alice
722,722,723," said the Hatter, with an anxious look at the Queen, who was reading the list of singers.","I'd rather finish my tea,",The Hatter,,NO MONOLOGUE,0,11,Explicit,said the Hatter
723,723,724," said the King, and the Hatter hurriedly left the court, without even waiting to put his shoes on.","You may go,",The King Of Hearts,,NO MONOLOGUE,0,11,Explicit,said the King
724,724,725, the Queen added to one of the officers: but the Hatter was out of sight before the officer could get to the door.,"--and just take his head off outside,",The Queen,,NO MONOLOGUE,0,11,Explicit,the Queen added
725,725,726, said the King.,Call the next witness!,The King Of Hearts,,NO MONOLOGUE,0,11,Explicit,said the King
726,726,727,"The next witness was the Duchess's cook. She carried the pepper-box in her hand, and Alice guessed who it was, even before she got into the court, by the way the people near the door began sneezing all at once.",NO QUOTE,,,,0,11,1.0,1.0
727,727,728, said the King.,"Give your evidence,",The King Of Hearts,,NO MONOLOGUE,0,11,Explicit,said the King
728,728,729, said the cook.,"Shan't,",The Cook,,NO MONOLOGUE,0,11,Explicit,said the cook
729,729,730,"The King looked anxiously at the White Rabbit, who said in a low voice, ",Your Majesty must cross-examine _this_ witness.,The White Rabbit,,NO MONOLOGUE,0,11,Explicit,the White Rabbit who said
730,730,731," the King said, with a melancholy air, and, after folding his arms and frowning at the cook till his eyes were nearly out of sight, he said in a deep voice, ","Well, if I must, I must, /newquote What are tarts made of?",The King Of Hearts,,NO MONOLOGUE,0,11,Explicit,the King said
731,731,732, said the cook.,"Pepper, mostly,",The Cook,,NO MONOLOGUE,0,11,Explicit,said the cook
732,732,733, said a sleepy voice behind her.,"Treacle,",The Dormouse,,NO MONOLOGUE,0,11,Explicit,said the Dormouse
733,733,734, the Queen shrieked out. ,"Collar that Dormouse, /newquote Behead that Dormouse! Turn that Dormouse out of court! Suppress him! Pinch him! Off with his whiskers!",The Queen,,NO MONOLOGUE,0,11,Explicit,the Queen shrieked
734,734,735,"For some minutes the whole court was in confusion, getting the Dormouse turned out, and, by the time they had settled down again, the cook had disappeared.",NO QUOTE,,,,0,11,1.0,1.0
735,735,736," said the King, with an air of great relief.  /newquote  And he added in an undertone to the Queen, ","Never mind! /newquote Call the next witness. /newquote Really, my dear, _you_ must cross-examine the next witness. It quite makes my forehead ache!",The King Of Hearts,The Queen,NO MONOLOGUE,0,11,Anaphoric,he added in an undertone to the Queen
736,736,737,"Alice watched the White Rabbit as he fumbled over the list, feeling very curious to see what the next witness would be like,  /newquote  she said to herself. Imagine her surprise, when the White Rabbit read out, at the top of his shrill little voice, the name ","--for they haven't got much evidence _yet_, /newquote Alice!",Alice,Alice,NO MONOLOGUE,0,11,Anaphoric,she said to herself
737,737,738,Alice's Evidence,NO QUOTE,,,,0,12,1.0,1.0
738,738,739," cried Alice, quite forgetting in the flurry of the moment how large she had grown in the last few minutes, and she jumped up in such a hurry that she tipped over the jury-box with the edge of her skirt, upsetting all the jurymen on to the heads of the crowd below, and there they lay sprawling about, reminding her very much of a globe of goldfish she had accidentally upset the week before.",Here!,The White Rabbit,Pat,NO MONOLOGUE,0,12,Explicit,said the Rabbit
